depth	depth_interval	month	sea_basin	SECCHI:mean	SECCHI:std	SECCHI:count	SECCHI:max	SECCHI:min	SECCHI:95p	SECCHI:5p	TEMP_CTD:mean	TEMP_CTD:std	TEMP_CTD:count	TEMP_CTD:max	TEMP_CTD:min	TEMP_CTD:95p	TEMP_CTD:5p	SALT_CTD:mean	SALT_CTD:std	SALT_CTD:count	SALT_CTD:max	SALT_CTD:min	SALT_CTD:95p	SALT_CTD:5p	DOXY_CTD:mean	DOXY_CTD:std	DOXY_CTD:count	DOXY_CTD:max	DOXY_CTD:min	DOXY_CTD:95p	DOXY_CTD:5p	TEMP_BTL:mean	TEMP_BTL:std	TEMP_BTL:count	TEMP_BTL:max	TEMP_BTL:min	TEMP_BTL:95p	TEMP_BTL:5p	SALT_BTL:mean	SALT_BTL:std	SALT_BTL:count	SALT_BTL:max	SALT_BTL:min	SALT_BTL:95p	SALT_BTL:5p	DOXY_BTL:mean	DOXY_BTL:std	DOXY_BTL:count	DOXY_BTL:max	DOXY_BTL:min	DOXY_BTL:95p	DOXY_BTL:5p	PHOS:mean	PHOS:std	PHOS:count	PHOS:max	PHOS:min	PHOS:95p	PHOS:5p	NTRI:mean	NTRI:std	NTRI:count	NTRI:max	NTRI:min	NTRI:95p	NTRI:5p	NTRA:mean	NTRA:std	NTRA:count	NTRA:max	NTRA:min	NTRA:95p	NTRA:5p	NTRZ:mean	NTRZ:std	NTRZ:count	NTRZ:max	NTRZ:min	NTRZ:95p	NTRZ:5p	AMON:mean	AMON:std	AMON:count	AMON:max	AMON:min	AMON:95p	AMON:5p	SIO3-SI:mean	SIO3-SI:std	SIO3-SI:count	SIO3-SI:max	SIO3-SI:min	SIO3-SI:95p	SIO3-SI:5p	CPHL:mean	CPHL:std	CPHL:count	CPHL:max	CPHL:min	CPHL:95p	CPHL:5p	HUMUS:mean	HUMUS:std	HUMUS:count	HUMUS:max	HUMUS:min	HUMUS:95p	HUMUS:5p	H2S:mean	H2S:std	H2S:count	H2S:max	H2S:min	H2S:95p	H2S:5p	PH:mean	PH:std	PH:count	PH:max	PH:min	PH:95p	PH:5p	PH_LAB:mean	PH_LAB:std	PH_LAB:count	PH_LAB:max	PH_LAB:min	PH_LAB:95p	PH_LAB:5p	ALKY:mean	ALKY:std	ALKY:count	ALKY:max	ALKY:min	ALKY:95p	ALKY:5p	NTOT:mean	NTOT:std	NTOT:count	NTOT:max	NTOT:min	NTOT:95p	NTOT:5p	PTOT:mean	PTOT:std	PTOT:count	PTOT:max	PTOT:min	PTOT:95p	PTOT:5p	doxy:mean	doxy:std	doxy:count	doxy:max	doxy:min	doxy:95p	doxy:5p	oxygen_saturation:mean	oxygen_saturation:std	oxygen_saturation:count	oxygen_saturation:max	oxygen_saturation:min	oxygen_saturation:95p	oxygen_saturation:5p	din:mean	din:std	din:count	din:max	din:min	din:95p	din:5p	salt:mean	salt:std	salt:count	salt:max	salt:min	salt:95p	salt:5p	temp:mean	temp:std	temp:count	temp:max	temp:min	temp:95p	temp:5p
0.00	0_2.5	11	1n	5.89	2.33	108.00	12.00	0.90			8.61	2.54	79.00	12.91	2.02			25.14	3.96	70.00	33.78	14.19			7.12	0.85	28.00	7.89	3.75			8.42	2.14	103.00	12.78	2.10			25.31	3.59	80.00	32.95	15.05			6.60	0.47	107.00	7.72	5.20			0.27	0.11	124.00	0.64	0.05	0.48	0.11	0.27	0.23	124.00	1.56	0.02	0.71	0.04	4.13	4.18	120.00	23.66	0.10			4.81	4.63	78.00	23.89	0.10			1.39	0.91	115.00	4.21	0.07			5.39	3.70	107.00	19.25	0.10			2.77	2.25	116.00	15.25	0.46																																						20.54	6.75	121.00	54.26	11.65			0.69	0.18	121.00	1.13	0.35			6.71	0.55	120.00	7.89	5.20			95.71	4.26	118.00	104.96	77.46			4.97	3.75	115.00	17.89	0.14			25.35	3.72	120.00	33.78	14.19			8.24	2.35	122.00	12.91	2.02		
0.00	0_2.5	12	1n	5.22	2.51	137.00	15.00	0.50			5.74	1.65	134.00	9.28	0.26			25.78	3.67	126.00	32.84	12.52			7.31	0.83	49.00	9.24	4.70			5.66	1.74	113.00	9.40	0.56			25.10	4.32	83.00	34.05	11.06			7.10	0.53	115.00	8.78	5.90			0.48	0.21	160.00	1.35	0.15			0.45	0.26	160.00	1.21	0.04			6.34	4.77	160.00	25.94	0.29			6.49	4.86	86.00	25.51	0.33			2.16	1.71	158.00	8.46	0.02			11.40	13.16	137.00	109.00	0.95			1.78	1.31	157.00	7.40	0.20																																						22.65	7.42	155.00	54.50	9.80			0.90	0.33	156.00	2.83	0.35			7.14	0.62	150.00	8.78	4.70			95.97	6.08	150.00	111.82	66.09			8.94	5.51	158.00	33.83	0.65			25.76	3.80	177.00	34.05	11.06	31.16	18.25	5.62	1.60	177.00	9.28	0.26	8.04	3.02
5.00	2.5_7.5	1	1n	4.82	2.20	125.00	12.50	0.40			3.15	1.80	119.00	7.12	-1.09			26.19	2.98	105.00	33.62	19.14			7.92	0.61	40.00	9.46	6.71			3.31	1.69	113.00	6.93	-0.73			26.50	3.13	96.00	33.10	17.72			7.55	0.71	125.00	8.77	2.11			0.62	0.24	161.00	1.76	0.23			0.37	0.25	161.00	1.40	0.03			7.98	3.56	161.00	22.04	0.72			7.05	2.40	101.00	17.26	0.75			1.53	1.76	159.00	19.55	0.20			9.44	3.52	129.00	23.70	0.60			1.28	1.48	147.00	9.70	0.20																																						22.28	6.74	157.00	77.30	11.22			0.90	0.19	145.00	1.75	0.53			7.61	0.68	156.00	8.77	2.11			97.24	7.11	147.00	104.99	26.08			9.95	4.18	159.00	25.60	0.99			26.43	3.15	162.00	33.62	17.72			3.07	1.80	170.00	7.12	-1.09	5.73	-0.25
5.00	2.5_7.5	2	1n	5.20	2.04	89.00	11.00	0.50			2.05	1.99	105.00	7.88	-1.36			26.14	3.33	93.00	34.41	18.72										2.27	1.59	128.00	6.10	-1.20			26.86	2.94	113.00	33.10	21.32			7.70	0.98	141.00	10.69	3.04			0.54	0.21	145.00	1.56	0.04			0.33	0.27	145.00	1.50	0.02			7.43	3.56	143.00	17.93	0.16			7.34	3.88	114.00	18.29	0.10			1.25	2.40	145.00	21.80	0.02			8.83	4.16	131.00	22.50	0.20			2.78	3.88	131.00	18.10	0.20																																						21.85	4.86	140.00	44.50	12.90			0.89	0.22	141.00	2.16	0.53			7.71	0.98	142.00	10.69	3.04			95.65	10.09	135.00	116.31	37.76			8.90	4.41	145.00	24.97	0.10			26.75	3.25	144.00	33.38	18.72			2.19	1.75	149.00	6.19	-1.36		
5.00	2.5_7.5	3	1n	5.42	2.35	101.00	11.00	0.50			2.17	1.64	75.00	5.49	-0.88			24.42	3.18	69.00	32.27	17.10										1.98	1.49	98.00	5.70	-0.97			25.24	3.22	91.00	32.39	17.66			8.34	0.76	117.00	10.53	6.68	9.95	7.21	0.30	0.20	117.00	0.73	0.03	0.62	0.05	0.18	0.13	117.00	0.63	0.02	0.42	0.03	5.31	4.05	112.00	14.05	0.10			4.95	4.39	83.00	14.52	0.10			0.82	1.07	117.00	5.30	0.02	3.23	0.05	5.32	4.32	103.00	14.00	0.10			5.17	5.62	117.00	26.50	0.50	15.66	0.60																																				20.61	4.31	116.00	33.65	11.20			0.76	0.18	115.00	1.84	0.44			8.34	0.76	117.00	10.53	6.68	9.95	7.21	101.96	6.82	117.00	128.14	85.33	115.31	93.77	6.06	4.19	117.00	15.23	0.10	12.78	0.16	24.78	3.25	117.00	32.27	17.10	30.74	19.12	2.09	1.49	117.00	5.49	-0.88	4.35	-0.14
5.00	2.5_7.5	4	1n	6.13	2.29	100.00	12.00	2.00			4.57	1.41	62.00	6.79	1.44			23.86	3.83	54.00	32.67	13.98										4.45	1.21	94.00	6.77	1.43			23.43	3.99	79.00	33.60	14.00			8.03	0.57	102.00	9.26	5.12			0.12	0.10	104.00	0.65	0.02	0.31	0.04	0.11	0.08	104.00	0.36	0.02	0.24	0.02	3.01	2.78	91.00	12.98	0.10			2.36	2.66	71.00	12.03	0.05			0.71	0.64	101.00	4.20	0.05			2.28	1.83	104.00	10.70	0.10	5.07	0.20	2.52	2.00	100.00	15.10	0.50																																						19.03	4.04	103.00	30.70	11.70			0.57	0.19	104.00	1.29	0.28	0.90	0.36	8.03	0.57	102.00	9.26	5.12			103.53	5.97	102.00	116.84	69.85			3.45	3.06	100.00	13.77	0.10			23.86	3.94	104.00	33.60	13.98	30.96	18.03	4.53	1.19	104.00	6.79	1.44	6.22	1.83
5.00	2.5_7.5	5	1n	6.15	2.11	120.00	14.00	2.50			10.40	3.17	82.00	18.80	5.81			22.86	3.70	73.00	33.72	14.73			6.96	0.94	24.00	8.74	5.88			9.04	2.21	99.00	19.70	6.12			23.30	4.28	83.00	32.33	15.57			7.37	0.36	109.00	8.14	6.28			0.09	0.08	122.00	0.44	0.02			0.08	0.07	119.00	0.43	0.02			1.93	2.50	99.00	14.83	0.02			1.30	1.64	81.00	6.94	0.10			0.64	0.88	119.00	8.71	0.05			1.73	1.28	110.00	6.00	0.10			2.62	1.79	122.00	13.30	0.30																																						19.63	7.79	117.00	76.40	10.50			0.51	0.19	118.00	1.72	0.23			7.28	0.51	121.00	8.47	5.88			105.25	5.79	121.00	137.01	91.66			2.22	2.85	119.00	16.44	0.10			23.30	4.05	124.00	33.72	14.73	31.39	17.03	9.64	2.88	124.00	18.80	5.81	16.84	6.62
5.00	2.5_7.5	6	1n	5.34	1.91	172.00	11.00	2.00			14.36	2.12	128.00	19.75	8.30			24.98	4.03	119.00	32.46	15.94			6.35	0.34	30.00	7.20	5.65			14.12	2.33	137.00	20.10	8.22			24.48	3.96	119.00	32.97	16.05			6.69	0.41	141.00	7.74	5.31			0.07	0.05	157.00	0.36	0.02			0.05	0.04	162.00	0.19	0.02			0.49	0.79	95.00	4.81	0.02			0.32	0.60	110.00	3.87	0.10			0.29	0.35	161.00	3.22	0.03			0.95	0.90	124.00	4.40	0.10			3.16	2.49	157.00	16.00	0.20																																						17.55	4.29	153.00	46.00	9.10			0.54	0.24	152.00	1.44	0.02			6.62	0.43	162.00	7.74	5.31			106.37	6.10	162.00	119.05	88.25			0.60	0.89	161.00	5.51	0.09			24.40	3.93	174.00	32.46	15.94			14.20	2.24	175.00	19.75	8.30		
5.00	2.5_7.5	7	1n	5.75	2.43	185.00	13.00	1.00			17.95	1.89	158.00	23.34	13.29			24.99	3.06	154.00	30.53	16.21			5.95	0.28	49.00	6.52	5.48			17.28	1.99	142.00	24.50	12.85			24.63	3.11	109.00	30.00	16.31			5.91	0.58	137.00	7.97	3.02			0.10	0.14	175.00	0.91	0.02			0.04	0.04	172.00	0.27	0.01			0.97	4.60	107.00	46.79	0.02			0.30	0.89	111.00	8.45	0.10			0.49	0.80	175.00	7.24	0.02			1.23	1.87	121.00	14.90	0.10			2.48	2.17	174.00	18.00	0.40																																						18.32	6.24	172.00	47.30	10.68			0.59	0.38	171.00	3.45	0.08			5.92	0.54	174.00	7.97	3.02			101.85	9.13	174.00	145.88	55.52			1.10	3.94	174.00	50.20	0.10			24.89	3.13	190.00	30.53	16.21	29.30	19.96	17.54	2.00	190.00	23.34	13.00	21.00	14.86
5.00	2.5_7.5	8	1n	5.48	2.01	180.00	10.50	0.30			18.81	1.43	139.00	23.65	16.07			24.35	2.64	133.00	29.73	16.55			5.76	0.45	39.00	6.20	3.95			18.68	1.91	147.00	24.10	13.69			24.63	2.98	117.00	31.46	19.11			5.71	0.69	144.00	7.09	1.55			0.11	0.25	171.00	2.85	0.02			0.04	0.04	172.00	0.37	0.01			0.26	0.35	99.00	1.98	0.02			0.16	0.23	111.00	1.78	0.10			0.35	0.67	166.00	8.18	0.02			1.80	4.16	129.00	35.30	0.10			2.93	2.27	169.00	14.00	0.50																																						18.53	5.87	171.00	51.10	9.00			0.60	0.38	170.00	3.92	0.02			5.72	0.66	171.00	7.09	1.55			100.61	11.66	171.00	124.14	28.00			0.52	0.77	166.00	8.42	0.06			24.28	2.68	183.00	31.46	16.55			18.76	1.59	184.00	23.65	15.06	21.29	16.17
5.00	2.5_7.5	9	1n	6.52	2.38	102.00	13.00	2.00			17.01	0.86	61.00	18.64	14.61			24.56	2.84	55.00	31.61	14.84										16.84	1.45	95.00	20.77	12.90			24.75	3.46	80.00	32.54	14.83			5.80	0.48	103.00	6.65	3.90			0.09	0.06	104.00	0.30	0.02	0.20	0.02	0.06	0.05	104.00	0.25	0.02	0.18	0.02	0.28	0.73	67.00	5.89	0.02			0.26	0.74	71.00	6.14	0.07			0.40	0.35	100.00	1.54	0.02			1.64	1.54	103.00	9.30	0.10			2.94	1.69	103.00	7.60	0.45																																						16.57	3.41	103.00	27.30	11.00			0.57	0.15	104.00	1.25	0.23	0.79	0.32	5.80	0.48	103.00	6.65	3.90			98.53	7.15	103.00	116.76	69.30			0.64	0.88	100.00	7.62	0.02			24.65	3.20	104.00	32.54	14.84	30.58	20.15	16.82	1.44	104.00	20.77	12.90	18.88	14.61
5.00	2.5_7.5	10	1n	6.09	2.13	92.00	12.00	2.00			13.62	1.33	64.00	16.51	10.72			25.00	3.58	53.00	32.08	18.05										13.25	1.37	92.00	16.46	10.44			24.89	3.95	81.00	33.31	17.70			6.04	0.52	104.00	7.10	4.24			0.13	0.08	105.00	0.45	0.02	0.29	0.04	0.12	0.13	105.00	0.63	0.02	0.39	0.02	0.77	1.25	86.00	6.53	0.02			0.84	1.36	69.00	6.70	0.07			0.55	0.48	99.00	2.25	0.02			2.52	2.18	105.00	10.90	0.20	5.74	0.30	3.44	2.19	105.00	14.90	0.50	7.94	1.20																																				16.60	3.58	104.00	31.50	11.60			0.57	0.18	104.00	1.20	0.11			6.04	0.52	104.00	7.10	4.24			95.70	5.57	104.00	104.59	74.55			1.31	1.59	99.00	8.58	0.07			25.19	3.85	105.00	33.31	18.05	32.07	19.34	13.26	1.36	105.00	16.51	10.44	15.76	10.62
5.00	2.5_7.5	11	1n	5.84	2.27	99.00	12.00	1.00			9.70	1.64	72.00	12.91	5.31			26.89	3.40	63.00	34.28	20.38			6.62	0.80	21.00	7.63	3.67			9.14	1.58	96.00	12.90	5.27			26.60	2.85	80.00	32.95	20.63			6.44	0.47	106.00	7.42	5.13			0.30	0.13	115.00	0.68	0.05	0.52	0.10	0.29	0.24	115.00	1.38	0.02	0.78	0.03	2.46	1.96	111.00	8.42	0.10			2.90	2.05	72.00	8.64	0.10			1.27	0.98	111.00	7.93	0.05			4.45	2.73	107.00	11.30	0.10			2.32	1.74	110.00	12.20	0.30																																						17.85	4.40	112.00	37.00	10.80			0.74	0.54	112.00	6.12	0.37			6.46	0.48	112.00	7.42	5.13			95.27	4.53	110.00	101.78	76.58			3.80	2.42	111.00	10.39	0.10			26.84	3.17	113.00	34.28	20.38			9.21	1.62	113.00	12.91	5.31		
