depth	depth_interval	month	sea_basin	SECCHI:mean	SECCHI:std	SECCHI:count	SECCHI:max	SECCHI:min	SECCHI:95p	SECCHI:5p	TEMP_CTD:mean	TEMP_CTD:std	TEMP_CTD:count	TEMP_CTD:max	TEMP_CTD:min	TEMP_CTD:95p	TEMP_CTD:5p	SALT_CTD:mean	SALT_CTD:std	SALT_CTD:count	SALT_CTD:max	SALT_CTD:min	SALT_CTD:95p	SALT_CTD:5p	DOXY_CTD:mean	DOXY_CTD:std	DOXY_CTD:count	DOXY_CTD:max	DOXY_CTD:min	DOXY_CTD:95p	DOXY_CTD:5p	TEMP_BTL:mean	TEMP_BTL:std	TEMP_BTL:count	TEMP_BTL:max	TEMP_BTL:min	TEMP_BTL:95p	TEMP_BTL:5p	SALT_BTL:mean	SALT_BTL:std	SALT_BTL:count	SALT_BTL:max	SALT_BTL:min	SALT_BTL:95p	SALT_BTL:5p	DOXY_BTL:mean	DOXY_BTL:std	DOXY_BTL:count	DOXY_BTL:max	DOXY_BTL:min	DOXY_BTL:95p	DOXY_BTL:5p	PHOS:mean	PHOS:std	PHOS:count	PHOS:max	PHOS:min	PHOS:95p	PHOS:5p	NTRI:mean	NTRI:std	NTRI:count	NTRI:max	NTRI:min	NTRI:95p	NTRI:5p	NTRA:mean	NTRA:std	NTRA:count	NTRA:max	NTRA:min	NTRA:95p	NTRA:5p	NTRZ:mean	NTRZ:std	NTRZ:count	NTRZ:max	NTRZ:min	NTRZ:95p	NTRZ:5p	AMON:mean	AMON:std	AMON:count	AMON:max	AMON:min	AMON:95p	AMON:5p	SIO3-SI:mean	SIO3-SI:std	SIO3-SI:count	SIO3-SI:max	SIO3-SI:min	SIO3-SI:95p	SIO3-SI:5p	CPHL:mean	CPHL:std	CPHL:count	CPHL:max	CPHL:min	CPHL:95p	CPHL:5p	HUMUS:mean	HUMUS:std	HUMUS:count	HUMUS:max	HUMUS:min	HUMUS:95p	HUMUS:5p	H2S:mean	H2S:std	H2S:count	H2S:max	H2S:min	H2S:95p	H2S:5p	PH:mean	PH:std	PH:count	PH:max	PH:min	PH:95p	PH:5p	PH_LAB:mean	PH_LAB:std	PH_LAB:count	PH_LAB:max	PH_LAB:min	PH_LAB:95p	PH_LAB:5p	ALKY:mean	ALKY:std	ALKY:count	ALKY:max	ALKY:min	ALKY:95p	ALKY:5p	NTOT:mean	NTOT:std	NTOT:count	NTOT:max	NTOT:min	NTOT:95p	NTOT:5p	PTOT:mean	PTOT:std	PTOT:count	PTOT:max	PTOT:min	PTOT:95p	PTOT:5p	doxy:mean	doxy:std	doxy:count	doxy:max	doxy:min	doxy:95p	doxy:5p	oxygen_saturation:mean	oxygen_saturation:std	oxygen_saturation:count	oxygen_saturation:max	oxygen_saturation:min	oxygen_saturation:95p	oxygen_saturation:5p	din:mean	din:std	din:count	din:max	din:min	din:95p	din:5p	salt:mean	salt:std	salt:count	salt:max	salt:min	salt:95p	salt:5p	temp:mean	temp:std	temp:count	temp:max	temp:min	temp:95p	temp:5p
5.00	2.5_7.5	4	17	5.33	2.40	26.00	10.90	2.00																															4.31	0.95	17.00	5.79	2.00			9.80	0.77	23.00	11.29	7.98			0.08	0.05	26.00	0.19	0.02																	1.59	2.09	26.00	5.93	0.02			0.51	1.15	26.00	5.85	0.04																																																				19.80	3.30	27.00	29.63	13.92	26.27	15.92	0.53	0.09	26.00	0.77	0.33			9.84	0.74	26.00	11.29	7.98										1.90	2.41	25.00	7.14	0.06			4.71	0.92	27.00	5.79	2.00	5.53	3.12							
5.00	2.5_7.5	5	17	5.42	3.03	30.00	13.10	2.00																															4.05	1.03	23.00	5.71	2.00			8.95	0.49	27.00	9.79	8.04			0.06	0.04	33.00	0.17	0.02	0.14	0.02															0.50	0.88	31.00	4.64	0.01			0.60	1.59	32.00	9.21	0.04																																																				18.07	2.42	31.00	26.06	14.28			0.40	0.09	31.00	0.58	0.16			8.97	0.47	31.00	9.79	8.04										1.09	1.89	32.00	9.92	0.06			4.40	1.02	33.00	5.70	2.00	5.44	2.36							
5.00	2.5_7.5	6	17	5.18	2.64	32.00	10.30	1.50																															3.90	1.12	23.00	5.61	2.00			7.90	0.53	29.00	8.71	6.65			0.05	0.04	34.00	0.21	0.01	0.12	0.02															0.27	0.36	34.00	1.43	0.01	1.01	0.02	0.30	0.31	34.00	1.11	0.04	1.07	0.04																																																		18.57	2.60	34.00	27.84	14.63	23.35	15.69	0.38	0.08	34.00	0.58	0.28	0.55	0.29	7.90	0.51	33.00	8.71	6.65										0.57	0.60	34.00	2.50	0.06	1.68	0.06	4.29	1.11	33.00	5.62	2.00									
5.00	2.5_7.5	7	17	5.99	1.78	33.00	13.50	3.70			15.23	1.57	34.00	18.23	11.70	17.94	12.76	5.00	0.28	34.00	5.36	3.82	5.26	4.64	7.32	0.39	17.00	8.09	6.67																								0.03	0.01	17.00	0.06	0.02																	0.02	0.01	17.00	0.04	0.02			0.07	0.02	17.00	0.10	0.05			11.22	3.28	17.00	17.62	7.17			2.67	1.07	18.00	6.01	1.06																																						18.70	1.22	23.00	20.77	16.79			0.43	0.09	23.00	0.62	0.23			7.35	0.41	26.00	8.09	6.40			105.81	5.69	26.00	118.13	95.29			0.10	0.02	17.00	0.12	0.07			5.00	0.28	34.00	5.36	3.82	5.26	4.64	15.23	1.57	34.00	18.23	11.70	17.94	12.76
5.00	2.5_7.5	8	17	5.22	1.94	52.00	9.30	2.00			16.16	1.66	32.00	18.69	11.48			5.05	0.33	32.00	5.47	3.61			6.78	0.49	20.00	8.10	6.01										4.27	0.92	22.00	5.65	2.10			6.66	0.50	28.00	7.69	5.88			0.05	0.03	39.00	0.14	0.01																	0.20	0.26	39.00	1.43	0.01			0.28	0.34	39.00	1.57	0.05			12.31	3.25	18.00	19.00	8.95			2.97	1.29	21.00	6.50	1.33																																						19.10	1.97	43.00	25.70	14.99			0.42	0.07	43.00	0.63	0.29			6.71	0.49	48.00	8.10	5.88			99.76	7.35	30.00	115.53	87.03			0.47	0.56	39.00	3.00	0.07			4.71	0.74	52.00	5.65	2.10			16.17	1.61	34.00	18.69	11.48		
5.00	2.5_7.5	9	17	5.16	2.12	30.00	9.40	1.50																															4.49	0.74	23.00	5.55	2.50			7.05	0.37	27.00	7.67	6.29			0.07	0.05	33.00	0.20	0.02	0.16	0.02															0.29	0.36	31.00	1.71	0.02			0.32	0.36	33.00	1.71	0.04	1.01	0.05																																																		18.22	2.18	33.00	24.27	12.85	21.56	15.14	0.41	0.07	33.00	0.61	0.29	0.52	0.29	7.02	0.39	32.00	7.67	6.29										0.60	0.59	33.00	2.35	0.07	2.03	0.08	4.73	0.75	32.00	5.64	2.50									
5.00	2.5_7.5	10	17																																																																																																																																																																									5.18	0.49	16.00	5.71	4.00	5.66	4.30							
5.00	2.5_7.5	11	17	5.65	3.02	27.00	11.60	2.00																															4.20	1.03	19.00	5.60	2.00			8.20	0.27	26.00	8.58	7.67			0.19	0.07	30.00	0.34	0.06	0.32	0.09															2.51	1.20	28.00	5.71	0.36			0.30	0.31	28.00	1.43	0.04																																																				18.84	2.08	30.00	24.27	14.99	23.40	16.57	0.46	0.08	30.00	0.64	0.27	0.60	0.36	8.16	0.31	30.00	8.65	7.67	8.56	7.68								2.81	1.40	28.00	6.21	0.65			4.64	1.04	29.00	5.68	2.00									
10.00	7.5_12.5	5	17																																																		0.04	0.04	17.00	0.17	0.02	0.11	0.02																						0.24	0.32	17.00	1.01	0.05	1.00	0.05																																																																9.19	0.37	17.00	9.81	8.47	9.75	8.57								0.34	0.44	17.00	1.37	0.07	1.36	0.08	5.15	0.41	17.00	5.70	4.10	5.54	4.42							
10.00	7.5_12.5	7	17	6.20	1.84	27.00	13.50	3.90	8.90	4.33	13.75	1.73	27.00	16.69	9.57	16.15	10.62	5.14	0.16	27.00	5.50	4.78	5.38	4.92																													0.03	0.01	18.00	0.06	0.02																	0.02	0.01	18.00	0.04	0.01			0.07	0.03	18.00	0.15	0.04			11.39	3.32	18.00	18.06	7.13			2.65	0.83	18.00	4.73	1.10																																						18.12	1.51	22.00	21.47	15.70			0.40	0.06	22.00	0.51	0.25			7.43	0.41	24.00	8.27	6.86			104.23	5.00	24.00	116.97	95.22			0.09	0.03	18.00	0.18	0.05			5.14	0.16	27.00	5.50	4.78	5.38	4.92	13.75	1.73	27.00	16.69	9.57	16.15	10.62
10.00	7.5_12.5	8	17	6.17	1.69	28.00	9.30	2.50	8.26	2.50	15.29	2.02	25.00	17.47	10.71			5.18	0.20	25.00	5.55	4.88																															0.04	0.03	21.00	0.10	0.02																	0.08	0.12	21.00	0.36	0.01			0.19	0.26	21.00	1.07	0.05			12.29	3.38	18.00	19.69	8.85			2.13	0.67	18.00	3.70	0.84																																						17.96	1.56	22.00	19.91	12.85			0.38	0.04	22.00	0.47	0.29			6.75	0.44	25.00	7.48	5.93			97.01	5.98	22.00	108.62	85.06			0.27	0.37	21.00	1.43	0.08			5.21	0.50	28.00	7.40	4.40	5.54	4.70	15.29	2.02	25.00	17.47	10.71		
10.00	7.5_12.5	9	17																																																		0.08	0.07	17.00	0.25	0.02	0.22	0.02																						0.24	0.29	17.00	1.14	0.05	0.67	0.05																																																		17.57	1.49	17.00	19.99	13.56	19.53	14.70	0.41	0.09	17.00	0.58	0.28	0.58	0.30	6.93	0.61	17.00	7.55	5.18	7.45	6.09								0.57	0.81	17.00	3.40	0.07	1.88	0.09	5.19	0.55	16.00	5.76	3.70									
10.00	7.5_12.5	11	17																																																		0.20	0.09	17.00	0.34	0.09	0.33	0.10																																																																														17.86	1.02	17.00	19.49	14.99	19.32	16.33	0.47	0.09	17.00	0.63	0.30	0.61	0.36	8.09	0.29	17.00	8.59	7.63	8.49	7.67															5.28	0.46	17.00	5.70	4.20	5.68	4.28							
15.00	12.5_17.5	3	17	5.86	2.19	17.00	10.00	2.50	9.20	2.90																																											0.27	0.10	17.00	0.48	0.12	0.44	0.13															2.89	1.49	17.00	6.07	0.36	4.73	0.36	0.18	0.18	17.00	0.64	0.04	0.53	0.04																																																		18.23	2.03	17.00	20.70	12.14	19.92	14.42	0.57	0.09	17.00	0.74	0.45	0.74	0.47	9.85	0.38	16.00	10.71	9.37										3.07	1.52	17.00	6.36	0.50	4.87	0.79	5.04	0.94	17.00	5.70	2.00	5.67	3.36							
15.00	12.5_17.5	4	17	5.33	2.40	26.00	10.90	2.00																																						9.71	0.87	23.00	10.99	7.77			0.12	0.08	26.00	0.32	0.02																	1.29	1.58	26.00	4.64	0.02			0.47	1.26	26.00	6.57	0.04																																																				17.81	3.68	27.00	24.99	2.14	22.20	16.60	0.47	0.09	26.00	0.68	0.29			9.75	0.83	26.00	10.99	7.77										1.53	1.75	25.00	5.00	0.06			5.06	0.82	27.00	5.80	2.00	5.71	3.43							
15.00	12.5_17.5	5	17	5.42	3.03	30.00	13.10	2.00																															4.45	1.05	21.00	5.39	2.00			9.30	0.39	28.00	10.07	8.45			0.06	0.04	33.00	0.16	0.02	0.14	0.02															0.30	0.33	31.00	1.43	0.02			0.57	1.18	33.00	6.93	0.05	1.03	0.06																																																		16.64	2.46	31.00	26.42	12.14			0.38	0.09	31.00	0.55	0.16			9.29	0.43	32.00	10.38	8.45										0.86	1.33	33.00	7.64	0.07	1.91	0.08	4.78	0.95	33.00	5.70	2.00	5.54	2.42							
15.00	12.5_17.5	6	17	5.18	2.64	32.00	10.30	1.50																															4.16	1.10	21.00	5.30	2.00			8.07	0.65	29.00	9.34	6.58			0.05	0.04	34.00	0.22	0.01	0.09	0.02															0.30	0.44	34.00	2.14	0.02	1.15	0.02	0.35	0.32	34.00	1.14	0.04	1.13	0.06																																																		17.55	2.50	34.00	27.84	14.28	21.80	14.99	0.36	0.06	34.00	0.56	0.29	0.46	0.29	8.05	0.62	33.00	9.34	6.58										0.65	0.61	34.00	2.32	0.06	1.87	0.08	4.58	1.05	33.00	5.70	2.00									
15.00	12.5_17.5	7	17	6.21	1.79	30.00	13.50	3.70			12.30	2.31	31.00	16.59	8.25	15.69	8.32	5.16	0.23	31.00	5.55	4.69	5.49	4.81	7.35	0.51	18.00	8.19	6.40																								0.05	0.04	18.00	0.16	0.02																	0.04	0.06	18.00	0.28	0.01			0.09	0.03	18.00	0.13	0.04			11.91	3.90	18.00	21.19	7.22			2.01	0.77	18.00	3.87	0.93																																						17.56	1.12	21.00	20.35	15.88			0.40	0.07	21.00	0.55	0.23			7.46	0.51	28.00	8.35	6.40			100.98	4.85	28.00	111.17	88.89			0.13	0.07	18.00	0.40	0.06			5.16	0.23	31.00	5.55	4.69	5.49	4.81	12.30	2.31	31.00	16.59	8.25	15.69	8.32
15.00	12.5_17.5	8	17	5.22	1.98	48.00	9.30	2.00			12.89	2.54	28.00	16.60	6.75			5.28	0.22	28.00	5.87	4.91			6.48	0.42	20.00	7.57	5.76										4.65	1.16	20.00	7.90	2.20			6.63	0.67	27.00	8.02	5.46			0.06	0.05	39.00	0.21	0.02																	0.26	0.28	39.00	1.29	0.01			0.42	0.51	39.00	2.57	0.06			12.60	3.21	18.00	20.38	8.98			1.41	0.51	18.00	2.53	0.32																																						16.92	2.25	39.00	22.85	11.42			0.37	0.07	39.00	0.58	0.26			6.56	0.58	47.00	8.02	5.46			91.08	7.89	29.00	109.12	73.62			0.67	0.72	39.00	3.86	0.08			5.02	0.82	48.00	7.90	2.20			12.80	2.70	30.00	16.60	6.75		
15.00	12.5_17.5	9	17	5.16	2.12	30.00	9.40	1.50																															4.71	0.76	20.00	5.59	2.60			7.06	0.48	26.00	8.39	6.26			0.12	0.08	32.00	0.33	0.02	0.26	0.03															0.79	0.82	31.00	3.21	0.03			0.41	0.38	32.00	1.57	0.05	1.10	0.05																																																		17.56	2.12	32.00	23.56	13.56	21.67	14.99	0.42	0.09	32.00	0.69	0.25	0.55	0.32	7.00	0.47	31.00	8.39	6.26										1.18	0.98	32.00	3.57	0.09	3.30	0.16	5.02	0.75	31.00	6.01	2.60									
15.00	12.5_17.5	10	17																																																																																																																																																																									5.41	0.22	16.00	5.76	5.00	5.74	5.08							
15.00	12.5_17.5	11	17	5.65	3.02	27.00	11.60	2.00																															4.54	0.91	17.00	5.40	2.00			8.02	0.42	24.00	9.20	7.13			0.22	0.07	29.00	0.40	0.09	0.33	0.13															2.22	0.89	28.00	3.93	0.36			0.24	0.25	28.00	1.21	0.04																																																				18.16	1.56	29.00	22.85	14.99	21.27	16.95	0.47	0.09	29.00	0.65	0.30	0.61	0.35	8.01	0.42	28.00	9.20	7.13										2.46	0.97	28.00	4.14	0.79			4.95	0.85	29.00	5.88	2.00	5.68	3.24							
20.00	17.5_22.5	7	17	6.34	1.87	25.00	13.50	3.90	9.10	4.44	10.26	2.93	25.00	16.30	5.36	14.14	5.76	5.29	0.17	25.00	5.55	5.02	5.52	5.05																													0.06	0.04	18.00	0.19	0.02																	0.05	0.08	18.00	0.33	0.01			0.10	0.04	18.00	0.18	0.04			12.13	4.19	18.00	21.17	6.98			1.41	0.53	18.00	2.54	0.72																																						16.46	0.89	17.00	18.05	14.91			0.36	0.06	17.00	0.50	0.25			7.63	0.56	24.00	8.77	6.70			99.55	4.49	24.00	109.54	88.26			0.14	0.10	18.00	0.47	0.02			5.29	0.17	25.00	5.55	5.02	5.52	5.05	10.26	2.93	25.00	16.30	5.36	14.14	5.76
20.00	17.5_22.5	8	17	6.61	1.15	25.00	9.30	4.70	8.32	5.26	12.03	2.83	25.00	17.40	6.44	17.06	8.10	5.40	0.32	25.00	6.13	4.90	5.99	4.92																													0.10	0.09	18.00	0.37	0.02																	0.22	0.24	18.00	0.95	0.02			0.22	0.20	18.00	0.77	0.06			13.14	3.32	18.00	20.58	9.59			0.88	0.41	18.00	1.98	0.26																																						16.57	0.81	20.00	17.99	15.40			0.35	0.08	20.00	0.59	0.26			6.69	0.50	22.00	7.87	5.92			89.73	6.51	22.00	100.05	77.00			0.43	0.29	18.00	1.07	0.09			5.40	0.32	25.00	6.13	4.90	5.99	4.92	12.03	2.83	25.00	17.40	6.44	17.06	8.10
25.00	22.5_27.5	7	17	6.38	1.87	24.00	13.50	3.90	9.20	4.67	9.34	3.04	24.00	15.70	3.94	13.91	5.23	5.40	0.21	24.00	6.05	5.05	5.58	5.13																													0.09	0.06	18.00	0.22	0.02																	0.07	0.10	18.00	0.34	0.01			0.11	0.07	18.00	0.32	0.04			12.08	4.36	18.00	21.00	6.52																																													16.63	0.94	18.00	18.79	14.84			0.38	0.07	18.00	0.49	0.24			7.72	0.61	24.00	8.83	6.73	8.66	6.83	98.27	5.68	24.00	109.09	85.40	107.22	87.97	0.18	0.13	18.00	0.50	0.08			5.40	0.21	24.00	6.05	5.05	5.58	5.13	9.34	3.04	24.00	15.70	3.94	13.91	5.23
25.00	22.5_27.5	8	17	6.50	1.31	23.00	9.30	4.10	8.36	4.75	9.49	2.62	23.00	14.73	5.71	13.94	6.09	5.56	0.29	23.00	6.32	4.98	6.01	5.28																													0.16	0.13	18.00	0.50	0.02																	0.42	0.40	18.00	1.71	0.03			0.21	0.28	18.00	0.93	0.05			13.48	3.46	18.00	20.48	9.51																																													16.45	1.00	18.00	18.43	15.05			0.40	0.12	18.00	0.71	0.27			6.99	0.56	22.00	8.14	6.07			89.47	5.11	22.00	99.61	77.88			0.64	0.47	18.00	1.76	0.09			5.56	0.29	23.00	6.32	4.98	6.01	5.28	9.49	2.62	23.00	14.73	5.71	13.94	6.09
30.00	27.5_35.0	7	17	6.32	1.88	25.00	13.50	3.90	9.10	4.28	8.24	2.66	25.00	13.58	2.83	12.29	4.60	5.55	0.29	25.00	6.19	5.11	6.00	5.12																													0.15	0.11	17.00	0.41	0.02																	0.17	0.25	17.00	0.90	0.02			0.13	0.09	17.00	0.32	0.04			12.92	3.63	17.00	20.69	8.12																																													16.64	1.05	19.00	19.29	15.06			0.42	0.10	19.00	0.64	0.25			7.84	0.59	24.00	8.74	6.82			97.43	3.89	24.00	104.17	90.09			0.30	0.24	17.00	0.94	0.09			5.55	0.29	25.00	6.19	5.11	6.00	5.12	8.24	2.66	25.00	13.58	2.83	12.29	4.60
30.00	27.5_35.0	8	17	6.38	1.33	29.00	9.30	3.00	8.24	4.58	8.18	2.35	29.00	13.19	4.96	12.36	5.37	5.62	0.39	29.00	6.46	5.06	6.28	5.09	7.06	0.66	17.00	8.14	5.97																								0.24	0.17	18.00	0.58	0.02																	0.75	0.68	18.00	2.38	0.03			0.15	0.17	18.00	0.57	0.04			13.69	3.16	18.00	19.21	10.04																																													16.52	1.30	20.00	18.89	14.50			0.46	0.16	20.00	0.77	0.28			7.13	0.66	28.00	8.29	5.97			88.35	5.55	28.00	101.52	75.73			0.91	0.69	18.00	2.44	0.16			5.62	0.39	29.00	6.46	5.06	6.28	5.09	8.18	2.35	29.00	13.19	4.96	12.36	5.37
