depth	depth_interval	month	sea_basin	SECCHI:mean	SECCHI:std	SECCHI:count	SECCHI:max	SECCHI:min	SECCHI:95p	SECCHI:5p	TEMP_CTD:mean	TEMP_CTD:std	TEMP_CTD:count	TEMP_CTD:max	TEMP_CTD:min	TEMP_CTD:95p	TEMP_CTD:5p	SALT_CTD:mean	SALT_CTD:std	SALT_CTD:count	SALT_CTD:max	SALT_CTD:min	SALT_CTD:95p	SALT_CTD:5p	DOXY_CTD:mean	DOXY_CTD:std	DOXY_CTD:count	DOXY_CTD:max	DOXY_CTD:min	DOXY_CTD:95p	DOXY_CTD:5p	TEMP_BTL:mean	TEMP_BTL:std	TEMP_BTL:count	TEMP_BTL:max	TEMP_BTL:min	TEMP_BTL:95p	TEMP_BTL:5p	SALT_BTL:mean	SALT_BTL:std	SALT_BTL:count	SALT_BTL:max	SALT_BTL:min	SALT_BTL:95p	SALT_BTL:5p	DOXY_BTL:mean	DOXY_BTL:std	DOXY_BTL:count	DOXY_BTL:max	DOXY_BTL:min	DOXY_BTL:95p	DOXY_BTL:5p	PHOS:mean	PHOS:std	PHOS:count	PHOS:max	PHOS:min	PHOS:95p	PHOS:5p	NTRI:mean	NTRI:std	NTRI:count	NTRI:max	NTRI:min	NTRI:95p	NTRI:5p	NTRA:mean	NTRA:std	NTRA:count	NTRA:max	NTRA:min	NTRA:95p	NTRA:5p	NTRZ:mean	NTRZ:std	NTRZ:count	NTRZ:max	NTRZ:min	NTRZ:95p	NTRZ:5p	AMON:mean	AMON:std	AMON:count	AMON:max	AMON:min	AMON:95p	AMON:5p	SIO3-SI:mean	SIO3-SI:std	SIO3-SI:count	SIO3-SI:max	SIO3-SI:min	SIO3-SI:95p	SIO3-SI:5p	CPHL:mean	CPHL:std	CPHL:count	CPHL:max	CPHL:min	CPHL:95p	CPHL:5p	HUMUS:mean	HUMUS:std	HUMUS:count	HUMUS:max	HUMUS:min	HUMUS:95p	HUMUS:5p	H2S:mean	H2S:std	H2S:count	H2S:max	H2S:min	H2S:95p	H2S:5p	PH:mean	PH:std	PH:count	PH:max	PH:min	PH:95p	PH:5p	PH_LAB:mean	PH_LAB:std	PH_LAB:count	PH_LAB:max	PH_LAB:min	PH_LAB:95p	PH_LAB:5p	ALKY:mean	ALKY:std	ALKY:count	ALKY:max	ALKY:min	ALKY:95p	ALKY:5p	NTOT:mean	NTOT:std	NTOT:count	NTOT:max	NTOT:min	NTOT:95p	NTOT:5p	PTOT:mean	PTOT:std	PTOT:count	PTOT:max	PTOT:min	PTOT:95p	PTOT:5p	doxy:mean	doxy:std	doxy:count	doxy:max	doxy:min	doxy:95p	doxy:5p	oxygen_saturation:mean	oxygen_saturation:std	oxygen_saturation:count	oxygen_saturation:max	oxygen_saturation:min	oxygen_saturation:95p	oxygen_saturation:5p	din:mean	din:std	din:count	din:max	din:min	din:95p	din:5p	salt:mean	salt:std	salt:count	salt:max	salt:min	salt:95p	salt:5p	temp:mean	temp:std	temp:count	temp:max	temp:min	temp:95p	temp:5p
0.00	0_2.5	11	16	3.65	1.47	309.00	9.00	0.70			4.29	0.71	19.00	5.60	3.30										7.96	0.18	19.00	8.39	7.76			4.53	1.37	313.00	8.10	0.50			4.09	1.05	289.00	6.00	2.00			8.26	0.72	157.00	11.30	6.40			0.19	0.08	69.00	0.45	0.06																	3.81	2.56	67.00	9.92	0.18			0.72	0.71	52.00	4.64	0.14										3.47	1.48	27.00	8.20	2.00																	7.66	0.32	92.00	8.95	6.40																	24.48	15.35	353.00	157.10	7.90			0.61	0.39	353.00	3.20	0.16			8.23	0.69	176.00	11.30	6.40			93.69	9.15	104.00	132.22	74.61			4.42	2.90	52.00	11.35	0.39			4.11	1.03	304.00	6.00	2.00			4.51	1.34	332.00	8.10	0.50		
0.00	0_2.5	12	16	2.88	0.95	40.00	4.80	0.80			3.24	1.74	45.00	5.60	0.20			5.19	0.97	45.00	6.48	2.00			8.49	0.67	45.00	10.00	6.30																								0.28	0.08	33.00	0.42	0.16																	6.24	5.59	33.00	27.60	1.64			3.30	2.17	33.00	11.00	0.57																															7.78	0.16	39.00	8.00	7.30																	38.52	18.53	39.00	87.20	18.60			0.91	0.39	39.00	2.00	0.30			8.46	0.64	50.00	10.00	6.30			92.89	6.97	50.00	105.27	66.59			9.52	6.89	33.00	32.31	2.27			5.05	1.03	51.00	6.48	2.00	6.39	3.29	3.16	1.67	51.00	5.60	0.20	5.45	0.30
5.00	2.5_7.5	2	16	3.81	1.41	119.00	8.00	0.70			0.82	0.69	107.00	2.70	-0.26			6.14	1.90	107.00	10.18	3.85			8.61	1.23	94.00	10.00	0.28			0.40	0.56	160.00	2.60	-0.50			4.86	0.63	150.00	5.90	2.00			8.68	1.19	99.00	10.20	0.10			0.36	0.16	221.00	0.94	0.07																	6.01	3.53	205.00	25.70	0.10			4.48	21.11	165.00	164.20	0.06																															7.68	0.22	75.00	8.00	6.80																	27.48	28.62	217.00	264.20	9.30			0.74	0.27	219.00	2.65	0.20			8.65	1.20	193.00	10.20	0.10			89.22	12.44	185.00	104.90	1.03			10.73	23.06	165.00	184.90	0.63			5.38	1.46	260.00	10.18	2.00			0.57	0.65	267.00	2.70	-0.50		
5.00	2.5_7.5	3	16	3.64	1.33	107.00	8.00	1.10			1.18	0.95	39.00	3.43	-0.35			4.88	0.51	45.00	5.50	3.27			8.59	2.20	29.00	10.68	0.07			0.90	0.83	165.00	6.50	0.00			4.73	0.70	169.00	6.70	2.00			9.03	1.09	114.00	10.90	4.40			0.29	0.15	220.00	0.80	0.03																	4.63	3.25	211.00	19.28	0.00			1.15	3.21	170.00	34.86	0.06																															7.57	0.25	45.00	8.00	6.90																	23.03	10.50	219.00	89.20	9.30			0.69	0.24	216.00	1.70	0.20			8.94	1.40	143.00	10.90	0.00			91.80	15.69	116.00	117.41	0.00			5.73	5.70	168.00	40.70	0.12			4.77	0.67	216.00	6.70	2.00			0.95	0.86	204.00	6.50	-0.35		
5.00	2.5_7.5	4	16	2.89	1.21	154.00	6.50	0.80			3.65	1.77	107.00	10.05	0.05			5.64	1.68	106.00	9.37	2.15			9.06	1.29	100.00	10.70	0.32			2.35	1.23	35.00	5.25	0.40			4.38	0.88	59.00	5.45	2.00			8.90	1.57	54.00	10.57	2.30			0.17	0.12	97.00	0.65	0.01																	3.54	3.56	92.00	15.47	0.01			2.48	8.08	99.00	60.00	0.07																															7.89	0.41	61.00	8.50	7.00																	28.74	15.81	107.00	122.00	5.00			0.67	0.28	105.00	1.66	0.32			9.00	1.39	154.00	10.70	0.28			98.83	17.64	130.00	130.86	3.07			5.77	9.42	96.00	64.20	0.08			5.19	1.56	165.00	9.37	2.00			3.33	1.74	142.00	10.05	0.05		
5.00	2.5_7.5	5	16	2.67	1.33	146.00	8.00	0.50			9.71	2.42	29.00	15.45	4.64			4.63	0.69	33.00	5.28	2.60			7.74	1.56	27.00	10.22	2.03			6.00	1.98	121.00	10.90	2.30			4.33	0.84	146.00	5.80	2.00			8.74	0.71	158.00	10.20	6.20			0.10	0.08	86.00	0.60	0.02																	0.61	0.63	80.00	4.46	0.10			0.92	1.66	85.00	9.64	0.07										3.51	2.16	34.00	12.90	1.40																	7.84	0.25	79.00	8.20	7.10																	26.06	16.13	181.00	105.00	7.90			0.68	0.55	180.00	4.06	0.16			8.59	0.99	185.00	10.22	1.08			101.84	12.29	133.00	120.26	15.55			1.53	2.10	85.00	10.35	0.23			4.38	0.82	178.00	5.80	2.00			6.72	2.53	150.00	15.45	2.30		
5.00	2.5_7.5	6	16	3.31	1.60	347.00	9.00	0.50			14.86	2.14	95.00	19.90	10.10			5.27	0.80	100.00	7.12	3.00			6.91	1.12	88.00	8.26	2.45			11.07	2.63	242.00	18.30	3.40			4.38	0.75	261.00	5.40	2.00			7.23	0.97	192.00	8.95	1.50			0.10	0.17	238.00	2.30	0.01																	0.42	0.87	229.00	8.57	0.01			0.66	0.89	238.00	7.85	0.06										2.80	1.51	47.00	7.60	0.20																	7.84	0.22	97.00	8.50	7.30																	23.32	14.36	331.00	121.40	8.57			0.71	0.62	333.00	5.20	0.16			7.13	1.03	280.00	8.95	1.50			96.36	13.77	224.00	115.31	18.29			0.95	1.64	233.00	16.42	0.01			4.62	0.86	361.00	7.12	2.00			12.14	3.02	337.00	19.90	3.40		
5.00	2.5_7.5	7	16	3.23	1.51	382.00	9.70	0.50			16.50	2.03	253.00	23.65	5.50			4.90	0.54	255.00	6.52	2.90			6.21	1.30	203.00	8.78	0.07			14.42	2.54	150.00	22.00	8.00			4.70	0.33	136.00	5.50	3.50			6.58	0.94	46.00	8.69	4.60			0.11	0.11	190.00	0.70	0.01																	0.30	0.59	170.00	5.90	0.01			1.09	2.58	188.00	27.70	0.06																															7.89	0.30	32.00	8.75	7.40																	22.89	16.18	207.00	124.50	8.60			0.71	0.51	207.00	3.37	0.20			6.28	1.25	249.00	8.78	0.00			92.84	18.59	249.00	139.17	0.00			1.30	2.86	181.00	27.80	0.01			4.82	0.50	392.00	6.52	2.90			15.65	2.43	392.00	23.65	5.50		
5.00	2.5_7.5	8	16	3.34	1.57	578.00	13.30	0.20			17.47	1.94	300.00	22.97	10.47			5.00	0.58	303.00	6.97	3.10			5.73	1.22	271.00	7.92	0.07			14.93	3.34	287.00	21.60	2.30			4.56	0.63	311.00	7.80	2.00			5.93	1.15	252.00	8.20	0.60			0.17	0.17	377.00	1.26	0.01																	0.68	1.24	356.00	10.71	0.00			1.04	1.49	280.00	10.00	0.06										4.53	2.68	58.00	12.70	0.10																	7.75	0.28	134.00	8.80	7.10																	23.03	14.42	384.00	127.00	2.50			0.72	0.52	420.00	3.98	0.07			5.82	1.19	523.00	8.20	0.00			85.92	17.75	468.00	118.27	0.00			1.45	2.36	274.00	20.71	0.05			4.78	0.65	614.00	7.80	2.00			16.23	3.00	587.00	22.97	2.30		
5.00	2.5_7.5	9	16	3.11	1.43	153.00	7.00	0.50			14.50	1.41	17.00	18.75	13.00										6.51	0.59	16.00	6.96	4.96			11.52	2.14	129.00	17.00	4.90			4.55	0.66	140.00	5.60	2.30			6.64	1.05	156.00	9.51	2.00			0.14	0.16	76.00	1.10	0.03																	0.48	0.52	75.00	2.90	0.18			0.57	0.44	74.00	2.50	0.07																															7.77	0.20	72.00	8.60	7.10																	24.35	19.36	179.00	139.00	5.10			0.75	0.59	179.00	3.96	0.16			6.63	1.01	172.00	9.51	2.00			89.33	12.16	115.00	124.61	36.89			0.96	0.80	74.00	5.07	0.25			4.54	0.65	152.00	5.60	2.30			11.86	2.28	146.00	18.75	4.90		
5.00	2.5_7.5	10	16	3.22	1.29	147.00	6.30	0.60			10.16	2.09	128.00	15.00	4.40			5.55	0.93	127.00	7.50	3.35			7.02	0.63	105.00	8.00	4.90			6.89	2.02	31.00	12.60	3.00			4.90	0.34	40.00	5.60	4.00			7.21	0.66	21.00	8.22	6.10			0.18	0.11	99.00	0.70	0.02																	1.10	1.09	87.00	5.90	0.10			1.15	1.20	99.00	7.90	0.10																															7.76	0.19	69.00	8.00	7.13																	25.06	14.83	104.00	101.00	11.40			0.71	0.45	104.00	2.87	0.20			7.05	0.64	126.00	8.22	4.90			91.44	8.12	118.00	106.24	63.75			2.09	1.98	99.00	11.50	0.10			5.38	0.87	170.00	7.50	3.35			9.53	2.45	159.00	15.00	3.00		
5.00	2.5_7.5	11	16	3.27	1.22	126.00	6.20	0.80																								4.75	1.24	117.00	8.10	2.20			4.52	0.80	122.00	6.40	2.00			7.96	0.57	137.00	9.60	4.90			0.18	0.06	55.00	0.36	0.06																	2.50	1.25	53.00	4.78	0.18			0.48	0.35	52.00	1.86	0.07																															7.71	0.14	60.00	7.90	7.20																	22.20	10.73	151.00	87.60	8.60			0.61	0.36	150.00	2.66	0.16			7.95	0.55	152.00	9.60	4.90			90.37	6.85	104.00	108.71	55.03			2.96	1.44	52.00	5.50	0.32			4.52	0.77	134.00	6.40	2.00			4.72	1.19	132.00	8.10	2.20		
5.00	2.5_7.5	12	16	2.92	0.99	36.00	4.80	0.80			3.38	1.69	44.00	5.70	0.30			5.52	0.61	44.00	6.47	3.80			8.39	0.70	38.00	9.62	5.63																								0.29	0.08	33.00	0.42	0.16																	4.36	2.21	33.00	8.68	1.65			3.01	1.69	33.00	9.35	0.90																															7.80	0.11	40.00	7.95	7.53																	34.60	15.52	34.00	81.60	21.80			0.88	0.35	34.00	2.05	0.50			8.38	0.69	39.00	9.62	5.63			93.93	8.22	39.00	105.51	57.73			7.37	2.87	33.00	14.05	2.82			5.50	0.62	45.00	6.47	3.80	6.43	4.12	3.37	1.67	45.00	5.70	0.30	5.44	0.40
10.00	7.5_12.5	2	16	4.01	1.67	106.00	8.00	0.80			0.79	0.66	79.00	2.75	-0.40			6.74	2.03	79.00	10.20	4.60			8.75	1.16	71.00	10.10	2.03			0.38	0.53	80.00	2.70	-0.20			4.93	0.48	73.00	6.10	2.00			9.01	0.84	80.00	11.30	5.90			0.36	0.19	131.00	1.00	0.06																	5.49	3.27	125.00	30.70	0.58			1.29	1.96	85.00	13.02	0.06																															7.66	0.31	37.00	8.00	6.50																	23.16	9.79	129.00	92.80	10.70			0.71	0.32	130.00	2.70	0.10			8.89	1.01	151.00	11.30	2.03			91.60	10.17	145.00	113.65	21.69			6.43	3.75	84.00	22.31	0.58			5.87	1.75	153.00	10.20	2.00			0.59	0.63	159.00	2.75	-0.40	2.00	-0.10
10.00	7.5_12.5	3	16	3.38	1.47	68.00	7.00	0.50			0.99	0.88	23.00	2.44	-0.34			5.08	0.42	28.00	5.60	3.44			8.82	1.40	17.00	10.36	5.66			0.72	0.65	124.00	3.20	-0.20			4.94	0.63	115.00	6.50	2.00			8.95	0.87	131.00	11.65	5.60			0.37	0.43	152.00	4.52	0.03																	4.63	3.15	149.00	24.27	0.00			1.37	1.97	85.00	12.80	0.06																																																				20.80	9.20	151.00	107.00	4.10			0.76	0.60	149.00	4.60	0.20			8.94	0.94	148.00	11.65	5.60			91.74	9.92	132.00	118.40	58.85			5.48	4.31	84.00	30.55	0.14			4.97	0.60	144.00	6.50	2.00			0.76	0.69	147.00	3.20	-0.34		
10.00	7.5_12.5	4	16	2.83	1.04	87.00	6.00	0.80			2.85	1.40	79.00	6.65	0.10			6.26	1.63	79.00	9.69	4.00			8.55	1.88	74.00	10.30	0.84																								0.22	0.13	50.00	0.51	0.03																	3.19	2.84	48.00	8.05	0.23			1.15	1.80	50.00	13.20	0.32																															7.87	0.38	42.00	8.50	7.30																	25.08	7.78	57.00	52.70	5.71			0.67	0.24	57.00	1.43	0.26			8.61	1.79	88.00	10.30	0.84			94.06	20.27	86.00	114.07	9.05			3.88	3.88	50.00	20.30	0.23			6.08	1.57	93.00	9.69	4.00	9.03	4.76	2.74	1.39	91.00	6.65	0.10		
10.00	7.5_12.5	5	16	2.97	1.35	125.00	7.00	0.90			7.75	3.06	19.00	11.60	3.00			5.01	0.24	23.00	5.29	4.40			7.47	2.23	16.00	10.32	1.78			4.28	1.75	128.00	9.80	1.50			4.83	0.50	118.00	7.20	3.66			9.04	0.70	134.00	10.80	7.00			0.12	0.06	36.00	0.20	0.02																	0.58	0.49	32.00	2.14	0.10			1.08	0.78	33.00	3.90	0.30																															7.88	0.11	22.00	8.10	7.70																	20.15	9.86	150.00	72.80	7.90			0.58	0.87	150.00	10.50	0.16			8.88	1.08	150.00	10.80	1.78			100.27	12.26	126.00	121.69	19.48			1.34	1.46	33.00	7.05	0.36			4.85	0.47	140.00	7.20	3.66			4.72	2.28	147.00	11.60	1.50		
10.00	7.5_12.5	6	16	3.45	1.56	218.00	8.50	0.80			10.97	1.88	68.00	15.10	5.80			5.72	0.84	72.00	7.33	4.20			5.76	2.31	64.00	8.26	0.07			8.73	2.49	159.00	16.80	3.50			4.67	0.52	149.00	6.40	2.00			7.50	1.00	162.00	9.40	3.90			0.29	0.67	98.00	5.30	0.02																	0.52	0.49	95.00	2.36	0.01			1.74	2.65	97.00	16.60	0.06																															7.72	0.21	41.00	8.10	7.30																	20.41	8.85	214.00	76.40	8.60			0.73	0.73	213.00	6.26	0.13			7.00	1.68	226.00	9.40	0.00			87.33	21.06	204.00	114.98	0.00			2.07	2.87	96.00	17.10	0.01			5.01	0.81	221.00	7.33	2.00			9.40	2.54	227.00	16.80	3.50		
10.00	7.5_12.5	7	16	3.31	1.58	229.00	8.20	0.70			14.19	1.97	151.00	18.12	3.20			5.20	0.60	156.00	6.91	4.36			5.10	1.99	130.00	7.77	0.07			12.39	2.85	81.00	18.40	5.80			4.78	0.20	70.00	5.40	4.25			6.38	1.04	48.00	8.40	4.06			0.59	2.03	151.00	13.11	0.02																	0.32	0.42	139.00	2.60	0.01			3.52	6.99	150.00	37.42	0.06			21.95	11.19	38.00	50.11	8.34																								7.45	0.27	16.00	8.20	7.05																	26.29	29.48	157.00	335.60	10.70			1.23	2.34	158.00	16.93	0.20			5.34	2.01	181.00	8.40	0.00			74.91	28.11	179.00	112.63	0.00			3.72	7.11	149.00	37.65	0.01			5.07	0.54	227.00	6.91	4.25			13.48	2.49	229.00	18.40	3.20		
