depth	depth_interval	month	sea_basin	SECCHI:mean	SECCHI:std	SECCHI:count	SECCHI:max	SECCHI:min	SECCHI:95p	SECCHI:5p	TEMP_CTD:mean	TEMP_CTD:std	TEMP_CTD:count	TEMP_CTD:max	TEMP_CTD:min	TEMP_CTD:95p	TEMP_CTD:5p	SALT_CTD:mean	SALT_CTD:std	SALT_CTD:count	SALT_CTD:max	SALT_CTD:min	SALT_CTD:95p	SALT_CTD:5p	DOXY_CTD:mean	DOXY_CTD:std	DOXY_CTD:count	DOXY_CTD:max	DOXY_CTD:min	DOXY_CTD:95p	DOXY_CTD:5p	TEMP_BTL:mean	TEMP_BTL:std	TEMP_BTL:count	TEMP_BTL:max	TEMP_BTL:min	TEMP_BTL:95p	TEMP_BTL:5p	SALT_BTL:mean	SALT_BTL:std	SALT_BTL:count	SALT_BTL:max	SALT_BTL:min	SALT_BTL:95p	SALT_BTL:5p	DOXY_BTL:mean	DOXY_BTL:std	DOXY_BTL:count	DOXY_BTL:max	DOXY_BTL:min	DOXY_BTL:95p	DOXY_BTL:5p	PHOS:mean	PHOS:std	PHOS:count	PHOS:max	PHOS:min	PHOS:95p	PHOS:5p	NTRI:mean	NTRI:std	NTRI:count	NTRI:max	NTRI:min	NTRI:95p	NTRI:5p	NTRA:mean	NTRA:std	NTRA:count	NTRA:max	NTRA:min	NTRA:95p	NTRA:5p	NTRZ:mean	NTRZ:std	NTRZ:count	NTRZ:max	NTRZ:min	NTRZ:95p	NTRZ:5p	AMON:mean	AMON:std	AMON:count	AMON:max	AMON:min	AMON:95p	AMON:5p	SIO3-SI:mean	SIO3-SI:std	SIO3-SI:count	SIO3-SI:max	SIO3-SI:min	SIO3-SI:95p	SIO3-SI:5p	CPHL:mean	CPHL:std	CPHL:count	CPHL:max	CPHL:min	CPHL:95p	CPHL:5p	HUMUS:mean	HUMUS:std	HUMUS:count	HUMUS:max	HUMUS:min	HUMUS:95p	HUMUS:5p	H2S:mean	H2S:std	H2S:count	H2S:max	H2S:min	H2S:95p	H2S:5p	PH:mean	PH:std	PH:count	PH:max	PH:min	PH:95p	PH:5p	PH_LAB:mean	PH_LAB:std	PH_LAB:count	PH_LAB:max	PH_LAB:min	PH_LAB:95p	PH_LAB:5p	ALKY:mean	ALKY:std	ALKY:count	ALKY:max	ALKY:min	ALKY:95p	ALKY:5p	NTOT:mean	NTOT:std	NTOT:count	NTOT:max	NTOT:min	NTOT:95p	NTOT:5p	PTOT:mean	PTOT:std	PTOT:count	PTOT:max	PTOT:min	PTOT:95p	PTOT:5p	doxy:mean	doxy:std	doxy:count	doxy:max	doxy:min	doxy:95p	doxy:5p	oxygen_saturation:mean	oxygen_saturation:std	oxygen_saturation:count	oxygen_saturation:max	oxygen_saturation:min	oxygen_saturation:95p	oxygen_saturation:5p	din:mean	din:std	din:count	din:max	din:min	din:95p	din:5p	salt:mean	salt:std	salt:count	salt:max	salt:min	salt:95p	salt:5p	temp:mean	temp:std	temp:count	temp:max	temp:min	temp:95p	temp:5p
0.00	0_2.5	11	20	3.28	1.31	18.00	6.50	1.70			3.81	1.79	28.00	6.63	0.60			3.36	1.20	46.00	5.00	2.00										1.87	1.35	22.00	5.50	0.50			2.16	0.53	21.00	4.20	2.00										0.20	0.14	49.00	0.55	0.06			0.21	0.05	27.00	0.34	0.14			4.15	0.89	27.00	5.77	2.16			3.12	0.82	21.00	4.43	1.93			0.54	0.33	30.00	1.66	0.16			29.13	4.46	28.00	37.40	20.30										16.98	4.82	19.00	26.80	11.80										7.55	0.35	46.00	8.10	6.90																	17.21	3.29	48.00	23.21	6.80			0.37	0.17	49.00	0.77	0.06																	4.84	0.92	30.00	6.65	3.03			3.36	1.17	50.00	5.00	2.00	4.84	2.00	3.04	1.86	50.00	6.63	0.50	6.40	0.65
0.00	0_2.5	12	20								2.43	1.39	28.00	4.81	-0.22			4.17	0.80	28.00	5.65	2.00																															0.29	0.18	27.00	0.94	0.06			0.18	0.06	26.00	0.41	0.10			4.95	0.65	27.00	6.37	3.48										0.57	0.38	27.00	1.90	0.13			30.71	8.16	24.00	49.13	15.25										18.15	8.97	20.00	42.60	10.60										7.79	0.23	28.00	8.15	7.00																	19.49	1.85	26.00	23.35	15.60			0.50	0.23	27.00	1.35	0.23																	5.66	0.80	27.00	7.76	4.17			4.20	0.81	29.00	5.65	2.00			2.38	1.39	29.00	4.81	-0.22		
5.00	2.5_7.5	1	20								0.53	0.96	29.00	4.32	-0.20			4.47	0.61	27.00	5.44	2.61																															0.30	0.15	29.00	0.64	0.08			0.12	0.05	28.00	0.33	0.06			5.62	0.52	28.00	6.31	4.53										0.29	0.12	27.00	0.67	0.14			28.40	5.06	28.00	43.80	19.50										14.15	2.69	21.00	19.10	10.20										7.84	0.15	28.00	8.06	7.38																	19.56	1.17	28.00	21.12	15.70			0.49	0.17	29.00	0.90	0.24																	5.98	0.61	27.00	7.07	4.85			4.48	0.63	29.00	5.44	2.61			0.53	0.96	29.00	4.32	-0.20		
5.00	2.5_7.5	2	20	4.23	1.65	24.00	8.00	1.50			0.07	0.40	46.00	1.64	-0.26			3.92	0.97	43.00	5.53	2.00																															0.21	0.12	56.00	0.56	0.05			0.17	0.34	45.00	2.38	0.06			6.14	0.74	45.00	7.57	4.53										0.86	1.34	54.00	6.98	0.10			30.50	6.41	37.00	44.50	17.90										15.18	3.05	26.00	23.90	11.00										7.78	0.30	36.00	8.53	7.10																	20.18	2.12	54.00	29.20	12.85			0.39	0.15	56.00	0.76	0.16			8.71	0.92	21.00	9.89	6.15			87.86	9.56	16.00	98.58	61.23			7.16	1.76	54.00	15.40	5.13			3.87	0.97	51.00	5.53	2.00			0.15	0.48	52.00	1.90	-0.26		
5.00	2.5_7.5	3	20	3.78	1.63	29.00	8.00	0.75			0.22	0.47	59.00	1.85	-0.20			3.91	0.84	49.00	5.23	2.00																															0.23	0.44	64.00	3.60	0.06			0.21	0.51	50.00	3.75	0.05			6.11	1.02	50.00	7.75	3.98										1.01	2.72	62.00	19.77	0.09			33.62	7.44	43.00	52.30	22.00										15.46	2.69	36.00	23.00	11.40										7.82	0.32	51.00	8.54	7.07																	20.81	5.35	63.00	46.77	10.70			0.47	0.51	65.00	4.08	0.16			8.06	2.06	21.00	9.98	1.46			83.84	21.43	18.00	102.07	15.88			7.24	3.76	62.00	30.88	4.20			3.76	0.94	60.00	5.23	2.00			0.25	0.51	64.00	1.85	-0.20		
5.00	2.5_7.5	4	20	3.37	1.15	32.00	6.50	0.80			1.42	1.01	49.00	3.33	-0.04			4.03	0.55	47.00	5.09	2.00																															0.07	0.05	51.00	0.31	0.02			0.14	0.04	50.00	0.23	0.04			2.90	2.24	50.00	6.97	0.04										0.21	0.13	51.00	0.67	0.07			28.39	8.75	51.00	62.30	12.65										15.76	2.84	40.00	24.40	11.80										7.93	0.30	51.00	8.46	6.97																	17.51	1.80	50.00	22.10	13.63			0.35	0.11	51.00	0.57	0.13																	3.30	2.31	51.00	7.43	0.17			4.06	0.55	51.00	5.09	2.00			1.41	1.00	49.00	3.33	-0.04		
5.00	2.5_7.5	5	20	2.86	1.04	39.00	7.20	1.50			5.82	2.16	59.00	13.60	1.77			3.53	0.49	51.00	4.21	2.00																	2.83	0.74	16.00	3.80	2.00										0.06	0.03	68.00	0.19	0.01	0.10	0.02	0.11	0.05	53.00	0.23	0.03			1.04	1.26	52.00	5.69	0.04										0.47	0.62	68.00	4.28	0.07	1.57	0.11	30.39	7.85	58.00	52.87	13.85										22.43	5.40	42.00	38.50	14.10										7.91	0.37	61.00	8.46	6.50																	17.07	1.79	67.00	22.35	10.92			0.36	0.15	68.00	1.23	0.10	0.49	0.23	8.74	0.82	21.00	10.09	6.65			102.22	7.83	21.00	114.26	79.10			1.77	1.44	65.00	5.92	0.21			3.40	0.63	67.00	4.56	2.00			5.89	2.17	65.00	13.60	1.77		
5.00	2.5_7.5	6	20	3.91	0.97	45.00	7.00	2.50			10.62	2.48	55.00	16.90	5.89			3.58	0.49	45.00	4.62	2.00																															0.04	0.04	56.00	0.24	0.01			0.08	0.04	43.00	0.16	0.04			0.51	0.70	42.00	2.39	0.04										0.50	0.90	57.00	5.64	0.06			26.49	4.56	45.00	36.67	16.45										17.82	2.93	36.00	23.20	13.00										7.84	0.31	51.00	8.27	7.00																	16.25	1.61	59.00	19.99	12.10			0.32	0.14	59.00	1.07	0.06			7.37	1.03	21.00	8.70	4.83			96.49	11.68	19.00	112.80	64.81			1.31	1.48	55.00	6.25	0.11			3.47	0.61	56.00	4.62	2.00			10.67	2.44	58.00	16.90	5.89		
5.00	2.5_7.5	7	20	3.86	1.13	48.00	8.00	2.00			15.16	2.47	47.00	20.49	7.44			3.30	0.54	41.00	4.65	2.00																								6.54	0.93	20.00	7.77	4.97			0.04	0.02	37.00	0.10	0.01			0.09	0.07	27.00	0.39	0.03			0.42	0.50	27.00	1.51	0.04										0.35	0.26	34.00	0.98	0.06			24.19	4.49	34.00	31.70	10.90										15.16	3.19	21.00	23.70	11.70										7.89	0.25	30.00	8.46	7.10																	16.59	3.35	54.00	27.92	10.71			0.35	0.24	62.00	1.79	0.14			6.58	0.88	27.00	7.77	4.97			100.05	11.49	19.00	113.34	63.86			0.94	0.71	34.00	2.39	0.07			3.22	0.61	52.00	4.65	2.00			15.20	2.39	53.00	20.49	7.44		
5.00	2.5_7.5	8	20	4.06	1.25	68.00	8.00	2.00			15.71	2.46	72.00	21.00	5.38			3.61	0.52	56.00	5.04	2.37			6.33	0.85	20.00	7.77	3.92										2.82	0.62	17.00	4.00	2.00			6.67	0.52	17.00	7.76	5.74			0.05	0.04	66.00	0.19	0.01			0.09	0.04	43.00	0.21	0.04			0.53	0.74	42.00	2.92	0.04			0.84	0.52	23.00	1.79	0.12			0.60	0.75	66.00	3.28	0.06			22.96	4.38	50.00	33.30	12.50										15.23	4.84	37.00	30.00	10.80										7.83	0.25	58.00	8.50	7.20																	16.80	2.67	79.00	27.49	11.42			0.36	0.17	84.00	1.10	0.16			6.48	0.72	37.00	7.77	3.92			97.39	12.14	27.00	119.84	56.51			1.28	1.23	64.00	4.92	0.08			3.44	0.64	75.00	5.04	2.00			15.78	2.41	78.00	21.00	5.38		
5.00	2.5_7.5	9	20	3.73	0.66	29.00	5.35	2.50			12.56	2.08	43.00	18.09	8.06	15.54	9.50	3.97	0.47	41.00	5.19	2.73																															0.07	0.07	39.00	0.37	0.01			0.10	0.05	39.00	0.22	0.04			0.75	0.79	38.00	2.76	0.04										0.37	0.28	35.00	1.17	0.07			23.61	4.70	38.00	38.10	13.80										15.43	4.97	31.00	32.40	11.00										7.87	0.14	39.00	8.06	7.40																	17.32	1.96	37.00	24.57	14.64			0.33	0.10	39.00	0.74	0.16																	1.27	0.99	33.00	3.87	0.23			3.99	0.50	43.00	5.29	2.73	5.04	3.25	12.56	2.08	43.00	18.09	8.06	15.54	9.50
5.00	2.5_7.5	10	20	3.90	1.33	37.00	8.00	2.00			7.82	1.96	53.00	11.91	3.44			4.27	0.53	44.00	5.58	3.23																															0.15	0.12	58.00	0.66	0.01			0.16	0.05	43.00	0.25	0.05			2.09	1.25	42.00	5.41	0.04										0.77	0.85	58.00	4.07	0.08			26.88	3.72	49.00	34.80	17.65										16.48	4.39	36.00	29.00	10.70										7.79	0.22	53.00	8.16	7.00																	18.17	2.24	58.00	23.60	12.90			0.42	0.13	58.00	0.90	0.23			7.51	0.83	21.00	8.75	5.18			91.21	10.02	21.00	106.75	64.20			3.09	1.42	56.00	6.92	0.25			4.00	0.78	60.00	5.58	2.00	4.85	2.38	7.90	1.93	59.00	11.91	3.44		
5.00	2.5_7.5	11	20	3.28	1.31	18.00	6.50	1.70			3.85	1.76	28.00	6.64	0.59			4.36	0.44	27.00	5.00	3.13																															0.27	0.13	30.00	0.58	0.09			0.21	0.06	27.00	0.34	0.13			4.16	0.89	27.00	5.82	2.20										0.51	0.30	30.00	1.64	0.15			29.05	5.15	28.00	43.80	19.00										16.15	3.74	19.00	23.50	11.80										7.82	0.15	27.00	8.10	7.41																	18.82	1.63	30.00	22.57	16.40			0.45	0.16	30.00	0.77	0.24																	4.84	0.93	30.00	6.72	2.93			4.27	0.56	31.00	5.00	2.31	4.96	3.42	3.80	1.71	31.00	6.64	0.60	6.44	1.25
5.00	2.5_7.5	12	20								2.40	1.28	28.00	4.83	-0.21			4.31	0.68	27.00	5.65	2.81																															0.31	0.18	27.00	0.94	0.06			0.17	0.07	27.00	0.41	0.09			4.95	0.67	27.00	6.48	3.51										0.51	0.28	27.00	1.25	0.12			29.35	6.77	26.00	48.40	15.45										17.03	7.50	19.00	41.10	10.60										7.84	0.17	27.00	8.16	7.50																	19.52	1.86	27.00	24.16	15.73			0.49	0.20	27.00	1.15	0.20																	5.63	0.79	27.00	7.52	4.20			4.33	0.68	28.00	5.65	2.81			2.40	1.28	28.00	4.83	-0.21		
10.00	7.5_12.5	1	20								0.73	1.03	29.00	4.69	-0.20			4.62	0.54	26.00	5.44	3.07																															0.33	0.16	28.00	0.81	0.08			0.12	0.05	25.00	0.31	0.05			5.50	0.55	25.00	6.25	4.54										0.35	0.26	26.00	1.21	0.11			27.85	4.04	25.00	35.10	21.05																								7.84	0.16	27.00	8.03	7.41																	19.63	1.08	27.00	21.77	16.40			0.54	0.17	28.00	0.90	0.25																	6.05	0.91	26.00	8.35	4.70			4.55	0.61	30.00	5.44	3.07			0.73	1.03	29.00	4.69	-0.20		
10.00	7.5_12.5	2	20	4.23	1.65	24.00	8.00	1.50			0.10	0.44	37.00	1.72	-0.25			4.37	0.51	40.00	5.56	3.53																															0.27	0.13	50.00	0.68	0.06			0.12	0.04	35.00	0.29	0.05			5.98	0.71	36.00	7.34	4.48										0.36	0.32	47.00	1.50	0.06			29.75	5.14	37.00	42.00	18.65																								7.78	0.26	36.00	8.11	6.90																	19.86	2.63	49.00	32.90	12.10			0.54	0.56	51.00	3.23	0.10			8.90	1.08	16.00	10.10	6.92										6.42	0.80	47.00	8.40	4.97			4.32	0.52	48.00	5.56	3.53			0.22	0.58	48.00	2.10	-0.60		
10.00	7.5_12.5	3	20	3.78	1.60	30.00	8.00	0.75			0.26	0.51	55.00	2.10	-0.20			4.20	0.76	52.00	5.25	2.00																															0.25	0.16	63.00	1.19	0.07			0.14	0.04	45.00	0.23	0.05			5.96	0.95	45.00	7.92	3.52			6.44	3.05	20.00	17.14	3.14			0.36	0.61	56.00	4.28	0.07			31.01	4.91	41.00	41.70	21.95																								7.81	0.32	54.00	8.53	6.90																	19.57	2.53	65.00	32.10	13.60			0.46	0.19	65.00	1.48	0.13			8.48	1.06	20.00	9.59	5.88			87.20	12.22	17.00	106.45	62.07			6.52	1.40	56.00	10.94	3.94			4.18	0.70	63.00	5.25	2.00			0.39	0.89	65.00	6.30	-0.20		
10.00	7.5_12.5	4	20	3.38	1.12	34.00	6.50	0.80			1.27	0.93	52.00	3.20	-0.08			4.13	0.56	54.00	5.20	2.00																															0.11	0.08	58.00	0.36	0.02			0.13	0.04	47.00	0.22	0.05			3.19	2.21	47.00	6.93	0.04										0.20	0.11	53.00	0.69	0.07			26.12	6.20	48.00	38.60	12.95																								7.88	0.29	56.00	8.31	7.00																	17.77	2.39	57.00	31.40	14.99			0.34	0.11	58.00	0.66	0.08																	3.68	2.19	53.00	7.31	0.16			4.14	0.55	61.00	5.20	2.00			1.24	0.94	57.00	3.20	-0.08		
10.00	7.5_12.5	5	20	2.86	1.04	39.00	7.20	1.50			4.33	1.60	53.00	7.57	0.80			3.77	0.62	65.00	5.10	2.00										3.42	1.51	19.00	6.40	0.60										8.60	0.52	18.00	9.81	7.63			0.08	0.08	75.00	0.45	0.01			0.11	0.06	51.00	0.30	0.02			1.37	1.40	50.00	4.96	0.04			3.22	1.37	22.00	6.14	0.36			0.41	0.59	61.00	4.30	0.06			26.66	6.04	56.00	39.16	10.15																								7.84	0.32	66.00	8.45	6.90																	17.38	2.83	74.00	29.30	12.90			0.43	0.59	75.00	4.84	0.10			8.49	0.52	26.00	9.81	7.28			93.30	6.65	23.00	105.31	82.93			2.08	1.74	58.00	8.87	0.10			3.77	0.63	74.00	5.10	2.00			4.08	1.62	71.00	7.57	0.60		
