depth	depth_interval	month	sea_basin	SECCHI:mean	SECCHI:std	SECCHI:count	SECCHI:max	SECCHI:min	SECCHI:95p	SECCHI:5p	TEMP_CTD:mean	TEMP_CTD:std	TEMP_CTD:count	TEMP_CTD:max	TEMP_CTD:min	TEMP_CTD:95p	TEMP_CTD:5p	SALT_CTD:mean	SALT_CTD:std	SALT_CTD:count	SALT_CTD:max	SALT_CTD:min	SALT_CTD:95p	SALT_CTD:5p	DOXY_CTD:mean	DOXY_CTD:std	DOXY_CTD:count	DOXY_CTD:max	DOXY_CTD:min	DOXY_CTD:95p	DOXY_CTD:5p	TEMP_BTL:mean	TEMP_BTL:std	TEMP_BTL:count	TEMP_BTL:max	TEMP_BTL:min	TEMP_BTL:95p	TEMP_BTL:5p	SALT_BTL:mean	SALT_BTL:std	SALT_BTL:count	SALT_BTL:max	SALT_BTL:min	SALT_BTL:95p	SALT_BTL:5p	DOXY_BTL:mean	DOXY_BTL:std	DOXY_BTL:count	DOXY_BTL:max	DOXY_BTL:min	DOXY_BTL:95p	DOXY_BTL:5p	PHOS:mean	PHOS:std	PHOS:count	PHOS:max	PHOS:min	PHOS:95p	PHOS:5p	NTRI:mean	NTRI:std	NTRI:count	NTRI:max	NTRI:min	NTRI:95p	NTRI:5p	NTRA:mean	NTRA:std	NTRA:count	NTRA:max	NTRA:min	NTRA:95p	NTRA:5p	NTRZ:mean	NTRZ:std	NTRZ:count	NTRZ:max	NTRZ:min	NTRZ:95p	NTRZ:5p	AMON:mean	AMON:std	AMON:count	AMON:max	AMON:min	AMON:95p	AMON:5p	SIO3-SI:mean	SIO3-SI:std	SIO3-SI:count	SIO3-SI:max	SIO3-SI:min	SIO3-SI:95p	SIO3-SI:5p	CPHL:mean	CPHL:std	CPHL:count	CPHL:max	CPHL:min	CPHL:95p	CPHL:5p	HUMUS:mean	HUMUS:std	HUMUS:count	HUMUS:max	HUMUS:min	HUMUS:95p	HUMUS:5p	H2S:mean	H2S:std	H2S:count	H2S:max	H2S:min	H2S:95p	H2S:5p	PH:mean	PH:std	PH:count	PH:max	PH:min	PH:95p	PH:5p	PH_LAB:mean	PH_LAB:std	PH_LAB:count	PH_LAB:max	PH_LAB:min	PH_LAB:95p	PH_LAB:5p	ALKY:mean	ALKY:std	ALKY:count	ALKY:max	ALKY:min	ALKY:95p	ALKY:5p	NTOT:mean	NTOT:std	NTOT:count	NTOT:max	NTOT:min	NTOT:95p	NTOT:5p	PTOT:mean	PTOT:std	PTOT:count	PTOT:max	PTOT:min	PTOT:95p	PTOT:5p	doxy:mean	doxy:std	doxy:count	doxy:max	doxy:min	doxy:95p	doxy:5p	oxygen_saturation:mean	oxygen_saturation:std	oxygen_saturation:count	oxygen_saturation:max	oxygen_saturation:min	oxygen_saturation:95p	oxygen_saturation:5p	din:mean	din:std	din:count	din:max	din:min	din:95p	din:5p	salt:mean	salt:std	salt:count	salt:max	salt:min	salt:95p	salt:5p	temp:mean	temp:std	temp:count	temp:max	temp:min	temp:95p	temp:5p
0.00	0_2.5	11	1s	4.20	2.09	105.00	10.50	0.50			8.87	1.75	79.00	12.60	3.99			20.36	5.73	72.00	31.53	2.00			7.30	0.73	19.00	8.77	6.48			8.33	1.71	96.00	12.48	3.20			20.57	4.75	89.00	30.82	4.58			6.94	0.56	113.00	8.40	5.19			0.30	0.16	119.00	0.90	0.06	0.58	0.08	0.26	0.17	109.00	0.90	0.04			5.62	4.27	106.00	24.29	0.10			7.12	5.83	76.00	28.60	0.07			2.50	2.09	82.00	9.82	0.07			10.03	10.84	113.00	67.90	0.30			3.11	1.93	114.00	10.60	0.40																																						24.46	10.36	114.00	69.30	8.57			0.72	0.21	114.00	1.90	0.23			6.95	0.56	114.00	8.40	5.19			95.75	5.15	111.00	109.24	78.76			9.12	5.82	80.00	26.98	0.47			20.58	5.43	116.00	31.53	2.00			8.37	1.81	119.00	12.60	3.20	11.30	5.75
0.00	0_2.5	12	1s	3.93	1.93	97.00	8.50	0.80			5.73	1.57	77.00	8.72	0.71			20.31	5.33	72.00	34.90	3.67			7.83	0.79	20.00	9.49	6.97			5.55	1.51	98.00	8.71	0.98			20.95	4.07	94.00	31.62	7.71			7.47	0.54	116.00	9.70	6.22			0.41	0.14	121.00	0.85	0.13	0.63	0.22	0.30	0.20	111.00	1.35	0.06			7.47	5.18	109.00	25.79	0.14			8.60	6.10	77.00	28.57	1.03			2.71	1.93	78.00	10.18	0.07			11.97	10.33	115.00	57.40	1.00			2.85	2.52	116.00	17.41	0.16																																						26.42	9.37	114.00	61.40	12.14			0.83	0.21	114.00	1.50	0.36			7.47	0.53	120.00	9.70	6.22			96.72	5.30	119.00	120.06	75.43			10.95	6.04	76.00	29.71	0.50			20.76	4.93	120.00	34.90	3.67			5.51	1.50	121.00	8.72	0.71	7.84	2.80
5.00	2.5_7.5	1	1s	3.65	1.83	79.00	11.00	1.00			3.38	1.80	76.00	6.90	-0.80			22.47	2.78	68.00	29.00	17.10										3.16	1.76	82.00	6.85	-0.57			22.81	2.95	83.00	29.34	14.69			7.87	0.55	102.00	9.70	6.50			0.53	0.15	104.00	1.58	0.23	0.69	0.33	0.30	0.12	97.00	0.64	0.05			6.67	2.59	97.00	14.98	0.52			7.34	2.98	74.00	17.86	0.78			1.17	0.64	72.00	3.02	0.10			10.56	4.43	103.00	32.00	3.10			1.87	1.98	102.00	10.70	0.30																																						22.71	5.47	102.00	42.90	14.29			0.86	0.17	101.00	1.44	0.52			7.87	0.54	103.00	9.70	6.50			97.86	4.56	103.00	118.06	74.12			8.36	3.04	72.00	18.11	0.88			22.92	3.00	104.00	29.34	14.69	27.85	18.19	3.26	1.74	104.00	6.90	-0.80	6.22	-0.15
5.00	2.5_7.5	2	1s	3.82	1.63	91.00	9.00	0.90			2.20	1.61	76.00	5.70	-0.54			22.48	3.13	66.00	30.65	16.95										2.23	1.60	82.00	5.59	-0.48			23.85	3.04	81.00	30.32	16.08			8.04	0.63	104.00	9.42	6.00			0.53	0.18	106.00	1.00	0.05	0.73	0.12	0.33	0.18	98.00	0.86	0.02			7.92	3.46	96.00	23.23	0.82			8.26	3.96	74.00	23.54	0.10			0.96	0.84	76.00	5.77	0.02			10.70	4.83	104.00	34.30	0.20			2.18	3.06	104.00	15.90	0.20																																						23.18	5.42	104.00	46.43	11.43			0.86	0.24	103.00	2.81	0.45			8.05	0.63	105.00	9.42	6.00			98.02	4.46	104.00	108.20	74.61			9.57	4.05	76.00	25.81	0.10			23.52	3.24	105.00	30.65	16.95			2.27	1.53	106.00	5.70	-0.54	5.15	0.25
5.00	2.5_7.5	3	1s	3.75	1.95	97.00	9.00	1.00			2.74	1.39	81.00	5.25	-0.12			21.48	3.65	77.00	33.19	16.11										2.52	1.45	83.00	5.61	-0.85			22.27	3.69	86.00	33.54	16.07			8.51	0.90	108.00	10.60	5.84			0.30	0.21	110.00	0.94	0.02			0.19	0.13	104.00	0.52	0.02			5.81	4.12	99.00	18.57	0.07			5.44	4.05	80.00	15.21	0.10			0.66	0.51	81.00	2.00	0.05			7.01	5.21	110.00	25.30	0.10			5.92	5.56	109.00	21.70	0.30																																						22.33	5.26	110.00	37.86	12.90			0.77	0.20	110.00	1.49	0.30			8.51	0.90	108.00	10.60	5.84			102.89	8.36	108.00	126.61	81.17			6.69	4.76	81.00	21.07	0.07			21.69	3.40	111.00	33.19	16.11			2.51	1.41	111.00	5.25	-0.85		
5.00	2.5_7.5	4	1s	4.67	2.29	100.00	11.00	1.50			4.64	1.45	72.00	7.22	1.37			20.69	3.43	68.00	30.27	14.10										4.55	1.30	81.00	7.01	1.13			20.68	3.44	80.00	30.20	14.09			8.18	0.54	100.00	9.30	6.80			0.13	0.12	104.00	0.77	0.02	0.31	0.03	0.09	0.07	96.00	0.36	0.02			2.54	2.43	87.00	12.14	0.07			2.42	2.22	74.00	10.70	0.10			0.83	0.60	76.00	2.44	0.07			3.19	2.45	104.00	11.00	0.10	8.17	0.30	2.33	2.07	103.00	14.40	0.40																																						20.25	5.57	102.00	37.10	11.81			0.59	0.23	102.00	1.44	0.06			8.18	0.54	100.00	9.30	6.80			104.00	5.44	98.00	119.09	88.50			3.66	2.92	74.00	13.43	0.07			20.84	3.48	104.00	30.27	14.10	27.98	16.08	4.69	1.30	102.00	7.22	1.37		
5.00	2.5_7.5	5	1s	4.37	1.56	121.00	9.00	1.55	7.00	2.00	9.50	1.71	87.00	18.34	6.10			19.45	3.41	83.00	33.53	12.87										9.42	1.86	96.00	19.00	6.50			19.00	3.04	92.00	25.28	12.89			7.54	0.49	118.00	9.03	5.94			0.09	0.10	121.00	0.91	0.02	0.15	0.03	0.08	0.06	110.00	0.38	0.02			1.69	1.86	86.00	11.02	0.07			1.44	1.83	87.00	11.32	0.10			0.56	0.54	79.00	3.71	0.07			2.38	1.58	120.00	8.40	0.10			3.14	2.58	121.00	21.50	0.80	6.90	1.00																																				19.38	4.74	121.00	42.90	12.14	27.86	13.69	0.50	0.17	120.00	1.03	0.06			7.53	0.52	119.00	9.03	5.89			105.80	6.93	119.00	126.29	84.56			2.33	2.33	77.00	12.47	0.07			19.50	3.35	121.00	33.53	12.87	23.90	14.20	9.38	1.73	121.00	18.34	6.10	12.60	7.15
5.00	2.5_7.5	6	1s	4.84	1.84	106.00	9.00	1.90			14.56	2.15	70.00	19.80	7.50			19.81	2.68	64.00	32.09	15.73										14.23	1.81	85.00	18.49	10.79			19.38	1.98	81.00	24.23	14.51			6.91	0.42	105.00	7.93	5.40			0.08	0.06	107.00	0.42	0.02			0.07	0.05	99.00	0.35	0.02			0.78	1.00	69.00	5.34	0.02			0.57	0.85	73.00	4.53	0.06			0.30	0.28	77.00	1.38	0.05			1.33	1.17	107.00	7.10	0.10			2.87	1.99	109.00	10.57	0.50	6.46	0.74																																				18.15	3.95	108.00	35.00	8.86			0.43	0.16	108.00	0.81	0.06			6.91	0.42	107.00	7.93	5.40			107.82	7.13	105.00	124.75	79.33			1.02	1.25	75.00	6.79	0.06			19.59	2.56	108.00	32.09	14.51			14.25	2.09	108.00	19.80	7.50		
5.00	2.5_7.5	7	1s	5.15	2.15	105.00	12.10	2.00			17.50	1.50	78.00	22.56	15.77			20.49	2.20	75.00	24.65	15.60										17.26	1.89	88.00	22.48	12.65			20.97	2.78	81.00	31.11	15.74			6.28	0.35	104.00	7.22	5.21			0.07	0.04	108.00	0.29	0.02	0.13	0.02	0.06	0.06	100.00	0.36	0.02			0.75	1.01	67.00	4.12	0.02			0.49	0.81	71.00	3.95	0.07			0.41	0.53	77.00	4.03	0.05			1.04	0.90	105.00	5.20	0.10			2.28	1.56	108.00	9.70	0.30	4.96	0.50																																				17.77	5.24	108.00	44.30	10.00	26.19	11.05	0.44	0.15	108.00	0.96	0.06	0.66	0.18	6.28	0.35	107.00	7.22	5.21			104.81	6.07	107.00	119.62	83.33			1.08	1.35	75.00	7.37	0.07			20.79	2.71	108.00	31.11	15.60	24.51	17.45	17.16	1.77	108.00	22.56	12.65	20.48	14.14
5.00	2.5_7.5	8	1s	5.39	2.28	115.00	13.00	2.00			19.00	1.47	79.00	21.85	16.06			20.64	2.31	75.00	29.69	17.28										18.86	1.57	96.00	22.14	15.84			20.70	2.43	90.00	29.97	17.11			5.98	0.46	113.00	7.00	4.17			0.07	0.05	116.00	0.46	0.02	0.13	0.02	0.06	0.07	106.00	0.61	0.02			0.33	0.45	68.00	2.20	0.02			0.36	0.55	80.00	2.81	0.07			0.40	0.37	79.00	2.35	0.05			1.29	1.28	114.00	9.60	0.10			2.87	2.09	115.00	11.20	0.40																																						17.65	3.74	114.00	35.00	11.43			0.47	0.13	114.00	0.83	0.06			5.98	0.45	114.00	7.00	4.17			103.06	7.33	114.00	118.95	72.24			0.70	0.84	77.00	5.16	0.09			20.68	2.31	116.00	29.69	17.28	25.88	18.17	18.90	1.56	116.00	22.14	15.92	21.43	16.30
5.00	2.5_7.5	9	1s	5.53	2.37	111.00	11.50	1.50			17.10	1.06	76.00	21.10	14.96			21.75	2.56	72.00	29.29	17.30										17.00	1.14	89.00	20.92	14.95			21.54	2.81	85.00	29.32	15.70			5.96	0.56	111.00	7.60	3.90			0.09	0.07	111.00	0.43	0.02			0.08	0.10	102.00	0.64	0.02			0.51	0.60	70.00	2.42	0.02			0.42	0.57	79.00	2.55	0.07			0.60	0.67	76.00	3.55	0.05			2.27	2.21	112.00	13.20	0.10	6.58	0.26	3.35	2.32	112.00	11.30	0.40	8.53	1.00																																				17.81	4.00	112.00	37.90	11.43	25.70	13.01	0.50	0.15	112.00	0.89	0.10	0.71	0.26	5.96	0.56	111.00	7.60	3.90			99.55	8.32	110.00	123.82	67.54			1.15	1.22	74.00	4.94	0.07			21.53	2.75	112.00	29.32	15.70	27.04	17.42	17.05	1.25	111.00	21.10	14.95		
5.00	2.5_7.5	10	1s	4.43	1.88	107.00	11.00	0.50			13.51	1.35	79.00	16.61	10.70			22.19	2.82	72.00	30.25	15.89			6.46	0.31	16.00	6.90	5.90			13.22	1.36	94.00	16.63	10.00			21.87	3.26	94.00	32.37	14.18			6.27	0.55	116.00	8.54	4.10			0.14	0.08	117.00	0.56	0.02	0.30	0.06	0.11	0.10	106.00	0.62	0.02			1.01	1.13	91.00	5.61	0.07			1.02	1.15	75.00	4.72	0.07			0.59	0.52	80.00	2.46	0.07			3.29	2.52	114.00	12.80	0.20			3.49	2.16	113.00	15.10	1.00																																						17.79	4.11	114.00	36.43	9.09			0.60	0.14	114.00	1.06	0.31			6.27	0.55	116.00	8.54	4.10			97.19	6.61	115.00	126.58	65.06			1.77	1.66	77.00	7.42	0.07			22.20	3.30	116.00	32.37	14.18			13.23	1.37	117.00	16.61	10.00	15.70	10.93
5.00	2.5_7.5	11	1s	4.22	2.10	104.00	10.50	0.50			9.47	1.66	81.00	13.91	5.40			24.23	3.79	73.00	34.35	18.20			6.87	0.52	19.00	8.08	6.40			9.04	1.64	92.00	13.99	3.75			24.02	3.34	88.00	33.28	18.18			6.66	0.57	113.00	7.80	4.46			0.28	0.17	116.00	0.95	0.06	0.60	0.06	0.20	0.17	106.00	0.87	0.02			2.42	2.17	103.00	11.65	0.07			2.83	2.52	76.00	11.87	0.07			1.14	0.81	79.00	4.11	0.07			4.59	2.69	113.00	12.40	0.10			2.52	1.49	114.00	6.06	0.40																																						18.53	5.60	114.00	43.60	10.00			0.65	0.16	113.00	1.00	0.26			6.66	0.57	114.00	7.80	4.46			95.64	5.48	114.00	110.13	73.58			4.07	2.51	77.00	11.78	0.17			24.35	3.53	116.00	34.35	18.20	31.80	19.41	9.11	1.69	116.00	13.91	3.75	12.05	6.64
5.00	2.5_7.5	12	1s	3.93	1.94	96.00	8.50	0.80			6.42	1.52	78.00	8.72	1.64			23.67	3.64	72.00	34.90	16.22			7.41	0.77	20.00	8.97	6.40			6.00	1.59	91.00	8.72	1.75			23.36	3.13	91.00	33.89	12.71			7.20	0.56	111.00	8.82	4.60			0.40	0.13	116.00	1.01	0.13	0.60	0.23	0.28	0.23	106.00	1.59	0.05			4.46	2.70	104.00	22.86	0.36			4.90	2.92	77.00	20.71	0.89			1.51	0.97	73.00	5.36	0.07			7.58	4.39	115.00	31.30	1.20			2.32	1.79	116.00	11.50	0.08	5.10	0.47																																				21.08	5.92	114.00	55.00	11.43			0.75	0.15	114.00	1.19	0.41			7.20	0.55	115.00	8.82	4.60			96.23	5.18	115.00	113.01	62.10			6.84	3.63	71.00	28.72	2.08			23.54	3.66	116.00	34.90	12.71	30.31	19.11	6.05	1.52	116.00	8.72	1.64	8.11	3.15
