depth	month	area_tag	SECCHI:mean	SECCHI:std	SECCHI:count	SECCHI:max	SECCHI:min	SECCHI:95p	SECCHI:5p	TEMP_CTD:mean	TEMP_CTD:std	TEMP_CTD:count	TEMP_CTD:max	TEMP_CTD:min	TEMP_CTD:95p	TEMP_CTD:5p	SALT_CTD:mean	SALT_CTD:std	SALT_CTD:count	SALT_CTD:max	SALT_CTD:min	SALT_CTD:95p	SALT_CTD:5p	DOXY_CTD:mean	DOXY_CTD:std	DOXY_CTD:count	DOXY_CTD:max	DOXY_CTD:min	DOXY_CTD:95p	DOXY_CTD:5p	TEMP_BTL:mean	TEMP_BTL:std	TEMP_BTL:count	TEMP_BTL:max	TEMP_BTL:min	TEMP_BTL:95p	TEMP_BTL:5p	SALT_BTL:mean	SALT_BTL:std	SALT_BTL:count	SALT_BTL:max	SALT_BTL:min	SALT_BTL:95p	SALT_BTL:5p	DOXY_BTL:mean	DOXY_BTL:std	DOXY_BTL:count	DOXY_BTL:max	DOXY_BTL:min	DOXY_BTL:95p	DOXY_BTL:5p	PHOS:mean	PHOS:std	PHOS:count	PHOS:max	PHOS:min	PHOS:95p	PHOS:5p	NTRI:mean	NTRI:std	NTRI:count	NTRI:max	NTRI:min	NTRI:95p	NTRI:5p	NTRA:mean	NTRA:std	NTRA:count	NTRA:max	NTRA:min	NTRA:95p	NTRA:5p	NTRZ:mean	NTRZ:std	NTRZ:count	NTRZ:max	NTRZ:min	NTRZ:95p	NTRZ:5p	AMON:mean	AMON:std	AMON:count	AMON:max	AMON:min	AMON:95p	AMON:5p	SIO3-SI:mean	SIO3-SI:std	SIO3-SI:count	SIO3-SI:max	SIO3-SI:min	SIO3-SI:95p	SIO3-SI:5p	CPHL:mean	CPHL:std	CPHL:count	CPHL:max	CPHL:min	CPHL:95p	CPHL:5p	HUMUS:mean	HUMUS:std	HUMUS:count	HUMUS:max	HUMUS:min	HUMUS:95p	HUMUS:5p	H2S:mean	H2S:std	H2S:count	H2S:max	H2S:min	H2S:95p	H2S:5p	PH:mean	PH:std	PH:count	PH:max	PH:min	PH:95p	PH:5p	ALKY:mean	ALKY:std	ALKY:count	ALKY:max	ALKY:min	ALKY:95p	ALKY:5p	NTOT:mean	NTOT:std	NTOT:count	NTOT:max	NTOT:min	NTOT:95p	NTOT:5p	PTOT:mean	PTOT:std	PTOT:count	PTOT:max	PTOT:min	PTOT:95p	PTOT:5p
30.00	6	19																																																																																																																																												
30.00	7	19																																																																																																																																												
30.00	8	19																																																																																																																																												
30.00	9	19																																																																																																																																												
30.00	11	19																																																																																																																																												
40.00	2	19																																																																																																																																												
40.00	5	19																																																																																																																																												
40.00	6	19																																																																																																																																												
40.00	7	19																																																																																																																																												
40.00	8	19																																																																																																																																												
40.00	9	19																																																																																																																																												
40.00	11	19																																																																																																																																												
50.00	1	19																																																																																																																																												
50.00	2	19																																																																																																																																												
50.00	3	19																																																																																																																																												
50.00	5	19																																																																																																																																												
50.00	6	19																																																																																																																																												
50.00	7	19																																																																																																																																												
50.00	8	19																																																																																																																																												
50.00	9	19																																																																																																																																												
50.00	11	19																																																																																																																																												
60.00	1	19																																																																																																																																												
60.00	2	19																																																																																																																																												
60.00	5	19																																																																																																																																												
60.00	6	19																																																																																																																																												
60.00	7	19																																																																																																																																												
60.00	8	19																																																																																																																																												
60.00	9	19																																																																																																																																												
60.00	11	19																																																																																																																																												
70.00	1	19																																																																																																																																												
70.00	2	19																																																																																																																																												
70.00	5	19																																																																																																																																												
70.00	6	19																																																																																																																																												
70.00	8	19																																																																																																																																												
70.00	9	19																																																																																																																																												
70.00	11	19																																																																																																																																												
75.00	7	19																																																																																																																																												
80.00	1	19																																																																																																																																												
80.00	2	19																																																																																																																																												
80.00	3	19																																																																																																																																												
80.00	5	19																																																																																																																																												
80.00	6	19																																																																																																																																												
80.00	7	19																																																																																																																																												
80.00	8	19																																																																																																																																												
80.00	9	19																																																																																																																																												
80.00	11	19																																																																																																																																												
90.00	1	19																																																																																																																																												
90.00	8	19																																																																																																																																												
100.00	5	19																																																																																																																																												
100.00	6	19																																																																																																																																												
100.00	7	19																																																																																																																																												
125.00	1	19																																																																																																																																												
200.00	8	19																																																																																																																																												
