depth	depth_interval	month	sea_basin	SECCHI:mean	SECCHI:std	SECCHI:count	SECCHI:max	SECCHI:min	SECCHI:95p	SECCHI:5p	TEMP_CTD:mean	TEMP_CTD:std	TEMP_CTD:count	TEMP_CTD:max	TEMP_CTD:min	TEMP_CTD:95p	TEMP_CTD:5p	SALT_CTD:mean	SALT_CTD:std	SALT_CTD:count	SALT_CTD:max	SALT_CTD:min	SALT_CTD:95p	SALT_CTD:5p	DOXY_CTD:mean	DOXY_CTD:std	DOXY_CTD:count	DOXY_CTD:max	DOXY_CTD:min	DOXY_CTD:95p	DOXY_CTD:5p	TEMP_BTL:mean	TEMP_BTL:std	TEMP_BTL:count	TEMP_BTL:max	TEMP_BTL:min	TEMP_BTL:95p	TEMP_BTL:5p	SALT_BTL:mean	SALT_BTL:std	SALT_BTL:count	SALT_BTL:max	SALT_BTL:min	SALT_BTL:95p	SALT_BTL:5p	DOXY_BTL:mean	DOXY_BTL:std	DOXY_BTL:count	DOXY_BTL:max	DOXY_BTL:min	DOXY_BTL:95p	DOXY_BTL:5p	PHOS:mean	PHOS:std	PHOS:count	PHOS:max	PHOS:min	PHOS:95p	PHOS:5p	NTRI:mean	NTRI:std	NTRI:count	NTRI:max	NTRI:min	NTRI:95p	NTRI:5p	NTRA:mean	NTRA:std	NTRA:count	NTRA:max	NTRA:min	NTRA:95p	NTRA:5p	NTRZ:mean	NTRZ:std	NTRZ:count	NTRZ:max	NTRZ:min	NTRZ:95p	NTRZ:5p	AMON:mean	AMON:std	AMON:count	AMON:max	AMON:min	AMON:95p	AMON:5p	SIO3-SI:mean	SIO3-SI:std	SIO3-SI:count	SIO3-SI:max	SIO3-SI:min	SIO3-SI:95p	SIO3-SI:5p	CPHL:mean	CPHL:std	CPHL:count	CPHL:max	CPHL:min	CPHL:95p	CPHL:5p	HUMUS:mean	HUMUS:std	HUMUS:count	HUMUS:max	HUMUS:min	HUMUS:95p	HUMUS:5p	H2S:mean	H2S:std	H2S:count	H2S:max	H2S:min	H2S:95p	H2S:5p	PH:mean	PH:std	PH:count	PH:max	PH:min	PH:95p	PH:5p	PH_LAB:mean	PH_LAB:std	PH_LAB:count	PH_LAB:max	PH_LAB:min	PH_LAB:95p	PH_LAB:5p	ALKY:mean	ALKY:std	ALKY:count	ALKY:max	ALKY:min	ALKY:95p	ALKY:5p	NTOT:mean	NTOT:std	NTOT:count	NTOT:max	NTOT:min	NTOT:95p	NTOT:5p	PTOT:mean	PTOT:std	PTOT:count	PTOT:max	PTOT:min	PTOT:95p	PTOT:5p	doxy:mean	doxy:std	doxy:count	doxy:max	doxy:min	doxy:95p	doxy:5p	oxygen_saturation:mean	oxygen_saturation:std	oxygen_saturation:count	oxygen_saturation:max	oxygen_saturation:min	oxygen_saturation:95p	oxygen_saturation:5p	din:mean	din:std	din:count	din:max	din:min	din:95p	din:5p	salt:mean	salt:std	salt:count	salt:max	salt:min	salt:95p	salt:5p	temp:mean	temp:std	temp:count	temp:max	temp:min	temp:95p	temp:5p
0.00	0_2.5	11	6	5.78	2.29	80.00	12.00	1.50			8.45	1.24	75.00	11.29	5.54			10.88	3.13	75.00	24.15	7.95										7.86	1.10	49.00	9.60	5.20			11.76	3.42	51.00	19.40	7.97			7.35	0.45	80.00	8.70	6.00			0.48	0.15	88.00	0.80	0.16	0.72	0.25	0.34	0.24	77.00	1.61	0.02			4.58	6.89	74.00	35.62	0.21			5.36	7.60	51.00	36.33	0.60			1.67	1.42	87.00	9.43	0.22			11.77	3.99	88.00	24.30	2.10	19.55	5.87	1.90	1.34	67.00	8.80	0.60																																						24.94	8.07	88.00	61.10	12.10	39.56	17.19	0.96	0.25	87.00	1.68	0.58			7.33	0.44	88.00	8.70	6.00	7.90	6.48	95.15	3.76	86.00	109.64	83.98			6.70	7.25	84.00	38.70	1.24			11.27	3.44	87.00	24.15	7.95			8.33	1.30	88.00	11.29	5.20	10.51	6.28
0.00	0_2.5	12	6	5.66	2.40	76.00	12.00	1.50			5.25	1.87	71.00	8.95	0.19			11.33	3.85	71.00	24.35	7.62										4.29	1.72	42.00	7.73	0.41			11.17	4.33	44.00	26.60	7.64			7.82	0.67	74.00	9.17	5.28			0.59	0.14	83.00	0.94	0.24	0.81	0.36	0.77	0.31	72.00	1.66	0.14			8.58	12.55	71.00	78.41	0.93			9.32	12.62	48.00	80.07	1.70			1.34	0.85	83.00	4.50	0.34	3.28	0.49	13.22	6.42	83.00	43.10	3.40	23.00	6.07	1.23	0.50	66.00	2.90	0.30																																						28.29	14.45	82.00	114.10	12.10			1.03	0.28	83.00	2.03	0.50	1.40	0.59	7.83	0.64	82.00	9.17	5.28			94.52	5.41	79.00	101.80	61.81			11.41	15.15	83.00	83.90	1.72	46.68	2.94	11.78	4.38	82.00	26.60	7.62			5.17	1.79	83.00	8.95	0.19	7.48	1.13
5.00	2.5_7.5	1	6	5.80	2.21	53.00	9.00	1.80			3.64	1.51	53.00	7.79	1.25			12.75	4.64	53.00	29.77	7.40										3.86	1.93	31.00	8.20	1.20			15.46	6.56	32.00	31.26	8.20			8.01	0.93	53.00	8.94	4.88			0.68	0.15	58.00	1.00	0.31			0.60	0.22	50.00	1.14	0.25			8.01	8.66	50.00	62.86	2.40			8.69	5.89	32.00	32.10	3.17			0.84	1.03	58.00	7.86	0.05			13.11	5.29	58.00	46.43	6.40			0.64	0.32	46.00	1.80	0.13																																						25.29	10.35	58.00	92.86	10.00			1.03	0.26	58.00	1.77	0.40			8.11	0.92	60.00	9.08	4.88			94.97	6.20	60.00	104.35	72.74			9.59	9.59	58.00	71.51	3.35			13.29	5.08	61.00	29.77	7.40			3.48	1.50	61.00	7.79	1.20		
5.00	2.5_7.5	2	6	5.92	2.22	65.00	12.00	1.46			2.48	1.08	61.00	4.92	0.38			12.00	3.83	60.00	22.32	7.55										2.56	1.02	34.00	4.60	0.35			12.90	5.44	39.00	25.59	7.00			8.55	0.68	63.00	9.49	6.61			0.61	0.13	69.00	0.90	0.06			0.42	0.18	59.00	1.16	0.03			8.86	9.79	59.00	60.79	0.10			7.51	3.35	36.00	19.68	2.89			0.84	0.51	69.00	2.40	0.20			12.94	3.38	69.00	26.07	0.20			0.97	1.19	56.00	8.00	0.17																																						25.99	8.86	68.00	70.71	17.05			1.03	0.24	68.00	2.00	0.67			8.57	0.65	71.00	9.49	6.61			97.43	5.10	69.00	109.02	82.36			9.79	9.49	69.00	63.79	0.57			11.86	3.91	72.00	22.78	7.00			2.47	1.05	71.00	4.92	0.38		
5.00	2.5_7.5	3	6	6.21	2.16	73.00	12.00	1.95			3.38	1.27	63.00	5.38	-0.04			12.93	4.10	61.00	25.21	7.53										3.20	1.24	40.00	5.30	0.49			14.67	5.56	40.00	27.76	8.28			8.41	0.85	65.00	10.34	5.70			0.49	0.45	72.00	3.90	0.09			0.25	0.13	61.00	0.66	0.04			5.02	4.13	61.00	20.50	0.10			4.87	2.87	39.00	15.03	0.70			0.72	0.43	72.00	1.93	0.05			9.69	4.28	72.00	25.60	0.20			1.70	1.18	58.00	5.80	0.10																																						22.45	4.67	72.00	36.43	12.80			0.96	0.48	72.00	4.50	0.50			8.42	0.81	74.00	10.00	5.70	9.62	6.98	98.48	7.27	74.00	111.85	73.06	105.48	85.38	5.76	4.13	72.00	22.14	0.10			13.29	4.62	74.00	25.21	7.53	22.30	8.62	3.32	1.25	74.00	5.38	-0.04	5.00	1.12
5.00	2.5_7.5	4	6	6.87	2.26	70.00	13.00	2.50			5.86	1.15	61.00	8.77	3.25			11.31	4.66	59.00	31.88	7.49										5.55	1.06	35.00	8.37	3.30			11.57	4.83	37.00	23.76	7.40			8.36	0.76	62.00	10.41	5.78			0.23	0.13	69.00	0.68	0.05			0.10	0.06	59.00	0.32	0.02			1.64	2.03	58.00	9.79	0.10			1.17	1.55	37.00	7.19	0.04			0.60	0.59	70.00	3.70	0.05			4.72	3.00	70.00	13.57	0.20			1.31	0.81	58.00	4.05	0.10																																						18.96	3.13	70.00	30.00	13.55			0.72	0.28	70.00	1.73	0.30			8.42	0.75	71.00	10.41	5.78			103.17	7.82	69.00	121.11	72.66			2.05	2.19	70.00	11.12	0.10			11.29	4.47	72.00	31.88	7.40	19.80	7.82	5.71	1.17	72.00	8.77	3.25	7.27	3.64
5.00	2.5_7.5	5	6	6.57	1.92	69.00	12.00	2.70			10.48	1.26	64.00	13.80	8.02			11.11	3.31	62.00	19.82	7.59										9.81	1.76	36.00	13.70	5.60			11.01	3.30	40.00	19.20	7.61			7.67	0.74	64.00	9.04	4.60			0.15	0.08	72.00	0.40	0.04			0.07	0.16	59.00	1.29	0.02			0.28	0.26	42.00	1.30	0.07			0.20	0.22	38.00	1.32	0.10			0.39	0.50	71.00	3.20	0.05			4.78	2.49	72.00	11.50	0.50			1.15	0.57	57.00	2.90	0.30																																						18.37	3.88	72.00	33.20	9.30			0.67	0.28	72.00	1.81	0.30			7.68	0.73	73.00	9.04	4.60			104.24	9.48	73.00	128.64	60.87			0.59	0.66	71.00	3.86	0.10			11.19	3.24	74.00	19.82	7.59			10.28	1.44	75.00	13.80	5.60	12.34	8.20
5.00	2.5_7.5	6	6	6.06	1.76	71.00	9.00	2.20	8.00	2.75	14.98	1.81	58.00	18.62	8.89			11.42	4.58	57.00	32.48	7.71										14.25	1.43	37.00	17.15	12.38			10.15	2.69	38.00	18.17	7.50			6.89	0.65	63.00	8.38	5.00			0.21	0.11	69.00	0.65	0.05			0.06	0.03	58.00	0.14	0.02			0.20	0.05	38.00	0.35	0.10			0.16	0.11	37.00	0.60	0.10			0.35	0.35	68.00	2.00	0.05			6.26	2.33	69.00	12.50	1.36			1.48	0.94	55.00	5.60	0.30																																						18.42	2.94	69.00	29.40	10.00			0.69	0.35	69.00	2.29	0.10			6.94	0.70	71.00	9.34	5.00	8.07	5.94	103.55	9.41	71.00	143.27	77.84	116.82	90.34	0.42	0.39	67.00	2.46	0.10			10.95	4.23	71.00	32.48	7.50	18.91	7.90	14.84	1.77	71.00	18.62	8.89	17.34	12.50
5.00	2.5_7.5	7	6	5.98	1.74	67.00	8.40	2.20	8.00	3.00	17.88	1.29	54.00	20.46	15.36			10.92	2.87	54.00	18.42	7.63										17.51	1.81	31.00	20.84	13.83			10.52	3.47	32.00	21.66	7.40			6.45	0.55	56.00	7.40	4.07			0.23	0.13	64.00	0.70	0.07			0.07	0.06	51.00	0.43	0.02			0.20	0.07	33.00	0.50	0.10			0.18	0.18	34.00	1.10	0.10			0.37	0.38	61.00	2.21	0.05			6.31	2.84	64.00	12.14	0.29			1.70	1.30	50.00	6.30	0.20																																						19.12	3.33	64.00	26.43	7.90			0.80	0.28	64.00	1.65	0.20			6.50	0.59	65.00	8.36	4.07			102.28	9.23	64.00	134.03	63.97			0.49	0.48	60.00	2.92	0.10			10.67	2.73	67.00	18.42	7.40	16.84	7.85	17.65	1.46	66.00	20.46	14.00		
5.00	2.5_7.5	8	6	6.04	1.73	72.00	10.50	2.40			18.05	1.39	63.00	21.43	15.67			12.07	3.86	63.00	20.98	7.61										17.72	1.28	38.00	22.00	15.85			11.92	4.51	38.00	21.08	7.40			6.05	0.70	61.00	8.06	3.77			0.23	0.12	70.00	0.52	0.02			0.07	0.05	60.00	0.29	0.02			0.36	0.55	44.00	2.86	0.10			0.29	0.51	37.00	2.90	0.10			0.44	0.34	69.00	1.57	0.04			7.96	3.36	70.00	21.80	0.50			2.08	1.22	57.00	5.50	0.40																																						19.60	4.11	70.00	36.40	9.30			0.84	0.33	70.00	2.70	0.30			6.04	0.75	70.00	8.38	3.77			96.83	10.70	70.00	130.58	62.42			0.64	0.65	67.00	4.40	0.10			11.93	3.88	73.00	20.98	7.40	19.78	7.81	18.09	1.41	73.00	22.00	15.67	20.98	16.06
5.00	2.5_7.5	9	6	6.15	1.64	67.00	8.00	2.80			15.55	1.32	58.00	18.64	13.22			11.77	4.39	58.00	23.35	7.47										15.20	1.01	33.00	17.50	13.50			11.78	4.17	36.00	21.94	7.10			6.13	0.75	61.00	7.28	3.70			0.27	0.14	69.00	0.84	0.08			0.08	0.06	58.00	0.33	0.02			0.39	0.67	52.00	4.34	0.10			0.52	0.87	34.00	4.46	0.10			0.55	0.48	68.00	3.19	0.05			8.69	3.20	69.00	18.00	0.30			2.17	1.07	56.00	6.10	0.50																																						20.23	4.02	68.00	38.00	11.40			0.80	0.25	68.00	1.48	0.30			6.12	0.76	71.00	7.36	3.70			93.02	9.07	71.00	106.74	61.24			0.90	1.00	67.00	5.61	0.10			11.87	4.31	72.00	23.35	7.10	21.17	7.70	15.51	1.27	72.00	18.64	13.22	17.72	13.66
5.00	2.5_7.5	10	6	6.31	1.71	73.00	9.00	2.50			12.34	1.29	63.00	14.47	9.00			13.06	6.00	61.00	32.01	7.51										11.83	1.64	36.00	14.60	7.80			12.93	6.20	38.00	31.48	7.52			6.19	1.62	62.00	8.10	0.79			0.43	0.34	72.00	1.53	0.11			0.17	0.15	61.00	0.66	0.03			1.56	2.78	60.00	19.29	0.10			1.28	1.51	38.00	6.50	0.10			1.24	1.42	72.00	7.80	0.05			12.65	7.58	72.00	42.90	4.30			2.35	1.58	59.00	9.80	0.10																																						20.35	3.71	71.00	37.14	12.80			0.97	0.43	70.00	2.48	0.47			6.01	1.75	72.00	8.10	0.79			85.70	23.39	72.00	129.78	12.80			2.87	3.46	72.00	21.44	0.10			13.33	6.05	74.00	32.01	7.51	25.02	8.25	12.21	1.45	73.00	14.60	7.80		
5.00	2.5_7.5	11	6	6.33	2.08	66.00	12.00	2.70			8.89	1.40	61.00	11.76	4.98			13.64	5.77	61.00	31.25	8.20										8.45	1.56	37.00	11.73	5.70			15.31	7.09	39.00	31.80	8.26			6.63	1.31	66.00	9.50	1.63			0.53	0.21	71.00	1.44	0.21			0.28	0.16	60.00	0.93	0.02			3.16	2.89	57.00	16.43	0.14			3.79	2.95	39.00	13.59	0.70			1.49	1.25	70.00	8.57	0.18			11.56	4.73	71.00	33.40	2.30			1.17	0.51	56.00	3.10	0.20																																						22.35	6.47	71.00	64.00	14.30			1.02	0.28	70.00	1.81	0.60			6.70	1.25	73.00	9.50	1.63			89.87	13.50	72.00	120.13	25.67			5.05	3.05	67.00	16.57	1.47			14.02	5.89	73.00	31.25	8.20			8.75	1.41	74.00	11.76	4.98	11.23	6.80
5.00	2.5_7.5	12	6	6.16	2.23	62.00	12.00	1.50			5.84	1.70	56.00	8.76	0.92			13.84	5.43	56.00	26.83	7.83										5.54	2.44	32.00	12.15	1.07			14.57	6.80	34.00	30.92	7.85			7.27	1.47	60.00	9.70	1.29			0.64	0.29	64.00	1.88	0.17			0.62	0.29	53.00	1.29	0.13			5.30	4.29	53.00	25.15	0.83			6.37	4.37	36.00	26.44	2.10			1.15	0.59	64.00	3.10	0.42			11.62	5.86	64.00	40.90	3.90			0.88	0.62	50.00	3.90	0.10																																						23.52	6.31	64.00	54.90	13.57			1.03	0.31	62.00	2.43	0.50			7.30	1.41	67.00	9.70	1.29			90.85	14.78	65.00	114.52	20.84			6.89	4.28	64.00	28.97	1.81			14.23	5.70	68.00	26.83	7.83	24.99	8.39	5.75	1.61	67.00	8.76	0.92		
10.00	7.5_12.5	2	6																																																																																																																																																				7.75	1.18	19.00	9.44	5.00			92.59	6.29	17.00	103.61	80.61										17.18	8.11	18.00	30.10	7.50			2.94	1.65	18.00	6.21	0.00		
