depth	depth_interval	month	sea_basin	SECCHI:mean	SECCHI:std	SECCHI:count	SECCHI:max	SECCHI:min	SECCHI:95p	SECCHI:5p	TEMP_CTD:mean	TEMP_CTD:std	TEMP_CTD:count	TEMP_CTD:max	TEMP_CTD:min	TEMP_CTD:95p	TEMP_CTD:5p	SALT_CTD:mean	SALT_CTD:std	SALT_CTD:count	SALT_CTD:max	SALT_CTD:min	SALT_CTD:95p	SALT_CTD:5p	DOXY_CTD:mean	DOXY_CTD:std	DOXY_CTD:count	DOXY_CTD:max	DOXY_CTD:min	DOXY_CTD:95p	DOXY_CTD:5p	TEMP_BTL:mean	TEMP_BTL:std	TEMP_BTL:count	TEMP_BTL:max	TEMP_BTL:min	TEMP_BTL:95p	TEMP_BTL:5p	SALT_BTL:mean	SALT_BTL:std	SALT_BTL:count	SALT_BTL:max	SALT_BTL:min	SALT_BTL:95p	SALT_BTL:5p	DOXY_BTL:mean	DOXY_BTL:std	DOXY_BTL:count	DOXY_BTL:max	DOXY_BTL:min	DOXY_BTL:95p	DOXY_BTL:5p	PHOS:mean	PHOS:std	PHOS:count	PHOS:max	PHOS:min	PHOS:95p	PHOS:5p	NTRI:mean	NTRI:std	NTRI:count	NTRI:max	NTRI:min	NTRI:95p	NTRI:5p	NTRA:mean	NTRA:std	NTRA:count	NTRA:max	NTRA:min	NTRA:95p	NTRA:5p	NTRZ:mean	NTRZ:std	NTRZ:count	NTRZ:max	NTRZ:min	NTRZ:95p	NTRZ:5p	AMON:mean	AMON:std	AMON:count	AMON:max	AMON:min	AMON:95p	AMON:5p	SIO3-SI:mean	SIO3-SI:std	SIO3-SI:count	SIO3-SI:max	SIO3-SI:min	SIO3-SI:95p	SIO3-SI:5p	CPHL:mean	CPHL:std	CPHL:count	CPHL:max	CPHL:min	CPHL:95p	CPHL:5p	HUMUS:mean	HUMUS:std	HUMUS:count	HUMUS:max	HUMUS:min	HUMUS:95p	HUMUS:5p	H2S:mean	H2S:std	H2S:count	H2S:max	H2S:min	H2S:95p	H2S:5p	PH:mean	PH:std	PH:count	PH:max	PH:min	PH:95p	PH:5p	PH_LAB:mean	PH_LAB:std	PH_LAB:count	PH_LAB:max	PH_LAB:min	PH_LAB:95p	PH_LAB:5p	ALKY:mean	ALKY:std	ALKY:count	ALKY:max	ALKY:min	ALKY:95p	ALKY:5p	NTOT:mean	NTOT:std	NTOT:count	NTOT:max	NTOT:min	NTOT:95p	NTOT:5p	PTOT:mean	PTOT:std	PTOT:count	PTOT:max	PTOT:min	PTOT:95p	PTOT:5p	doxy:mean	doxy:std	doxy:count	doxy:max	doxy:min	doxy:95p	doxy:5p	oxygen_saturation:mean	oxygen_saturation:std	oxygen_saturation:count	oxygen_saturation:max	oxygen_saturation:min	oxygen_saturation:95p	oxygen_saturation:5p	din:mean	din:std	din:count	din:max	din:min	din:95p	din:5p	salt:mean	salt:std	salt:count	salt:max	salt:min	salt:95p	salt:5p	temp:mean	temp:std	temp:count	temp:max	temp:min	temp:95p	temp:5p
0.00	0_2.5	11	18	3.53	1.57	115.00	7.50	0.60			4.23	1.95	99.00	8.50	0.10			3.12	1.16	95.00	5.38	2.00			7.83	0.75	41.00	9.60	6.42			3.31	1.88	28.00	7.10	0.80			2.59	0.98	57.00	5.33	2.00			8.43	0.58	94.00	10.71	7.30			0.17	0.14	56.00	0.71	0.02			0.20	0.13	33.00	0.62	0.05			4.16	3.24	39.00	15.71	0.45										0.99	1.51	56.00	9.30	0.07																															7.55	0.35	33.00	8.29	6.59			7.49	0.26	22.00	7.90	7.10										18.30	6.64	127.00	46.41	10.00	32.60	11.61	0.40	0.29	121.00	2.13	0.06			8.29	0.66	124.00	10.71	6.42			91.53	5.85	120.00	117.39	67.86			5.29	4.12	47.00	20.71	0.36			3.04	1.15	123.00	5.38	2.00			4.03	1.97	127.00	8.50	0.10	7.29	0.80
0.00	0_2.5	12	18	6.20	2.73	26.00	10.00	0.40			3.36	0.97	35.00	5.74	0.80	4.75	1.85	5.11	0.21	29.00	5.58	4.68																								7.67	0.56	22.00	8.70	6.72			0.31	0.09	35.00	0.49	0.16	0.44	0.16																						0.20	0.24	19.00	1.14	0.06																																																				17.56	6.72	35.00	37.80	9.28	31.08	9.99	0.47	0.13	35.00	0.74	0.29	0.69	0.32	7.72	0.53	26.00	8.70	6.72			87.00	4.97	20.00	96.23	76.63			5.52	3.17	18.00	13.56	2.94			5.11	0.21	29.00	5.58	4.68			3.36	0.97	35.00	5.74	0.80	4.75	1.85
5.00	2.5_7.5	1	18								1.54	0.91	43.00	3.05	-0.15			4.93	0.69	43.00	5.54	2.24			8.19	0.30	16.00	9.15	7.83																								0.34	0.20	43.00	0.65	0.07			0.07	0.04	30.00	0.18	0.03			4.77	0.55	30.00	5.88	3.78										0.15	0.10	43.00	0.58	0.06			27.57	4.23	24.00	38.45	20.70																																													18.51	1.69	46.00	22.92	15.70			0.70	0.20	46.00	1.07	0.29			8.28	0.34	22.00	9.15	7.83			87.62	3.53	22.00	93.60	81.49			4.95	0.55	43.00	6.63	3.94			4.93	0.69	43.00	5.54	2.24			1.54	0.91	43.00	3.05	-0.15		
5.00	2.5_7.5	2	18	5.25	2.00	22.00	11.00	1.90			0.78	0.82	116.00	3.27	-0.26			4.17	1.09	116.00	5.47	2.00			8.42	0.50	23.00	9.64	7.48										3.80	1.27	21.00	5.20	2.00			8.47	0.66	43.00	10.15	5.69			0.31	0.12	110.00	0.55	0.03			0.12	0.08	78.00	0.36	0.03			5.68	1.40	88.00	12.29	3.56			5.24	1.03	26.00	8.57	3.78			0.75	1.23	104.00	9.29	0.06			28.63	4.64	27.00	37.74	20.10																								7.75	0.28	36.00	8.05	6.87																	18.57	4.38	117.00	37.90	10.00			0.51	0.20	114.00	1.58	0.06			8.45	0.60	66.00	10.15	5.69			87.33	6.21	66.00	103.61	58.72			6.35	2.05	104.00	17.15	3.78			4.17	1.10	123.00	5.47	2.00			0.80	0.84	123.00	3.27	-0.26		
5.00	2.5_7.5	3	18	6.17	1.56	48.00	9.00	2.80			0.86	0.95	132.00	4.22	-1.51			4.24	1.05	114.00	5.38	2.00										1.20	1.18	29.00	3.50	0.00			3.25	1.22	30.00	5.20	2.00			8.22	1.30	78.00	9.80	3.00			0.21	0.15	136.00	1.19	0.06			0.14	0.10	32.00	0.42	0.05			6.20	1.69	53.00	10.86	2.93			4.98	3.20	80.00	30.70	0.71			0.94	1.40	123.00	6.71	0.07																																																				19.36	7.24	174.00	85.70	9.30			0.52	0.45	156.00	5.17	0.06			8.22	1.29	80.00	9.80	3.00			84.76	13.63	66.00	101.51	31.55			6.36	3.37	121.00	33.41	1.50			4.11	1.11	139.00	5.38	2.00			0.92	1.00	161.00	4.22	-1.51		
5.00	2.5_7.5	4	18								2.12	1.20	21.00	4.70	0.25	3.72	0.33																																				0.21	0.30	16.00	1.23	0.03										2.07	3.88	16.00	15.71	0.04																																																																		18.43	5.38	16.00	37.90	14.78			0.59	0.36	16.00	1.87	0.33																															2.12	1.20	21.00	4.70	0.25	3.72	0.33
5.00	2.5_7.5	5	18	2.91	1.21	190.00	6.50	0.90			6.81	1.86	155.00	14.50	2.50			3.21	1.11	107.00	5.21	2.00										6.91	1.53	39.00	11.00	4.60			2.52	0.93	56.00	5.09	2.00			8.56	0.89	181.00	11.13	6.30			0.47	2.37	93.00	20.00	0.01			0.08	0.11	20.00	0.46	0.02			3.24	9.30	59.00	71.43	0.04										1.33	2.02	91.00	14.29	0.06			15.44	6.43	16.00	28.70	8.00			3.00	2.02	118.00	8.80	1.00																																						19.34	28.95	150.00	364.30	6.90			0.62	1.90	143.00	19.68	0.06			8.58	0.89	184.00	11.13	6.30			102.06	10.18	127.00	134.93	73.73			4.45	9.32	68.00	73.64	0.06			3.07	1.09	143.00	5.21	2.00			6.83	1.80	194.00	14.50	2.50		
5.00	2.5_7.5	6	18	4.39	1.57	288.00	8.70	0.50			10.82	2.84	244.00	18.66	1.89			4.13	0.89	206.00	5.96	2.00			6.91	0.81	71.00	8.72	4.52			11.71	2.34	48.00	17.20	7.30			2.94	1.10	51.00	4.78	2.00			7.65	0.93	135.00	9.79	4.30			0.12	0.14	131.00	0.94	0.01			0.10	0.07	28.00	0.26	0.02			0.52	0.97	28.00	3.93	0.04			0.67	1.37	46.00	7.85	0.07			0.51	0.69	91.00	4.07	0.06										3.27	2.50	44.00	14.00	0.50																	7.97	0.52	34.00	8.53	6.50										0.90	0.39	20.00	1.28	0.09			15.95	7.26	270.00	99.90	7.14			0.39	0.22	260.00	1.87	0.06			7.41	0.96	199.00	9.79	4.30			98.12	12.80	156.00	140.46	53.40			1.09	1.69	73.00	7.85	0.07			3.97	1.00	239.00	5.96	2.00			10.97	2.78	292.00	18.66	1.89		
5.00	2.5_7.5	7	18	4.11	1.78	181.00	9.20	1.10			15.99	2.59	179.00	23.50	11.01			4.14	0.72	130.00	5.08	2.00			7.07	0.67	33.00	8.37	6.28			14.32	0.79	18.00	15.60	12.50			3.81	0.48	24.00	4.40	2.39			6.48	0.83	92.00	9.83	4.50			0.12	0.11	46.00	0.45	0.01			0.07	0.03	21.00	0.15	0.04			1.40	4.30	32.00	24.29	0.04										1.36	1.86	38.00	10.00	0.06										4.04	2.58	61.00	15.00	1.00			14.29	4.68	50.00	29.70	8.90										8.07	0.31	21.00	8.52	7.59																	19.23	6.86	147.00	67.10	11.42			0.46	0.28	147.00	2.07	0.16			6.63	0.83	125.00	9.83	4.50			98.31	9.00	78.00	126.96	73.93			2.90	5.00	34.00	27.43	0.06			4.11	0.70	148.00	5.08	2.00			15.83	2.53	197.00	23.50	11.01	20.64	11.60
5.00	2.5_7.5	8	18	4.24	1.48	442.00	9.20	0.80			16.25	2.04	355.00	22.50	5.60			3.85	0.97	306.00	5.34	2.00			6.32	0.39	121.00	7.45	4.65			16.03	2.50	94.00	20.80	8.20			3.02	1.39	114.00	9.10	2.00			6.41	0.73	243.00	8.40	2.40			0.10	0.10	233.00	0.84	0.01			0.10	0.05	43.00	0.26	0.02			0.76	1.28	73.00	8.57	0.04			0.67	0.70	173.00	4.64	0.08			0.84	1.22	182.00	10.71	0.06										3.18	3.09	126.00	27.00	0.60			13.23	4.66	30.00	26.80	8.10										7.92	0.39	62.00	8.70	6.82			7.84	0.24	25.00	8.21	7.30			1.08	0.22	19.00	1.35	0.41			16.36	4.50	433.00	42.10	7.14			0.38	0.23	413.00	2.36	0.06			6.39	0.65	342.00	8.40	2.40			93.99	9.21	291.00	129.55	36.46			1.45	1.97	178.00	14.14	0.07			3.75	1.12	380.00	9.10	2.00			16.20	2.14	449.00	22.50	5.60		
5.00	2.5_7.5	9	18	4.03	1.88	147.00	9.30	0.90			12.04	3.10	129.00	18.30	5.00			3.98	1.16	76.00	5.40	2.00										10.96	3.52	43.00	16.50	4.60			3.57	1.14	41.00	5.50	2.00			6.74	0.89	161.00	9.45	4.34			0.17	0.24	71.00	1.61	0.01										2.60	3.08	35.00	13.57	0.04										1.63	1.80	54.00	6.21	0.06										2.93	2.12	89.00	12.00	0.50																	7.96	0.15	17.00	8.25	7.60																	17.82	7.23	118.00	49.30	10.00			0.41	0.43	119.00	3.20	0.06			6.74	0.87	166.00	9.45	4.34			92.05	10.47	103.00	131.83	59.44			4.15	4.20	39.00	19.50	0.06			3.92	1.12	112.00	5.50	2.00			11.77	3.24	172.00	18.30	4.60		
5.00	2.5_7.5	10	18	3.78	2.14	32.00	7.00	1.10			8.62	2.02	37.00	11.20	3.90																															6.71	0.63	25.00	7.70	5.11			0.20	0.14	27.00	0.55	0.02																								1.00	1.20	21.00	4.28	0.06																																																				19.63	6.35	21.00	33.60	10.70			0.46	0.23	27.00	1.10	0.23			6.75	0.63	31.00	7.81	5.11										1.48	1.82	16.00	6.86	0.28			4.84	0.34	16.00	5.30	4.16			8.40	2.20	39.00	11.20	3.90		
5.00	2.5_7.5	11	18	3.51	1.53	92.00	7.30	0.60			4.75	2.12	75.00	7.96	0.10			3.56	1.17	70.00	5.49	2.00			7.70	0.86	30.00	9.52	5.57			4.01	1.68	25.00	7.80	1.30			3.12	1.12	42.00	5.33	2.00			8.27	0.74	72.00	10.32	6.23			0.16	0.10	41.00	0.52	0.03			0.17	0.10	20.00	0.39	0.07			3.30	1.53	24.00	7.14	1.00										1.10	1.73	40.00	10.00	0.06																															7.59	0.19	28.00	7.94	7.25			7.68	0.19	17.00	7.80	7.20										17.33	4.99	98.00	34.27	9.30			0.37	0.16	89.00	0.84	0.06			8.09	0.80	97.00	10.32	5.57			90.93	6.67	92.00	112.32	67.96			4.61	3.01	33.00	16.26	1.53			3.46	1.17	95.00	5.49	2.00			4.57	2.04	100.00	7.96	0.10	7.55	1.19
5.00	2.5_7.5	12	18	6.82	2.48	22.00	10.00	0.40			3.53	0.83	31.00	5.72	1.21	4.86	2.80	5.12	0.18	29.00	5.60	4.69																								7.57	0.42	18.00	8.83	6.58			0.32	0.09	31.00	0.49	0.16	0.45	0.16																																																																																					0.48	0.16	31.00	0.94	0.32	0.81	0.32	7.62	0.42	22.00	8.83	6.58			84.80	4.46	20.00	96.43	80.45										5.12	0.18	29.00	5.60	4.69			3.53	0.83	31.00	5.72	1.21	4.86	2.80
10.00	7.5_12.5	1	18								1.91	1.02	43.00	3.94	-0.14			5.18	0.32	43.00	5.66	3.90			8.13	0.38	16.00	9.21	7.45																								0.34	0.21	46.00	0.70	0.08			0.05	0.01	32.00	0.10	0.03			4.68	0.56	32.00	6.53	3.76										0.13	0.05	44.00	0.26	0.06			27.23	3.71	24.00	33.47	20.40																																													18.29	1.37	47.00	21.85	16.40			0.71	0.19	48.00	1.07	0.23	0.94	0.38	8.31	0.46	22.00	9.21	7.45			88.52	3.99	22.00	95.79	80.49			4.83	0.47	44.00	6.66	3.94			5.18	0.32	43.00	5.66	3.90			1.91	1.02	43.00	3.94	-0.14		
10.00	7.5_12.5	2	18	5.10	1.36	26.00	7.00	1.90			1.10	1.26	113.00	5.09	-0.26			4.89	0.86	114.00	11.00	2.00			7.58	1.60	35.00	9.94	2.77																	8.33	0.97	35.00	9.50	5.25			0.35	0.15	93.00	0.76	0.03			0.08	0.04	73.00	0.26	0.03			5.38	1.29	73.00	10.63	3.80			5.11	0.50	21.00	6.14	4.21			0.26	0.23	87.00	1.14	0.06			27.69	4.40	27.00	37.03	19.60																								7.80	0.22	34.00	8.07	6.86																	19.09	2.57	93.00	26.40	12.80			0.57	0.15	93.00	1.00	0.18			7.96	1.38	69.00	9.94	2.77			83.53	13.55	66.00	102.26	28.98			5.51	1.06	87.00	8.83	3.85			4.89	0.86	115.00	11.00	2.00			1.09	1.25	115.00	5.09	-0.26		
10.00	7.5_12.5	3	18	5.79	1.62	66.00	9.00	1.50			1.17	1.18	169.00	5.10	-1.39			4.66	0.84	146.00	5.50	2.00			8.14	1.52	38.00	10.01	0.00										4.12	1.30	16.00	5.30	2.00			8.03	1.73	69.00	10.00	1.10			0.23	0.13	157.00	0.66	0.02			0.09	0.05	28.00	0.23	0.04			6.32	2.34	31.00	13.74	3.57			5.35	1.79	129.00	21.42	0.86			0.72	1.43	154.00	11.42	0.07																																																				19.12	5.17	187.00	63.54	9.30			0.52	0.14	174.00	1.07	0.13			8.08	1.67	105.00	10.01	0.00			83.76	16.30	82.00	104.42	12.25			6.09	2.42	150.00	21.93	2.36			4.66	0.85	156.00	5.50	2.00			1.13	1.15	184.00	5.10	-1.39		
10.00	7.5_12.5	4	18								1.53	0.98	17.00	2.84	0.02			5.00	0.73	17.00	5.45	2.30																															0.21	0.18	18.00	0.71	0.02	0.49	0.03																						1.47	4.06	18.00	16.42	0.06	8.24	0.08																																																		21.43	15.02	18.00	78.50	15.00	42.72	15.24	0.69	0.52	18.00	2.13	0.28	1.97	0.33															3.75	5.32	18.00	22.99	0.16	9.87	0.22	5.00	0.73	17.00	5.45	2.30			1.53	0.98	17.00	2.84	0.02		
