depth	depth_interval	month	sea_basin	SECCHI:mean	SECCHI:std	SECCHI:count	SECCHI:max	SECCHI:min	SECCHI:95p	SECCHI:5p	TEMP_CTD:mean	TEMP_CTD:std	TEMP_CTD:count	TEMP_CTD:max	TEMP_CTD:min	TEMP_CTD:95p	TEMP_CTD:5p	SALT_CTD:mean	SALT_CTD:std	SALT_CTD:count	SALT_CTD:max	SALT_CTD:min	SALT_CTD:95p	SALT_CTD:5p	DOXY_CTD:mean	DOXY_CTD:std	DOXY_CTD:count	DOXY_CTD:max	DOXY_CTD:min	DOXY_CTD:95p	DOXY_CTD:5p	TEMP_BTL:mean	TEMP_BTL:std	TEMP_BTL:count	TEMP_BTL:max	TEMP_BTL:min	TEMP_BTL:95p	TEMP_BTL:5p	SALT_BTL:mean	SALT_BTL:std	SALT_BTL:count	SALT_BTL:max	SALT_BTL:min	SALT_BTL:95p	SALT_BTL:5p	DOXY_BTL:mean	DOXY_BTL:std	DOXY_BTL:count	DOXY_BTL:max	DOXY_BTL:min	DOXY_BTL:95p	DOXY_BTL:5p	PHOS:mean	PHOS:std	PHOS:count	PHOS:max	PHOS:min	PHOS:95p	PHOS:5p	NTRI:mean	NTRI:std	NTRI:count	NTRI:max	NTRI:min	NTRI:95p	NTRI:5p	NTRA:mean	NTRA:std	NTRA:count	NTRA:max	NTRA:min	NTRA:95p	NTRA:5p	NTRZ:mean	NTRZ:std	NTRZ:count	NTRZ:max	NTRZ:min	NTRZ:95p	NTRZ:5p	AMON:mean	AMON:std	AMON:count	AMON:max	AMON:min	AMON:95p	AMON:5p	SIO3-SI:mean	SIO3-SI:std	SIO3-SI:count	SIO3-SI:max	SIO3-SI:min	SIO3-SI:95p	SIO3-SI:5p	CPHL:mean	CPHL:std	CPHL:count	CPHL:max	CPHL:min	CPHL:95p	CPHL:5p	HUMUS:mean	HUMUS:std	HUMUS:count	HUMUS:max	HUMUS:min	HUMUS:95p	HUMUS:5p	H2S:mean	H2S:std	H2S:count	H2S:max	H2S:min	H2S:95p	H2S:5p	PH:mean	PH:std	PH:count	PH:max	PH:min	PH:95p	PH:5p	PH_LAB:mean	PH_LAB:std	PH_LAB:count	PH_LAB:max	PH_LAB:min	PH_LAB:95p	PH_LAB:5p	ALKY:mean	ALKY:std	ALKY:count	ALKY:max	ALKY:min	ALKY:95p	ALKY:5p	NTOT:mean	NTOT:std	NTOT:count	NTOT:max	NTOT:min	NTOT:95p	NTOT:5p	PTOT:mean	PTOT:std	PTOT:count	PTOT:max	PTOT:min	PTOT:95p	PTOT:5p	doxy:mean	doxy:std	doxy:count	doxy:max	doxy:min	doxy:95p	doxy:5p	oxygen_saturation:mean	oxygen_saturation:std	oxygen_saturation:count	oxygen_saturation:max	oxygen_saturation:min	oxygen_saturation:95p	oxygen_saturation:5p	din:mean	din:std	din:count	din:max	din:min	din:95p	din:5p	salt:mean	salt:std	salt:count	salt:max	salt:min	salt:95p	salt:5p	temp:mean	temp:std	temp:count	temp:max	temp:min	temp:95p	temp:5p
5.00	2.5_7.5	1	Northern Baltic Proper								4.34	1.04	26.00	5.98	2.41			7.00	0.20	25.00	7.35	6.63										4.22	1.00	22.00	5.88	2.40			6.92	0.29	23.00	7.38	6.11			8.39	0.23	28.00	8.96	8.05			0.61	0.11	28.00	0.81	0.33			0.08	0.04	28.00	0.19	0.02			4.16	0.98	28.00	6.41	2.69			4.02	0.85	24.00	6.46	2.88			0.18	0.11	27.00	0.49	0.05			13.01	3.18	28.00	18.70	7.60			0.31	0.18	20.00	0.70	0.10																																						22.10	2.32	27.00	29.10	18.90			0.86	0.18	27.00	1.20	0.49			8.38	0.24	29.00	8.96	8.00			96.12	0.92	29.00	98.13	93.89			4.37	1.02	27.00	6.74	3.09			6.97	0.28	31.00	7.38	6.11	7.32	6.50	4.37	0.99	29.00	5.98	2.41		
5.00	2.5_7.5	2	Northern Baltic Proper								2.53	1.16	66.00	5.16	-0.18			6.94	0.22	63.00	7.39	6.38			8.72	0.28	34.00	9.30	8.24			2.29	1.01	49.00	4.01	-0.19			6.92	0.24	49.00	7.42	6.37			8.84	0.31	62.00	9.79	8.17			0.69	0.12	65.00	1.03	0.46			0.09	0.03	65.00	0.22	0.04			4.27	0.72	65.00	6.00	3.26			4.36	0.72	65.00	6.22	3.31			0.19	0.07	65.00	0.55	0.05			14.29	2.84	65.00	21.60	7.30			0.36	0.15	20.00	0.70	0.10																																						21.82	1.68	65.00	26.70	18.00			0.93	0.15	64.00	1.36	0.63			8.85	0.30	66.00	9.79	8.17			96.87	1.13	65.00	100.10	93.79			4.47	0.73	65.00	6.25	3.31			6.92	0.23	68.00	7.39	6.37			2.53	1.15	67.00	5.16	-0.18		
5.00	2.5_7.5	3	Northern Baltic Proper								2.05	0.97	49.00	4.15	-0.26			6.89	0.22	49.00	7.33	6.35			9.12	0.34	17.00	9.78	8.36			1.82	1.16	26.00	3.69	-0.14			6.83	0.34	34.00	7.26	5.52			9.20	0.35	29.00	9.88	8.55			0.61	0.11	46.00	0.77	0.23			0.11	0.02	30.00	0.17	0.07			4.36	0.72	30.00	6.10	3.26			4.43	0.79	43.00	6.22	1.81			0.14	0.08	43.00	0.39	0.04			13.34	2.31	44.00	19.48	9.10			0.81	0.54	28.00	3.00	0.39																																						22.36	2.10	43.00	28.20	20.05			0.87	0.12	45.00	1.13	0.57			9.21	0.33	41.00	9.88	8.55			99.11	2.44	41.00	106.57	94.91			4.53	0.81	43.00	6.50	1.88			6.84	0.31	57.00	7.33	5.52			1.90	1.08	53.00	4.15	-0.26		
5.00	2.5_7.5	4	Northern Baltic Proper								2.87	0.94	29.00	4.31	1.00			6.76	0.29	28.00	7.20	6.03																															0.37	0.14	29.00	0.65	0.04																	1.01	1.36	29.00	4.41	0.01			0.13	0.10	27.00	0.49	0.04			11.13	3.26	28.00	18.41	6.00			5.31	2.06	28.00	9.28	0.82																																						21.65	2.73	29.00	32.40	18.00			0.88	0.15	29.00	1.20	0.56			9.66	0.46	19.00	10.64	8.96			107.16	4.19	19.00	116.24	100.16			1.19	1.39	27.00	4.53	0.05			6.75	0.29	33.00	7.20	6.03			2.84	0.93	31.00	4.31	1.00		
5.00	2.5_7.5	5	Northern Baltic Proper	7.83	1.30	17.00	10.00	4.50			6.37	1.84	40.00	11.87	2.81			6.61	0.31	37.00	7.12	5.73																	6.54	0.41	19.00	7.10	5.50			9.49	0.57	16.00	10.57	8.82			0.14	0.09	32.00	0.43	0.02																	0.04	0.04	26.00	0.13	0.02			0.16	0.16	31.00	0.76	0.04			8.20	3.30	33.00	16.48	2.70			3.84	3.79	27.00	17.55	1.49																																						21.14	3.61	31.00	36.12	14.30			0.74	0.22	30.00	1.70	0.46			9.51	0.61	28.00	11.26	8.60			114.84	10.66	28.00	147.11	102.77			0.20	0.20	31.00	0.85	0.06			6.57	0.34	45.00	7.12	5.50	7.01	5.94	6.25	1.88	42.00	11.87	2.81		
5.00	2.5_7.5	6	Northern Baltic Proper	6.17	1.29	20.00	8.80	4.00			10.36	1.53	34.00	13.24	7.64			6.40	0.30	34.00	6.90	5.37																	6.39	0.53	17.00	6.93	5.18										0.08	0.05	34.00	0.19	0.02																	0.05	0.04	34.00	0.10	0.01			0.10	0.07	28.00	0.34	0.04			8.99	2.75	32.00	15.80	4.70			2.34	1.03	29.00	4.90	0.50																																						21.28	2.49	32.00	28.75	17.15			0.59	0.14	32.00	1.14	0.42			8.40	0.52	26.00	10.10	7.50			110.53	5.63	26.00	126.19	104.30			0.13	0.10	28.00	0.44	0.02			6.34	0.40	41.00	6.93	5.18			10.26	1.49	38.00	13.24	7.64		
5.00	2.5_7.5	7	Northern Baltic Proper	4.95	0.79	16.00	6.50	4.00			16.31	1.18	32.00	18.76	13.38			6.28	0.35	31.00	6.97	5.37																															0.04	0.04	28.00	0.17	0.02																	0.05	0.05	29.00	0.23	0.01			0.10	0.06	26.00	0.24	0.04			8.96	3.17	27.00	15.31	3.50			3.40	1.04	27.00	6.04	1.90																																						22.98	2.35	27.00	27.30	18.29			0.54	0.14	27.00	1.00	0.32			7.40	0.62	23.00	8.62	6.41			109.64	8.87	23.00	128.58	94.83			0.13	0.09	26.00	0.43	0.05			6.25	0.36	37.00	6.97	5.37			16.17	1.28	34.00	18.76	13.38		
5.00	2.5_7.5	8	Northern Baltic Proper								18.00	1.49	30.00	22.10	14.90			6.25	0.25	30.00	6.75	5.81																	6.19	0.33	17.00	6.61	5.36										0.04	0.03	32.00	0.15	0.02																	0.04	0.04	26.00	0.10	0.01			0.15	0.15	28.00	0.55	0.04			7.66	2.91	30.00	16.17	3.90			2.68	0.77	25.00	4.40	1.49																																						23.04	2.23	27.00	31.10	20.19			0.44	0.05	27.00	0.57	0.37			6.62	0.36	25.00	6.99	5.60			101.40	5.62	25.00	108.96	86.11			0.19	0.18	27.00	0.65	0.02			6.24	0.28	38.00	6.75	5.36			17.70	1.61	36.00	22.10	14.90		
5.00	2.5_7.5	9	Northern Baltic Proper								14.31	1.54	38.00	18.15	11.61			6.36	0.27	38.00	6.92	5.55			6.83	0.34	17.00	7.35	6.17																								0.06	0.04	24.00	0.16	0.02																	0.05	0.04	23.00	0.13	0.01			0.12	0.09	23.00	0.44	0.04			8.82	2.80	23.00	13.95	4.40			2.76	0.78	23.00	4.90	1.26																																						20.73	1.60	24.00	24.60	17.80			0.44	0.11	24.00	0.77	0.24			6.88	0.35	24.00	7.39	6.17			99.15	3.47	24.00	104.15	87.96			0.16	0.12	23.00	0.54	0.02			6.31	0.32	43.00	6.92	5.55	6.71	5.65	14.41	1.61	39.00	18.15	11.61		
5.00	2.5_7.5	10	Northern Baltic Proper								12.14	1.75	134.00	15.99	8.11			6.43	0.30	132.00	7.13	5.81			6.82	0.30	119.00	7.53	6.10			11.57	2.28	16.00	15.92	8.10			6.44	0.35	22.00	7.16	5.71			7.09	0.29	53.00	7.87	6.53			0.15	0.10	21.00	0.40	0.02			0.08	0.07	19.00	0.22	0.02										0.45	0.41	16.00	1.33	0.07			0.44	0.56	19.00	2.63	0.06			8.24	2.93	21.00	13.10	1.20																																													21.00	1.89	20.00	25.30	18.15			0.55	0.15	20.00	0.86	0.28			6.94	0.32	130.00	7.87	6.10			94.47	2.88	130.00	102.24	86.62			0.84	0.81	19.00	3.48	0.10			6.43	0.31	140.00	7.16	5.71			12.09	1.75	138.00	15.99	8.11		
5.00	2.5_7.5	11	Northern Baltic Proper								8.49	1.53	40.00	10.98	6.14			6.60	0.22	40.00	7.09	5.87			7.42	0.20	28.00	7.80	7.09			8.16	1.45	36.00	10.96	6.10			6.63	0.24	40.00	6.97	6.00			7.60	0.29	36.00	8.18	7.14			0.30	0.13	42.00	0.67	0.06			0.23	0.09	42.00	0.37	0.05			1.28	0.92	42.00	4.23	0.10			1.54	0.96	30.00	4.36	0.20			0.57	0.53	29.00	2.01	0.06			9.19	3.40	42.00	15.90	1.40			1.92	0.93	32.00	4.80	0.40																																						20.89	1.75	40.00	24.50	17.35			0.64	0.14	40.00	1.02	0.39			7.58	0.27	47.00	8.18	7.10			95.56	1.45	47.00	101.21	92.71			1.89	0.97	29.00	4.40	0.40			6.62	0.25	55.00	7.09	5.87			8.35	1.48	51.00	10.98	6.14		
5.00	2.5_7.5	12	Northern Baltic Proper								6.94	1.04	37.00	9.03	4.22			6.83	0.19	33.00	7.27	6.49			7.63	0.23	21.00	8.20	7.03			6.62	1.17	29.00	8.24	4.20			6.75	0.25	31.00	7.14	5.78			7.93	0.36	36.00	8.89	7.51			0.44	0.12	37.00	0.82	0.25			0.17	0.12	37.00	0.43	0.02			2.52	0.93	36.00	4.64	0.73			2.69	0.92	33.00	4.79	1.12			0.37	0.31	32.00	1.26	0.05			10.56	3.29	37.00	17.20	3.70			0.66	0.33	30.00	1.70	0.10																																						21.55	1.57	35.00	24.30	18.20			0.75	0.21	36.00	1.32	0.43			7.91	0.35	40.00	8.89	7.51			96.00	2.08	40.00	102.12	92.85			3.22	0.81	33.00	5.35	1.76			6.83	0.18	42.00	7.27	6.49	7.13	6.53	6.76	1.19	40.00	9.03	4.22		
10.00	7.5_12.5	1	Northern Baltic Proper								4.34	1.04	26.00	5.98	2.40			7.00	0.20	25.00	7.35	6.63										4.21	0.98	23.00	5.89	2.40			6.98	0.21	21.00	7.38	6.63			8.41	0.23	26.00	8.95	8.08			0.61	0.11	28.00	0.80	0.33			0.08	0.04	28.00	0.19	0.03			4.11	0.98	27.00	6.55	2.70			4.01	0.86	24.00	6.60	2.89			0.19	0.10	27.00	0.52	0.05			12.93	3.15	28.00	18.70	7.60			0.30	0.18	20.00	0.70	0.10																																						22.35	2.26	26.00	28.00	19.20			0.86	0.17	27.00	1.16	0.49			8.39	0.23	27.00	8.95	8.00			96.14	0.99	27.00	97.81	93.89			4.33	1.01	26.00	6.74	3.19			7.02	0.21	29.00	7.38	6.63	7.33	6.72	4.37	0.99	29.00	5.98	2.40	5.89	2.48
10.00	7.5_12.5	2	Northern Baltic Proper								2.52	1.18	66.00	5.16	-0.20			6.95	0.22	63.00	7.39	6.38			8.69	0.28	35.00	9.30	8.30			2.27	1.01	53.00	4.02	-0.19			6.95	0.21	47.00	7.41	6.38			8.84	0.30	61.00	9.77	8.17			0.68	0.12	65.00	1.01	0.46			0.09	0.03	65.00	0.21	0.03			4.28	0.69	65.00	5.99	3.28			4.36	0.69	65.00	6.15	3.33			0.19	0.09	65.00	0.59	0.05			14.15	2.95	65.00	21.60	7.20			0.34	0.15	20.00	0.60	0.10																																						21.84	1.54	64.00	26.40	18.40			0.92	0.15	64.00	1.24	0.62			8.84	0.30	65.00	9.77	8.17			96.83	1.10	65.00	99.60	93.86			4.47	0.70	65.00	6.32	3.36			6.95	0.21	67.00	7.39	6.38	7.25	6.62	2.52	1.17	67.00	5.16	-0.20	4.60	0.34
10.00	7.5_12.5	3	Northern Baltic Proper								2.06	0.97	49.00	4.15	-0.21			6.89	0.22	49.00	7.33	6.35			9.13	0.30	17.00	9.76	8.65			1.85	1.14	27.00	3.72	-0.14			6.91	0.19	30.00	7.26	6.57			9.15	0.33	31.00	9.86	8.58			0.61	0.12	46.00	0.82	0.23			0.11	0.02	30.00	0.16	0.08			4.36	0.71	30.00	6.07	3.29			4.44	0.76	43.00	6.19	2.12			0.12	0.06	42.00	0.26	0.04			13.32	2.31	44.00	19.43	9.00			0.72	0.31	28.00	1.51	0.33																																						22.26	1.97	45.00	28.40	19.62			0.86	0.12	45.00	1.11	0.57			9.18	0.32	41.00	9.86	8.58			98.98	2.42	41.00	106.29	95.41			4.52	0.79	42.00	6.33	2.18			6.89	0.22	54.00	7.33	6.35	7.24	6.54	1.91	1.07	53.00	4.15	-0.21		
10.00	7.5_12.5	4	Northern Baltic Proper								2.82	0.97	29.00	4.31	1.01			6.77	0.29	28.00	7.20	6.01																															0.39	0.15	29.00	0.65	0.02																	1.17	1.45	29.00	4.41	0.01			0.13	0.09	27.00	0.45	0.04			11.29	3.20	28.00	18.36	6.20			4.90	2.21	28.00	9.90	0.83																																						21.52	2.17	29.00	29.40	18.40			0.85	0.14	29.00	1.15	0.50			9.63	0.46	19.00	10.55	8.79			106.83	4.18	19.00	115.06	100.33			1.35	1.48	27.00	4.51	0.06			6.79	0.28	31.00	7.20	6.01	7.13	6.24	2.79	0.95	31.00	4.31	1.01	4.21	1.20
