depth	depth_interval	month	sea_basin	SECCHI:mean	SECCHI:std	SECCHI:count	SECCHI:max	SECCHI:min	SECCHI:95p	SECCHI:5p	TEMP_CTD:mean	TEMP_CTD:std	TEMP_CTD:count	TEMP_CTD:max	TEMP_CTD:min	TEMP_CTD:95p	TEMP_CTD:5p	SALT_CTD:mean	SALT_CTD:std	SALT_CTD:count	SALT_CTD:max	SALT_CTD:min	SALT_CTD:95p	SALT_CTD:5p	DOXY_CTD:mean	DOXY_CTD:std	DOXY_CTD:count	DOXY_CTD:max	DOXY_CTD:min	DOXY_CTD:95p	DOXY_CTD:5p	TEMP_BTL:mean	TEMP_BTL:std	TEMP_BTL:count	TEMP_BTL:max	TEMP_BTL:min	TEMP_BTL:95p	TEMP_BTL:5p	SALT_BTL:mean	SALT_BTL:std	SALT_BTL:count	SALT_BTL:max	SALT_BTL:min	SALT_BTL:95p	SALT_BTL:5p	DOXY_BTL:mean	DOXY_BTL:std	DOXY_BTL:count	DOXY_BTL:max	DOXY_BTL:min	DOXY_BTL:95p	DOXY_BTL:5p	PHOS:mean	PHOS:std	PHOS:count	PHOS:max	PHOS:min	PHOS:95p	PHOS:5p	NTRI:mean	NTRI:std	NTRI:count	NTRI:max	NTRI:min	NTRI:95p	NTRI:5p	NTRA:mean	NTRA:std	NTRA:count	NTRA:max	NTRA:min	NTRA:95p	NTRA:5p	NTRZ:mean	NTRZ:std	NTRZ:count	NTRZ:max	NTRZ:min	NTRZ:95p	NTRZ:5p	AMON:mean	AMON:std	AMON:count	AMON:max	AMON:min	AMON:95p	AMON:5p	SIO3-SI:mean	SIO3-SI:std	SIO3-SI:count	SIO3-SI:max	SIO3-SI:min	SIO3-SI:95p	SIO3-SI:5p	CPHL:mean	CPHL:std	CPHL:count	CPHL:max	CPHL:min	CPHL:95p	CPHL:5p	HUMUS:mean	HUMUS:std	HUMUS:count	HUMUS:max	HUMUS:min	HUMUS:95p	HUMUS:5p	H2S:mean	H2S:std	H2S:count	H2S:max	H2S:min	H2S:95p	H2S:5p	PH:mean	PH:std	PH:count	PH:max	PH:min	PH:95p	PH:5p	PH_LAB:mean	PH_LAB:std	PH_LAB:count	PH_LAB:max	PH_LAB:min	PH_LAB:95p	PH_LAB:5p	ALKY:mean	ALKY:std	ALKY:count	ALKY:max	ALKY:min	ALKY:95p	ALKY:5p	NTOT:mean	NTOT:std	NTOT:count	NTOT:max	NTOT:min	NTOT:95p	NTOT:5p	PTOT:mean	PTOT:std	PTOT:count	PTOT:max	PTOT:min	PTOT:95p	PTOT:5p	doxy:mean	doxy:std	doxy:count	doxy:max	doxy:min	doxy:95p	doxy:5p	oxygen_saturation:mean	oxygen_saturation:std	oxygen_saturation:count	oxygen_saturation:max	oxygen_saturation:min	oxygen_saturation:95p	oxygen_saturation:5p	din:mean	din:std	din:count	din:max	din:min	din:95p	din:5p	salt:mean	salt:std	salt:count	salt:max	salt:min	salt:95p	salt:5p	temp:mean	temp:std	temp:count	temp:max	temp:min	temp:95p	temp:5p
0.00	0_2.5	11	12n	6.81	2.54	322.00	14.00	2.20			6.75	1.49	128.00	9.50	2.10			5.26	0.53	102.00	6.13	3.67			7.07	0.77	78.00	8.39	5.03			6.90	1.31	211.00	10.40	3.27			5.36	0.52	254.00	6.23	3.49			7.08	0.63	212.00	8.26	0.21			0.49	0.20	220.00	1.61	0.06																	4.59	4.12	220.00	27.34	0.14			1.27	1.53	219.00	9.48	0.07			18.04	5.23	197.00	33.11	4.63																																													24.34	7.84	255.00	57.35	7.71			0.92	0.29	262.00	2.65	0.48			7.08	0.67	290.00	8.39	0.21			85.47	7.81	290.00	96.78	2.61			5.73	4.73	219.00	28.41	0.36			5.32	0.53	339.00	6.23	3.49			6.84	1.38	339.00	10.40	2.10		
0.00	0_2.5	12	12n	5.41	2.01	156.00	10.40	0.80			3.59	1.44	96.00	6.70	0.27			5.31	0.86	90.00	7.00	3.09			7.84	0.63	86.00	9.11	5.58			3.57	1.48	79.00	7.00	0.80			5.63	0.76	77.00	6.90	3.20			8.35	0.78	19.00	9.80	7.00			0.84	0.28	60.00	2.00	0.26																	4.90	4.46	61.00	17.86	0.14			0.90	0.64	56.00	3.60	0.07			23.44	6.14	26.00	42.00	16.00																																													22.56	6.28	95.00	38.60	4.48			1.01	0.29	102.00	2.10	0.52			7.93	0.69	105.00	9.80	5.58			88.80	7.71	104.00	108.07	62.98			5.47	4.91	56.00	18.77	0.34			5.46	0.83	167.00	7.00	3.09			3.58	1.45	175.00	7.00	0.27		
5.00	2.5_7.5	1	12n	4.78	2.28	53.00	10.00	0.60			2.03	0.93	67.00	4.68	-0.22			5.13	0.70	63.00	7.10	3.64			7.95	1.14	45.00	9.73	5.10																								0.53	0.29	22.00	1.04	0.21																	10.21	3.73	22.00	21.26	5.16			3.04	2.91	22.00	9.35	0.21			33.09	8.17	19.00	62.10	22.00																								7.50	0.10	16.00	7.62	7.28																	51.95	71.06	21.00	361.65	27.80			1.92	4.41	21.00	21.14	0.41			7.98	1.09	50.00	9.73	5.10			85.36	11.12	50.00	101.03	53.91			13.22	3.35	22.00	21.59	6.88			5.04	0.77	68.00	7.10	2.95	6.28	3.85	2.05	0.94	68.00	4.68	-0.22	3.35	0.53
5.00	2.5_7.5	2	12n	6.25	2.91	358.00	14.50	0.90			1.79	1.06	214.00	5.05	-0.06			5.32	0.61	160.00	6.90	3.76			7.87	1.86	130.00	10.34	1.89			1.11	0.97	175.00	4.60	-0.27			4.96	0.88	224.00	6.84	2.65			8.43	1.04	223.00	9.94	3.15			0.78	0.28	283.00	2.32	0.19																	11.94	5.84	283.00	34.98	0.14			1.19	1.66	277.00	13.79	0.07			25.44	8.01	245.00	70.29	12.50																								7.40	0.17	20.00	7.70	7.14																	31.03	8.96	282.00	62.10	7.84			1.09	0.35	282.00	3.45	0.43			8.23	1.43	353.00	10.34	1.89			85.93	14.35	332.00	109.41	21.11			13.06	6.56	277.00	38.55	0.31			5.11	0.80	384.00	6.90	2.65			1.48	1.07	390.00	5.05	-0.27		
5.00	2.5_7.5	3	12n	4.17	2.13	99.00	12.50	0.70			2.10	1.05	111.00	4.54	0.00			5.14	0.49	98.00	6.20	3.96			7.74	1.89	83.00	10.32	2.90										4.51	0.98	16.00	5.92	3.11										0.47	0.37	45.00	1.91	0.13																	9.50	6.18	44.00	25.61	0.43			1.27	1.76	45.00	8.62	0.10			33.12	9.25	36.00	55.50	18.30																								7.35	0.21	24.00	7.80	7.11																	39.75	10.38	43.00	71.70	19.30			1.20	0.64	43.00	3.38	0.36			7.88	1.83	97.00	10.78	2.90			84.20	19.26	97.00	113.45	32.29			10.32	6.56	45.00	26.51	0.43			5.05	0.62	113.00	6.20	3.11			2.08	1.06	113.00	4.54	0.00		
5.00	2.5_7.5	4	12n	4.29	1.72	403.00	12.50	0.70			4.38	1.51	218.00	9.80	0.88			5.01	0.58	178.00	6.22	3.17			8.47	2.42	126.00	12.60	0.07			3.14	1.16	197.00	7.31	0.69			4.64	0.87	273.00	6.03	2.43			9.85	0.79	263.00	12.81	5.54			0.12	0.18	295.00	1.78	0.01																	4.34	6.10	292.00	25.42	0.04			0.75	1.63	298.00	21.07	0.07			12.11	9.61	265.00	59.75	0.18																	0.36	0.09	17.00	0.54	0.30			7.56	0.27	21.00	8.00	7.19																	30.21	12.15	306.00	113.00	14.78			0.86	0.66	303.00	8.34	0.32			9.32	1.85	392.00	12.81	0.00			104.25	20.06	387.00	152.17	0.00			4.80	6.66	284.00	31.20	0.07			4.79	0.79	434.00	6.22	2.43			3.87	1.55	435.00	9.80	0.69		
5.00	2.5_7.5	5	12n	5.16	2.36	240.00	13.30	1.20			8.71	1.81	151.00	13.50	3.84			4.86	0.52	106.00	5.86	3.67			7.79	1.90	86.00	11.03	3.31			8.93	2.02	101.00	13.12	4.10			4.53	0.84	163.00	5.70	2.30			8.50	0.76	162.00	11.06	7.30			0.08	0.09	183.00	1.00	0.01																	0.79	1.90	195.00	12.71	0.02			0.71	1.43	199.00	18.46	0.07			7.77	7.79	179.00	51.95	0.21																	0.40	0.27	17.00	1.44	0.30			7.52	0.23	25.00	8.00	7.05																	25.88	9.84	192.00	83.10	12.57			0.67	0.57	195.00	4.76	0.26			8.15	1.60	251.00	11.06	0.00			102.11	19.28	251.00	140.99	0.00			1.21	2.82	195.00	24.50	0.07			4.65	0.75	263.00	5.86	2.30	5.64	3.10	8.77	1.91	263.00	14.30	3.84	11.90	5.90
5.00	2.5_7.5	6	12n	4.86	1.93	341.00	10.90	1.60			13.05	1.84	210.00	18.10	8.50			5.14	0.55	162.00	6.60	3.52			6.63	1.39	124.00	8.70	3.19			11.74	2.06	149.00	18.70	7.14			4.69	0.75	219.00	6.30	2.33			7.73	0.67	210.00	10.51	4.73			0.10	0.10	249.00	0.93	0.01																	1.02	2.16	265.00	14.64	0.03			0.60	0.60	270.00	5.56	0.07			6.27	6.09	216.00	38.50	0.14																	0.78	1.93	23.00	9.59	0.30			7.47	0.27	25.00	8.00	7.11																	24.13	8.10	276.00	58.60	4.48			0.62	0.49	277.00	5.94	0.16			7.29	1.23	335.00	10.51	0.00			99.32	15.51	329.00	137.72	0.00			1.39	2.38	263.00	15.00	0.07			4.88	0.71	370.00	6.60	2.33			12.46	2.04	375.00	18.70	7.14		
5.00	2.5_7.5	7	12n	4.15	1.54	1310.00	10.20	0.70			16.28	2.45	1106.00	23.72	9.26			5.60	0.59	1070.00	6.98	3.60			6.76	1.01	1027.00	8.77	0.51			16.33	2.14	208.00	23.30	10.91			4.94	0.66	338.00	6.43	2.58			6.91	0.62	302.00	8.40	2.08			0.15	0.29	421.00	3.16	0.01																	0.47	1.01	439.00	8.21	0.02			0.71	1.11	436.00	11.69	0.06			9.45	7.01	386.00	44.84	0.32																	0.74	2.01	26.00	10.60	0.30			7.43	0.19	25.00	7.82	7.09																	25.83	8.50	457.00	78.16	4.06			0.83	0.74	457.00	7.45	0.23			6.78	0.99	1315.00	8.77	0.00			100.65	15.29	1305.00	135.64	0.00			1.01	1.68	429.00	11.79	0.07			5.44	0.67	1342.00	6.98	2.58			16.26	2.41	1344.00	23.72	8.90		
5.00	2.5_7.5	8	12n	4.47	1.73	1340.00	10.00	0.80			17.21	2.42	1171.00	23.28	7.20			5.63	0.58	1121.00	7.02	3.56			5.97	1.06	1095.00	9.29	0.07			17.75	1.94	193.00	22.98	13.40			5.03	0.60	299.00	6.52	3.09			6.37	0.48	259.00	7.80	4.55			0.21	0.44	419.00	6.47	0.01																	0.47	1.05	416.00	9.25	0.01			0.95	1.57	436.00	11.04	0.06			11.44	7.40	363.00	58.24	0.53																	1.29	2.72	26.00	12.80	0.30			7.50	0.24	28.00	7.85	6.81																	27.21	15.06	450.00	268.00	4.76			0.95	1.01	453.00	11.67	0.29			6.03	1.03	1345.00	9.29	0.00			91.31	15.30	1335.00	139.22	0.00			1.26	2.08	409.00	13.92	0.07			5.50	0.64	1365.00	7.02	3.09			17.29	2.37	1374.00	23.28	7.20		
5.00	2.5_7.5	9	12n	5.12	1.70	377.00	10.30	0.00			15.20	1.34	162.00	18.44	10.95			5.25	0.56	129.00	6.60	3.92			5.92	0.82	88.00	7.74	3.57			14.83	1.83	226.00	20.61	11.50			4.98	0.48	293.00	5.97	3.28			6.38	0.49	291.00	7.60	3.10			0.12	0.09	321.00	0.59	0.01																	0.53	1.12	333.00	14.64	0.02			0.68	0.74	332.00	8.43	0.07			12.21	5.03	291.00	53.03	3.06																	0.32	0.04	17.00	0.47	0.30			7.59	0.20	19.00	7.95	7.23																	23.13	7.44	338.00	75.56	8.00			0.67	0.39	338.00	6.13	0.29			6.27	0.63	379.00	7.74	3.10			90.33	8.73	379.00	112.91	45.51			1.04	1.71	329.00	23.07	0.07			5.07	0.52	395.00	6.60	3.28			14.98	1.64	395.00	20.61	10.95		
5.00	2.5_7.5	10	12n	5.76	2.12	460.00	13.60	1.80			10.40	1.53	249.00	13.84	6.00			5.37	0.54	217.00	7.30	3.93			6.95	0.74	152.00	8.80	3.81			10.44	1.76	241.00	14.70	6.00			5.23	0.54	301.00	6.90	3.40			6.75	0.51	294.00	8.68	4.13			0.28	0.18	346.00	1.02	0.02																	1.75	2.38	337.00	17.80	0.07			0.79	0.68	341.00	4.95	0.07			14.66	4.44	283.00	27.42	2.52																								7.66	0.12	18.00	7.83	7.40																	22.61	6.54	342.00	66.20	3.22			0.76	0.23	347.00	2.39	0.39			6.82	0.61	446.00	8.80	3.81			88.99	7.32	440.00	116.50	49.91			2.34	2.83	334.00	20.77	0.10			5.29	0.55	486.00	7.30	3.40			10.42	1.65	492.00	14.70	6.00		
5.00	2.5_7.5	11	12n	6.95	2.61	279.00	14.00	2.20			6.88	1.43	127.00	9.50	2.20			5.32	0.49	100.00	6.34	3.95			6.99	0.77	78.00	8.18	4.94			7.08	1.26	168.00	9.90	3.34			5.38	0.51	211.00	6.23	3.66			7.05	0.51	209.00	8.16	4.06			0.47	0.20	233.00	1.68	0.10																	4.18	3.79	233.00	25.13	0.36			1.47	1.80	232.00	9.85	0.07			18.15	5.28	208.00	32.05	4.63																								7.64	0.09	16.00	7.80	7.46																	24.64	7.86	226.00	55.30	11.28			0.91	0.28	233.00	2.29	0.51			7.04	0.59	287.00	8.18	4.06			85.18	7.04	287.00	99.69	50.60			5.53	4.33	231.00	26.35	0.36			5.35	0.51	296.00	6.34	3.66			6.99	1.34	296.00	9.90	2.20		
5.00	2.5_7.5	12	12n	5.31	2.23	94.00	10.40	0.80			4.07	1.20	96.00	6.70	0.90			5.43	0.76	86.00	7.00	3.14			7.70	0.76	86.00	8.82	5.46										5.74	0.88	18.00	7.00	3.93										0.71	0.32	54.00	1.55	0.13																	4.38	4.17	54.00	17.80	0.14			2.36	3.12	54.00	14.03	0.07			25.72	5.42	25.00	37.05	15.85																								7.59	0.11	16.00	7.71	7.40																	26.44	9.84	53.00	45.20	4.20			1.06	0.28	53.00	1.74	0.55			7.70	1.11	102.00	10.15	0.00			86.98	12.99	95.00	112.36	0.00			6.59	5.14	54.00	18.20	0.34			5.49	0.79	104.00	7.00	3.14			4.07	1.22	111.00	6.70	0.90	6.10	2.08
10.00	7.5_12.5	1	12n	4.78	2.28	53.00	10.00	0.60			2.82	1.13	67.00	5.28	0.43			5.38	0.64	63.00	7.20	4.20			6.02	2.71	45.00	10.19	0.07																								0.96	1.22	40.00	5.73	0.18																	8.74	3.29	40.00	15.90	0.79			11.06	19.89	40.00	89.83	0.21			36.89	10.70	33.00	75.10	23.57																								7.36	0.16	34.00	7.62	6.88										1.47	0.14	21.00	2.00	1.32			40.82	15.01	33.00	114.35	26.05			1.25	1.06	34.00	6.85	0.43			6.21	2.64	50.00	10.19	0.00			67.56	28.22	50.00	106.23	0.00			19.77	17.77	40.00	92.82	7.63			5.33	0.64	68.00	7.20	4.20	6.49	4.41	2.83	1.12	68.00	5.28	0.43	4.58	1.05
10.00	7.5_12.5	2	12n	6.49	2.86	350.00	14.60	0.90			2.12	1.19	203.00	5.40	0.00			5.56	0.56	146.00	7.00	4.30			6.86	3.20	117.00	10.67	0.07			1.43	1.12	178.00	6.15	-0.21			5.43	0.58	228.00	6.94	3.60			8.12	1.55	228.00	9.90	0.83			0.96	0.84	309.00	7.60	0.20																	10.15	5.16	308.00	30.20	0.14			3.26	11.93	301.00	159.10	0.06			25.75	9.87	261.00	91.05	12.28																	49.00	92.19	21.00	264.00	0.29			7.27	0.18	37.00	7.75	7.01										1.46	0.13	22.00	2.00	1.35			29.50	11.77	300.00	119.80	5.88			1.22	0.85	300.00	6.72	0.45			7.66	2.38	345.00	10.67	0.00			80.17	25.03	327.00	113.43	0.00			13.16	12.46	301.00	159.89	0.14			5.48	0.58	374.00	7.00	3.60			1.80	1.21	381.00	6.15	-0.21		
10.00	7.5_12.5	3	12n	4.21	2.21	99.00	12.50	0.70			2.39	1.14	113.00	4.60	0.12			5.44	0.40	98.00	6.30	4.50			5.55	3.52	83.00	10.35	0.07										5.29	0.47	18.00	5.94	4.16			8.60	0.38	16.00	9.20	8.05			1.02	1.36	68.00	6.98	0.19																	9.11	6.50	67.00	28.40	0.50			9.78	20.56	68.00	98.50	0.09			37.39	14.26	53.00	82.70	17.05																	11.68	33.35	27.00	125.65	0.30			7.24	0.18	42.00	7.60	6.87										1.48	0.13	22.00	1.99	1.36			43.89	20.98	59.00	118.10	19.30			1.52	1.19	59.00	6.05	0.36			5.91	3.50	101.00	10.35	0.00			63.19	37.14	101.00	111.60	0.00			18.60	19.97	68.00	99.29	0.50			5.41	0.42	114.00	6.30	4.16	6.01	4.72	2.39	1.14	114.00	4.60	0.12	4.00	0.41
