depth	depth_interval	month	sea_basin	SECCHI:mean	SECCHI:std	SECCHI:count	SECCHI:max	SECCHI:min	SECCHI:95p	SECCHI:5p	TEMP_CTD:mean	TEMP_CTD:std	TEMP_CTD:count	TEMP_CTD:max	TEMP_CTD:min	TEMP_CTD:95p	TEMP_CTD:5p	SALT_CTD:mean	SALT_CTD:std	SALT_CTD:count	SALT_CTD:max	SALT_CTD:min	SALT_CTD:95p	SALT_CTD:5p	DOXY_CTD:mean	DOXY_CTD:std	DOXY_CTD:count	DOXY_CTD:max	DOXY_CTD:min	DOXY_CTD:95p	DOXY_CTD:5p	TEMP_BTL:mean	TEMP_BTL:std	TEMP_BTL:count	TEMP_BTL:max	TEMP_BTL:min	TEMP_BTL:95p	TEMP_BTL:5p	SALT_BTL:mean	SALT_BTL:std	SALT_BTL:count	SALT_BTL:max	SALT_BTL:min	SALT_BTL:95p	SALT_BTL:5p	DOXY_BTL:mean	DOXY_BTL:std	DOXY_BTL:count	DOXY_BTL:max	DOXY_BTL:min	DOXY_BTL:95p	DOXY_BTL:5p	PHOS:mean	PHOS:std	PHOS:count	PHOS:max	PHOS:min	PHOS:95p	PHOS:5p	NTRI:mean	NTRI:std	NTRI:count	NTRI:max	NTRI:min	NTRI:95p	NTRI:5p	NTRA:mean	NTRA:std	NTRA:count	NTRA:max	NTRA:min	NTRA:95p	NTRA:5p	NTRZ:mean	NTRZ:std	NTRZ:count	NTRZ:max	NTRZ:min	NTRZ:95p	NTRZ:5p	AMON:mean	AMON:std	AMON:count	AMON:max	AMON:min	AMON:95p	AMON:5p	SIO3-SI:mean	SIO3-SI:std	SIO3-SI:count	SIO3-SI:max	SIO3-SI:min	SIO3-SI:95p	SIO3-SI:5p	CPHL:mean	CPHL:std	CPHL:count	CPHL:max	CPHL:min	CPHL:95p	CPHL:5p	HUMUS:mean	HUMUS:std	HUMUS:count	HUMUS:max	HUMUS:min	HUMUS:95p	HUMUS:5p	H2S:mean	H2S:std	H2S:count	H2S:max	H2S:min	H2S:95p	H2S:5p	PH:mean	PH:std	PH:count	PH:max	PH:min	PH:95p	PH:5p	PH_LAB:mean	PH_LAB:std	PH_LAB:count	PH_LAB:max	PH_LAB:min	PH_LAB:95p	PH_LAB:5p	ALKY:mean	ALKY:std	ALKY:count	ALKY:max	ALKY:min	ALKY:95p	ALKY:5p	NTOT:mean	NTOT:std	NTOT:count	NTOT:max	NTOT:min	NTOT:95p	NTOT:5p	PTOT:mean	PTOT:std	PTOT:count	PTOT:max	PTOT:min	PTOT:95p	PTOT:5p	doxy:mean	doxy:std	doxy:count	doxy:max	doxy:min	doxy:95p	doxy:5p	oxygen_saturation:mean	oxygen_saturation:std	oxygen_saturation:count	oxygen_saturation:max	oxygen_saturation:min	oxygen_saturation:95p	oxygen_saturation:5p	din:mean	din:std	din:count	din:max	din:min	din:95p	din:5p	salt:mean	salt:std	salt:count	salt:max	salt:min	salt:95p	salt:5p	temp:mean	temp:std	temp:count	temp:max	temp:min	temp:95p	temp:5p
5.00	2.5_7.5	7	13	2.55	1.22	42.00	5.90	1.00			16.72	2.78	34.00	23.50	11.40			5.80	1.09	25.00	7.03	2.13			5.93	1.32	38.00	7.83	2.80																								0.27	0.17	44.00	0.69	0.03																	0.62	0.98	41.00	5.07	0.04			1.79	3.54	44.00	22.14	0.07																																																				26.00	8.96	44.00	50.00	4.06			0.83	0.34	44.00	2.26	0.39			5.99	1.24	47.00	7.83	2.80			89.08	20.00	34.00	118.51	42.56			2.37	4.02	42.00	22.85	0.14			5.58	1.10	36.00	7.03	2.13			16.97	2.96	49.00	23.50	10.40	21.04	12.40
5.00	2.5_7.5	8	13	2.54	1.20	68.00	5.80	0.90			18.37	2.83	34.00	22.10	11.00			5.90	1.05	24.00	7.13	3.37			5.79	1.12	37.00	8.21	2.80			18.17	1.83	38.00	21.80	14.80			5.03	1.03	34.00	6.60	2.65			6.18	0.61	21.00	7.00	4.70			0.33	0.30	70.00	1.77	0.02																	0.78	1.30	67.00	10.00	0.06			1.59	2.40	70.00	17.14	0.07			14.02	4.51	24.00	23.10	7.30																																													25.24	7.62	70.00	47.90	4.48			0.91	0.45	70.00	3.23	0.42			5.93	0.97	58.00	8.21	2.80			92.46	18.31	43.00	133.75	43.41			2.25	3.06	68.00	17.85	0.07			5.39	1.12	58.00	7.13	2.65			18.27	2.34	72.00	22.10	11.00		
5.00	2.5_7.5	10	13	3.20	1.13	57.00	7.00	1.20			11.47	1.74	27.00	14.20	7.70			6.19	0.61	18.00	6.90	4.90			6.68	0.72	31.00	8.30	5.20			9.62	2.09	33.00	12.30	4.60			5.71	0.83	30.00	6.70	3.00			6.71	0.78	24.00	8.40	5.10			0.64	0.32	61.00	1.42	0.10	1.15	0.21															1.86	4.62	61.00	35.70	0.07	5.14	0.12	1.19	1.52	61.00	10.71	0.14	2.24	0.17	20.81	3.55	21.00	26.90	14.40																																													23.89	7.00	61.00	40.71	3.92	36.40	12.85	1.17	0.36	61.00	2.32	0.50	1.85	0.70	6.70	0.74	55.00	8.40	5.10			87.34	10.14	41.00	111.45	63.14			2.87	4.90	61.00	36.50	0.14	6.94	0.31	5.89	0.79	48.00	6.90	3.00			10.45	2.14	60.00	14.20	4.60		
5.00	2.5_7.5	12	13	2.71	0.98	58.00	4.90	0.80			5.04	0.93	28.00	7.00	3.30			5.80	1.06	19.00	7.00	2.00			7.67	0.71	32.00	8.54	5.70			3.90	1.29	35.00	6.95	1.90			5.54	0.73	31.00	6.70	3.90			7.87	0.78	20.00	9.80	6.70			1.28	0.80	63.00	4.84	0.21	3.18	0.48															7.24	8.35	62.00	41.40	0.14			1.30	1.44	63.00	7.86	0.07	4.39	0.14	28.95	4.91	21.00	39.20	21.55																																													30.98	12.01	63.00	66.40	5.04	58.89	19.33	1.71	0.83	63.00	5.16	0.87	3.52	0.97	7.75	0.73	52.00	9.80	5.70			88.84	7.02	39.00	109.57	73.46			8.30	8.59	63.00	43.00	0.14	24.01	0.70	5.64	0.87	50.00	7.00	2.00			4.41	1.27	63.00	7.00	1.90	6.63	2.22
10.00	7.5_12.5	2	13	2.33	1.09	40.00	5.20	0.60			2.01	1.11	20.00	4.10	0.60										8.00	1.08	23.00	9.40	5.70			2.17	0.95	43.00	4.30	0.30			5.78	1.01	39.00	6.90	3.40			7.58	1.29	20.00	9.20	3.30			1.36	0.56	60.00	3.55	0.45																	10.46	11.52	62.00	42.80	0.14			0.74	0.55	62.00	2.60	0.07			35.78	15.05	24.00	67.60	19.90																																													32.99	15.94	61.00	71.40	5.04			1.69	0.61	62.00	3.55	0.71			7.81	1.19	43.00	9.40	3.30			84.47	11.72	36.00	98.17	36.49			10.91	11.84	62.00	44.20	0.14			5.97	0.98	55.00	7.00	3.40			2.12	1.00	63.00	4.30	0.30	3.95	0.61
10.00	7.5_12.5	4	13	1.70	0.77	35.00	4.70	0.30	2.86	0.87																						3.15	1.14	35.00	5.90	1.00	5.00	1.67	5.40	1.02	34.00	6.70	3.40										0.63	0.54	33.00	1.84	0.06																	9.44	11.58	34.00	47.80	0.70			1.82	1.48	34.00	5.70	0.70			33.27	17.67	27.00	69.10	3.20																																													36.01	15.00	33.00	67.80	12.10			1.18	0.51	35.00	2.36	0.45	2.13	0.56															11.06	12.23	34.00	49.00	0.70			5.40	1.02	34.00	6.70	3.40			3.15	1.14	35.00	5.90	1.00	5.00	1.67
10.00	7.5_12.5	6	13	2.43	1.18	70.00	6.50	1.00			10.57	2.25	24.00	15.30	6.40			5.94	0.68	18.00	7.00	4.50			6.10	1.14	26.00	8.04	4.20			9.80	3.11	50.00	20.10	4.80			5.34	0.91	47.00	6.60	3.30			6.38	0.88	20.00	7.80	4.40			0.30	0.34	70.00	2.55	0.06																	2.76	4.98	73.00	28.60	0.03			2.75	2.54	73.00	10.70	0.13			15.35	8.62	26.00	39.20	1.10																																													29.22	11.69	71.00	71.40	4.76			0.88	0.43	74.00	3.20	0.23	1.43	0.42	6.22	1.04	46.00	8.04	4.20			83.17	13.53	38.00	109.58	52.80			5.43	6.48	73.00	33.40	0.16			5.51	0.89	65.00	7.00	3.30			10.05	2.87	74.00	20.10	4.80	14.04	5.23
10.00	7.5_12.5	7	13	2.74	1.26	34.00	5.90	1.00			13.04	3.23	26.00	18.40	5.40			6.18	0.72	20.00	7.03	4.50			4.87	1.11	29.00	6.70	2.90																								0.43	0.25	37.00	0.94	0.07																	1.35	2.37	35.00	9.30	0.07			1.95	2.18	37.00	7.86	0.10																																																				24.87	9.66	37.00	44.30	3.22			0.97	0.39	37.00	2.60	0.45			4.92	1.11	38.00	6.90	2.90			69.21	15.10	30.00	96.25	45.38			3.26	3.59	35.00	11.81	0.14			5.94	0.77	32.00	7.03	4.50			13.11	3.29	40.00	18.40	5.40	17.52	7.46
10.00	7.5_12.5	8	13	2.41	1.15	74.00	5.80	0.90			14.60	2.71	28.00	18.70	10.00			6.18	0.68	22.00	7.03	5.10			3.78	1.37	31.00	6.37	1.60			14.27	2.77	49.00	20.00	7.00			5.58	0.72	47.00	6.70	4.30			3.90	1.34	21.00	6.20	1.70			0.68	0.56	73.00	2.90	0.06																	2.31	3.43	74.00	19.30	0.07			3.04	3.48	76.00	16.40	0.07			20.50	5.45	29.00	39.20	10.70																																													25.06	8.79	74.00	52.10	4.76			1.19	0.65	77.00	3.60	0.26			3.83	1.35	52.00	6.37	1.60			59.06	20.94	43.00	100.17	23.36			5.37	5.36	74.00	22.50	0.07			5.77	0.76	69.00	7.03	4.30			14.38	2.73	77.00	20.00	7.00		
10.00	7.5_12.5	10	13	2.94	1.14	68.00	6.80	1.00			11.40	1.92	24.00	14.10	6.20			6.25	0.70	17.00	7.00	4.90			5.98	1.44	27.00	7.90	1.30			9.53	2.21	47.00	13.20	4.80			5.73	0.99	44.00	7.10	3.50			5.52	1.69	24.00	8.40	1.40			0.86	0.48	68.00	2.60	0.20																	3.19	5.05	70.00	35.70	0.07			1.63	1.42	70.00	6.60	0.17			26.44	7.76	27.00	46.60	16.70																																													25.14	8.34	68.00	48.50	3.50			1.35	0.51	71.00	2.71	0.48	2.51	0.70	5.76	1.56	51.00	8.40	1.30			73.22	21.59	42.00	104.36	17.35			4.68	5.34	70.00	36.90	0.28			5.88	0.94	61.00	7.10	3.50			10.16	2.29	71.00	14.10	4.80	12.95	6.35
10.00	7.5_12.5	12	13	2.51	1.11	65.00	4.90	0.30			5.42	1.09	24.00	7.10	3.30			6.24	0.50	18.00	7.00	5.30			7.29	0.92	26.00	8.50	4.90			4.48	1.47	44.00	8.80	1.90			5.62	0.89	41.00	6.70	3.70			7.58	0.85	20.00	9.80	5.80			1.34	0.76	66.00	4.52	0.16																	7.50	7.65	67.00	28.60	0.14			1.02	0.83	66.00	4.30	0.07			32.54	9.86	27.00	60.50	18.20																																													31.66	13.25	65.00	62.10	4.34			1.79	0.81	68.00	5.16	0.90	3.23	1.00	7.41	0.90	46.00	9.80	4.90			86.58	8.54	38.00	110.97	59.87			8.39	7.88	66.00	29.70	0.32			5.80	0.84	59.00	7.00	3.70			4.81	1.42	68.00	8.80	1.90	7.07	2.60
15.00	12.5_17.5	2	13	3.25	1.07	22.00	5.20	1.70																								1.97	1.03	25.00	3.90	0.50			6.25	1.07	22.00	7.00	2.00										1.03	0.34	28.00	1.55	0.20																	6.36	6.09	25.00	25.00	0.70			1.15	1.69	25.00	8.60	0.07			24.77	4.79	16.00	33.50	16.40																																													27.65	10.42	29.00	67.80	14.28	46.38	20.70	1.29	0.26	29.00	1.78	0.77	1.69	0.88															6.62	7.31	25.00	33.60	0.70			6.32	0.99	26.00	7.00	2.00			1.95	1.01	29.00	3.90	0.50	3.40	0.54
15.00	12.5_17.5	4	13	2.46	1.24	24.00	6.10	1.00	4.50	1.04																						2.46	0.98	24.00	4.80	1.00	4.08	1.07	6.38	0.35	21.00	7.10	5.80										0.57	0.34	23.00	1.10	0.06																	3.28	4.32	21.00	13.60	0.70			1.79	3.79	20.00	17.80	0.70			20.49	6.63	17.00	29.60	3.60																																													27.43	9.64	24.00	60.00	17.80	43.71	17.92	1.04	0.37	24.00	2.10	0.50	1.68	0.61															4.28	5.27	20.00	18.50	0.70			6.38	0.35	21.00	7.10	5.80			2.46	0.98	24.00	4.80	1.00	4.08	1.07
15.00	12.5_17.5	6	13	3.11	1.51	26.00	6.00	0.91																								6.42	1.98	25.00	10.90	4.00			6.33	0.43	23.00	7.60	5.80										0.36	0.25	26.00	1.03	0.06																	1.51	2.23	24.00	10.71	0.11			2.86	2.65	25.00	10.00	0.60																																																				23.86	8.03	26.00	53.50	13.60			0.80	0.29	27.00	1.39	0.32	1.20	0.37															4.21	3.84	25.00	15.30	0.70			6.33	0.45	25.00	7.60	5.70			6.67	2.11	27.00	10.90	4.00	10.07	4.19
15.00	12.5_17.5	8	13	2.71	1.08	33.00	5.70	0.90	4.58	1.36																						9.62	3.42	27.00	20.60	5.70			6.21	0.55	24.00	6.80	4.60										0.92	0.67	28.00	2.90	0.14																	3.92	7.45	26.00	32.80	0.31			3.57	3.89	26.00	16.40	0.43			24.26	6.96	19.00	39.20	15.70																																													24.55	9.64	28.00	51.40	7.10			1.43	0.92	29.00	4.80	0.42			3.38	1.66	16.00	7.80	1.30										7.14	7.59	26.00	33.50	0.70			6.26	0.56	29.00	7.03	4.60			10.00	3.35	33.00	20.60	5.70	15.24	6.14
15.00	12.5_17.5	10	13	3.27	1.49	24.00	7.00	1.20																								8.45	1.60	24.00	12.20	5.50			6.43	0.46	22.00	7.50	5.60										1.06	0.42	23.00	2.30	0.36																	4.77	7.75	23.00	35.70	0.61			1.28	0.84	23.00	3.20	0.64			25.06	5.02	18.00	34.90	18.50																																													24.12	5.99	24.00	40.00	14.30			1.44	0.47	25.00	2.50	0.45	2.33	0.82															5.78	7.95	23.00	36.40	0.70			6.41	0.46	23.00	7.50	5.60			8.55	1.65	25.00	12.20	5.50	11.72	7.00
15.00	12.5_17.5	12	13	2.65	0.83	29.00	4.00	0.70																								4.38	1.48	27.00	8.50	1.00			6.27	0.52	26.00	7.00	4.80										1.07	0.49	29.00	2.94	0.13																	6.74	7.25	28.00	27.10	0.70			1.22	1.01	29.00	5.70	0.29			25.56	4.02	18.00	33.80	19.60																																													27.48	6.81	30.00	44.30	19.30			1.44	0.50	31.00	3.10	0.68	2.35	0.98															7.52	7.66	29.00	28.50	0.70			6.29	0.50	29.00	7.00	4.80			4.45	1.45	30.00	8.50	1.00		
20.00	17.5_22.5	2	13	2.06	1.29	23.00	5.20	0.60																								2.33	0.99	27.00	4.80	0.50			5.93	0.94	26.00	7.10	4.20										1.31	0.53	34.00	2.78	0.19																	10.32	10.41	34.00	39.30	0.14			0.82	0.58	30.00	2.60	0.11			37.94	11.90	17.00	60.50	26.30																																													33.14	15.64	33.00	85.70	4.62			1.64	0.55	35.00	2.84	0.71	2.59	0.89	7.21	1.46	18.00	9.30	3.30			78.34	14.81	18.00	97.86	37.05			10.71	11.45	30.00	41.40	0.31			6.15	0.91	34.00	7.10	4.20			2.33	0.97	35.00	4.80	0.50	4.13	0.94
20.00	17.5_22.5	4	13	2.02	1.50	28.00	7.00	0.20	4.89	0.41																						2.76	1.04	28.00	5.80	1.40	4.78	1.53	5.88	0.95	27.00	7.10	4.20										0.89	0.94	27.00	4.78	0.06																	6.55	8.14	27.00	26.40	0.70			1.75	3.31	22.00	16.40	0.70			35.09	14.84	20.00	64.10	3.60																																													36.49	15.85	26.00	78.50	21.40			1.48	0.83	28.00	4.84	0.42	2.23	0.58															8.07	10.31	22.00	32.10	0.70			5.88	0.95	27.00	7.10	4.20			2.76	1.04	28.00	5.80	1.40	4.78	1.53
20.00	17.5_22.5	6	13	3.23	1.33	41.00	6.50	0.80																								5.50	1.68	33.00	11.60	2.60			5.86	0.93	31.00	7.00	4.20										0.50	0.71	41.00	4.52	0.06																	5.43	10.26	42.00	42.80	0.07			1.95	2.25	36.00	9.30	0.07			32.63	14.54	19.00	67.60	10.70																																													31.66	16.16	40.00	92.80	4.76			1.05	0.93	43.00	6.46	0.42	1.74	0.48	5.37	0.99	21.00	7.69	3.40			63.32	12.70	21.00	93.99	41.67			7.54	11.96	36.00	46.40	0.14			6.03	0.88	41.00	7.10	4.20			5.70	1.72	43.00	11.60	2.60	7.98	3.12
20.00	17.5_22.5	7	13																						3.55	1.53	16.00	6.10	0.10																																																																																																																										3.54	1.50	17.00	6.10	0.00	6.03	1.60	44.06	19.07	17.00	80.10	0.00	77.38	19.17								6.47	0.47	17.00	7.06	5.21	7.05	5.76	7.97	2.38	17.00	12.30	3.80	11.02	4.44
