depth	depth_interval	month	sea_basin	SECCHI:mean	SECCHI:std	SECCHI:count	SECCHI:max	SECCHI:min	SECCHI:95p	SECCHI:5p	TEMP_CTD:mean	TEMP_CTD:std	TEMP_CTD:count	TEMP_CTD:max	TEMP_CTD:min	TEMP_CTD:95p	TEMP_CTD:5p	SALT_CTD:mean	SALT_CTD:std	SALT_CTD:count	SALT_CTD:max	SALT_CTD:min	SALT_CTD:95p	SALT_CTD:5p	DOXY_CTD:mean	DOXY_CTD:std	DOXY_CTD:count	DOXY_CTD:max	DOXY_CTD:min	DOXY_CTD:95p	DOXY_CTD:5p	TEMP_BTL:mean	TEMP_BTL:std	TEMP_BTL:count	TEMP_BTL:max	TEMP_BTL:min	TEMP_BTL:95p	TEMP_BTL:5p	SALT_BTL:mean	SALT_BTL:std	SALT_BTL:count	SALT_BTL:max	SALT_BTL:min	SALT_BTL:95p	SALT_BTL:5p	DOXY_BTL:mean	DOXY_BTL:std	DOXY_BTL:count	DOXY_BTL:max	DOXY_BTL:min	DOXY_BTL:95p	DOXY_BTL:5p	PHOS:mean	PHOS:std	PHOS:count	PHOS:max	PHOS:min	PHOS:95p	PHOS:5p	NTRI:mean	NTRI:std	NTRI:count	NTRI:max	NTRI:min	NTRI:95p	NTRI:5p	NTRA:mean	NTRA:std	NTRA:count	NTRA:max	NTRA:min	NTRA:95p	NTRA:5p	NTRZ:mean	NTRZ:std	NTRZ:count	NTRZ:max	NTRZ:min	NTRZ:95p	NTRZ:5p	AMON:mean	AMON:std	AMON:count	AMON:max	AMON:min	AMON:95p	AMON:5p	SIO3-SI:mean	SIO3-SI:std	SIO3-SI:count	SIO3-SI:max	SIO3-SI:min	SIO3-SI:95p	SIO3-SI:5p	CPHL:mean	CPHL:std	CPHL:count	CPHL:max	CPHL:min	CPHL:95p	CPHL:5p	HUMUS:mean	HUMUS:std	HUMUS:count	HUMUS:max	HUMUS:min	HUMUS:95p	HUMUS:5p	H2S:mean	H2S:std	H2S:count	H2S:max	H2S:min	H2S:95p	H2S:5p	PH:mean	PH:std	PH:count	PH:max	PH:min	PH:95p	PH:5p	PH_LAB:mean	PH_LAB:std	PH_LAB:count	PH_LAB:max	PH_LAB:min	PH_LAB:95p	PH_LAB:5p	ALKY:mean	ALKY:std	ALKY:count	ALKY:max	ALKY:min	ALKY:95p	ALKY:5p	NTOT:mean	NTOT:std	NTOT:count	NTOT:max	NTOT:min	NTOT:95p	NTOT:5p	PTOT:mean	PTOT:std	PTOT:count	PTOT:max	PTOT:min	PTOT:95p	PTOT:5p	doxy:mean	doxy:std	doxy:count	doxy:max	doxy:min	doxy:95p	doxy:5p	oxygen_saturation:mean	oxygen_saturation:std	oxygen_saturation:count	oxygen_saturation:max	oxygen_saturation:min	oxygen_saturation:95p	oxygen_saturation:5p	din:mean	din:std	din:count	din:max	din:min	din:95p	din:5p	salt:mean	salt:std	salt:count	salt:max	salt:min	salt:95p	salt:5p	temp:mean	temp:std	temp:count	temp:max	temp:min	temp:95p	temp:5p
5.00	2.5_7.5	2	22								0.41	0.40	27.00	1.61	0.00			2.25	0.30	25.00	2.80	2.00										0.60	0.46	18.00	1.30	0.10			2.18	0.30	24.00	3.10	2.00			7.78	2.36	36.00	12.90	3.43			0.11	0.05	39.00	0.29	0.05			0.23	0.10	33.00	0.45	0.08			6.26	1.95	33.00	9.70	2.73			6.47	2.14	27.00	9.90	2.83			2.94	2.16	37.00	7.97	0.12																															7.28	0.32	19.00	7.68	6.80																	20.91	6.76	50.00	39.30	10.00			0.39	0.39	55.00	2.46	0.06			7.64	2.58	51.00	12.90	0.19			83.44	14.27	28.00	97.51	42.27			9.24	2.58	34.00	15.45	5.38			2.26	0.32	34.00	3.10	2.00			0.48	0.43	45.00	1.61	0.00		
5.00	2.5_7.5	3	22								0.50	0.43	140.00	1.93	-0.04			2.18	0.29	133.00	3.23	2.00			8.69	0.87	107.00	12.03	6.29			0.55	0.39	88.00	2.20	0.00			2.08	0.21	161.00	3.23	1.80			7.94	1.87	83.00	11.10	0.14			0.10	0.06	178.00	0.39	0.03			0.15	0.10	111.00	0.54	0.04			7.18	1.84	86.00	12.86	3.12			6.66	2.74	100.00	13.56	3.20			2.57	2.19	177.00	15.00	0.12			57.89	9.37	29.00	90.05	47.00										26.08	3.75	26.00	34.90	18.70										7.17	0.25	161.00	7.70	6.60			7.17	0.20	32.00	7.60	6.89										19.18	6.53	232.00	40.70	5.90			0.28	0.22	236.00	1.73	0.06			8.36	1.45	188.00	12.03	0.14			84.18	13.83	148.00	119.17	1.39			9.41	3.34	149.00	23.77	3.69			2.15	0.26	209.00	3.23	1.80			0.52	0.42	224.00	2.20	-0.04		
5.00	2.5_7.5	4	22								0.78	0.53	35.00	2.50	0.10			2.16	0.21	26.00	2.60	2.00										0.69	0.35	17.00	1.65	0.20			2.05	0.10	29.00	2.35	2.00			8.81	0.90	33.00	9.79	6.50			0.08	0.06	22.00	0.24	0.01																								2.17	2.71	21.00	10.71	0.15																															7.23	0.28	26.00	7.60	6.80																	24.01	9.83	49.00	49.64	5.30			0.44	0.49	52.00	2.71	0.06			8.64	0.87	43.00	9.79	6.50			88.56	10.14	28.00	99.36	62.51			9.13	5.14	21.00	28.28	3.60			2.13	0.19	38.00	2.60	2.00			0.75	0.47	52.00	2.50	0.10		
5.00	2.5_7.5	5	22	2.20	1.45	95.00	8.50	0.50			4.90	2.44	99.00	11.00	0.60			2.07	0.16	100.00	2.85	2.00			8.37	0.66	41.00	9.44	6.01			5.44	1.11	20.00	7.20	3.50			2.06	0.16	52.00	2.85	2.00			8.27	0.87	60.00	10.10	4.80			0.08	0.07	59.00	0.32	0.02			0.22	0.13	60.00	0.61	0.03			6.47	2.21	58.00	11.73	0.99										1.09	2.08	67.00	7.10	0.06			73.70	21.11	60.00	149.80	42.00										37.33	13.99	46.00	81.70	21.30										7.25	0.31	98.00	7.72	6.35																	19.93	4.13	137.00	31.43	8.57			0.33	0.17	138.00	0.97	0.06			8.31	0.79	101.00	10.10	4.80			95.55	7.33	54.00	111.31	77.15			7.07	2.08	58.00	12.46	2.08			2.07	0.15	102.00	2.85	2.00			4.99	2.28	119.00	11.00	0.60		
5.00	2.5_7.5	6	22	3.15	1.36	248.00	7.40	0.30			10.57	2.77	201.00	17.30	2.88			2.05	0.14	177.00	2.75	1.94			7.66	0.85	153.00	10.30	5.31			11.66	2.36	98.00	16.40	5.80			2.06	0.15	206.00	3.01	2.00			7.57	0.74	104.00	9.15	3.45			0.06	0.04	96.00	0.24	0.01			0.18	0.09	89.00	0.56	0.07			4.82	1.67	66.00	9.10	0.26										1.31	2.51	105.00	14.44	0.10			66.42	16.64	66.00	124.90	36.00										36.25	11.24	45.00	72.90	20.00										7.32	0.32	227.00	8.00	6.70			7.34	0.20	38.00	7.70	6.90										16.57	4.94	310.00	37.35	6.10			0.35	0.36	312.00	3.87	0.06			7.63	0.81	253.00	10.30	3.45			99.27	8.20	194.00	137.68	68.10			5.51	2.96	74.00	18.47	0.50			2.06	0.16	259.00	3.01	1.94			10.91	2.70	295.00	17.30	2.88		
5.00	2.5_7.5	7	22	3.65	1.67	107.00	8.50	0.50			16.80	2.78	101.00	22.00	8.85			2.13	0.25	87.00	2.88	2.00			6.61	0.52	34.00	7.63	5.52			18.19	1.63	25.00	20.67	13.77			2.04	0.16	55.00	2.74	1.40			6.47	0.68	74.00	9.65	4.97			0.02	0.01	24.00	0.06	0.01			0.15	0.05	24.00	0.24	0.05			1.66	1.44	24.00	4.70	0.05										0.40	0.51	35.00	3.12	0.12			53.49	8.97	24.00	70.50	28.80										25.41	4.06	24.00	35.30	18.60										7.43	0.34	42.00	8.00	6.70			7.43	0.23	22.00	7.82	7.10										16.56	6.04	105.00	42.00	7.00			0.31	0.20	122.00	1.69	0.06			6.51	0.64	106.00	9.65	4.97			95.82	5.82	82.00	108.78	80.12			2.12	1.50	23.00	5.22	0.30			2.11	0.25	101.00	2.88	1.40			16.91	2.71	109.00	22.00	8.85		
5.00	2.5_7.5	8	22	4.00	1.56	262.00	8.50	0.50			16.67	2.01	189.00	21.25	7.70			2.06	0.17	163.00	2.80	2.00			6.68	0.93	142.00	10.70	4.41			16.83	2.29	108.00	24.60	7.70			2.05	0.19	206.00	2.70	0.30			6.50	0.62	125.00	8.00	3.80			0.04	0.03	84.00	0.15	0.01			0.13	0.04	79.00	0.29	0.05			1.50	0.96	56.00	3.00	0.05										1.19	1.84	105.00	7.10	0.06			52.35	9.61	56.00	82.75	39.20										26.54	7.82	40.00	51.40	16.60										7.42	0.28	204.00	8.10	6.70			7.38	0.26	50.00	7.80	6.60										15.03	4.05	302.00	29.93	4.90			0.28	0.15	311.00	1.25	0.06			6.59	0.81	262.00	10.70	3.80			97.75	11.12	186.00	153.36	66.68			2.01	1.10	61.00	4.23	0.19			2.06	0.20	265.00	2.80	0.30			16.78	2.04	293.00	24.60	7.70		
5.00	2.5_7.5	9	22	4.11	1.69	203.00	8.00	0.20			12.39	2.31	147.00	17.02	5.70			2.09	0.20	145.00	2.85	2.00			7.19	0.82	129.00	11.30	4.79			12.07	1.96	100.00	15.00	8.00			2.09	0.19	170.00	2.85	2.00			7.26	0.45	94.00	8.33	6.42			0.04	0.02	69.00	0.11	0.01			0.13	0.04	66.00	0.29	0.07			1.51	1.12	54.00	3.79	0.04										0.91	1.63	71.00	7.10	0.08			46.13	13.46	54.00	85.63	18.80										26.60	10.46	51.00	63.80	14.60										7.44	0.28	199.00	7.87	6.60			7.39	0.25	34.00	7.70	6.60										15.39	4.55	255.00	46.77	3.90			0.26	0.13	256.00	1.05	0.06			7.22	0.69	219.00	11.30	4.79			95.95	9.49	171.00	147.03	64.39			2.12	1.80	55.00	11.78	0.32			2.09	0.19	219.00	2.85	2.00			12.25	2.19	244.00	17.02	5.70		
5.00	2.5_7.5	10	22	3.33	1.37	40.00	6.10	0.50			6.74	2.09	56.00	9.80	2.20			2.14	0.24	47.00	2.89	2.00			7.35	0.70	21.00	8.20	6.10										2.12	0.24	33.00	2.89	2.00			7.98	0.58	24.00	8.98	6.86			0.05	0.02	34.00	0.10	0.01			0.16	0.05	32.00	0.25	0.07			3.02	1.03	22.00	4.42	0.46										0.88	1.60	36.00	7.10	0.06			48.01	10.65	22.00	69.80	29.00										29.29	10.70	20.00	54.85	16.90										7.55	0.23	45.00	7.87	6.80																	16.42	3.56	58.00	23.35	5.50			0.25	0.14	60.00	0.90	0.07			7.66	0.70	43.00	8.98	6.10			89.64	9.24	30.00	98.01	67.03			3.45	1.13	22.00	4.94	0.71			2.15	0.24	49.00	2.89	2.00			6.66	2.10	58.00	9.80	2.20		
5.00	2.5_7.5	11	22								2.39	1.51	34.00	5.01	-0.12			2.20	0.23	33.00	2.73	2.00																															0.05	0.03	34.00	0.16	0.01			0.16	0.04	37.00	0.29	0.08	0.23	0.10	4.57	0.65	37.00	5.96	3.30	5.63	3.53								0.59	0.45	35.00	2.34	0.10			48.33	10.58	37.00	80.00	32.80	68.36	36.70								28.10	8.08	26.00	44.70	16.70										7.62	0.14	34.00	7.83	7.22																	18.69	1.32	37.00	21.77	16.21	20.98	16.78	0.21	0.06	37.00	0.37	0.09	0.31	0.14															5.33	0.79	35.00	6.97	3.71			2.19	0.23	37.00	2.73	2.00	2.66	2.00	2.42	1.45	37.00	5.01	-0.12	4.83	0.24
10.00	7.5_12.5	2	22																																				2.39	0.41	18.00	3.30	2.00			8.35	1.54	20.00	11.30	6.08			0.08	0.02	16.00	0.11	0.04			0.16	0.09	16.00	0.38	0.07			6.75	1.23	16.00	8.18	2.86										0.96	1.53	19.00	7.10	0.17																																																				19.73	3.50	23.00	26.20	9.29			0.27	0.20	24.00	1.12	0.06			8.16	1.60	25.00	11.30	4.97			83.19	15.75	22.00	112.71	50.56			7.55	1.03	16.00	8.49	4.07			2.47	0.42	23.00	3.30	2.00			0.44	0.37	24.00	1.20	0.00		
10.00	7.5_12.5	3	22								0.58	0.46	62.00	2.30	0.07			2.49	0.46	57.00	4.08	2.00			8.70	1.16	40.00	11.97	4.83			0.78	0.66	39.00	2.60	-0.20			2.43	0.51	67.00	4.17	2.00			7.91	1.72	43.00	9.90	2.24			0.10	0.04	74.00	0.26	0.03			0.13	0.06	54.00	0.36	0.04			7.53	1.13	42.00	9.29	3.10			7.02	1.49	32.00	9.29	3.20			0.95	1.15	74.00	7.70	0.12			51.41	5.21	17.00	61.60	42.70																								7.34	0.26	72.00	7.74	6.70																	18.62	5.98	99.00	41.40	5.80			0.29	0.20	101.00	1.32	0.06			8.30	1.53	82.00	11.97	2.24			85.85	11.26	65.00	120.17	49.69			8.44	1.64	60.00	14.30	3.68			2.49	0.51	89.00	4.17	2.00			0.66	0.55	98.00	2.60	-0.20		
10.00	7.5_12.5	4	22								0.72	0.41	20.00	1.81	0.10																															8.32	1.33	20.00	10.00	3.30																																																																		7.40	0.19	16.00	7.61	7.00																	21.07	5.91	25.00	40.71	4.60			0.30	0.19	26.00	0.80	0.07			8.34	1.26	22.00	10.00	3.30																	2.53	0.31	17.00	2.90	2.00			0.79	0.50	26.00	2.30	0.10		
10.00	7.5_12.5	5	22	2.03	0.95	45.00	5.40	0.50			3.24	2.17	61.00	10.20	0.47			2.32	0.34	56.00	3.04	2.00																	2.29	0.34	29.00	3.04	2.00			7.89	1.69	46.00	9.52	2.00			0.05	0.05	40.00	0.33	0.01			0.15	0.10	40.00	0.56	0.03			8.02	1.33	39.00	12.16	4.96										0.45	1.08	41.00	7.10	0.09			59.42	17.41	40.00	120.60	38.00										29.98	10.77	18.00	62.10	20.30										7.32	0.29	59.00	7.80	6.50																	20.84	4.17	75.00	34.40	11.40			0.34	0.26	76.00	1.84	0.07			7.67	1.80	57.00	9.52	2.00			86.58	16.12	37.00	106.07	46.80			8.46	1.36	39.00	12.94	5.96			2.32	0.34	57.00	3.04	2.00			3.47	2.15	74.00	10.20	0.47		
10.00	7.5_12.5	6	22	2.93	1.04	109.00	5.50	0.50			7.62	3.35	104.00	16.60	1.39			2.16	0.26	85.00	3.00	2.00			7.64	1.32	61.00	9.94	3.04			9.34	3.57	43.00	16.50	3.70			2.17	0.33	86.00	3.82	2.00			7.49	1.55	59.00	9.33	1.35			0.05	0.04	56.00	0.23	0.01			0.15	0.06	55.00	0.33	0.06			6.45	1.33	45.00	8.95	3.14										0.77	1.41	58.00	7.10	0.06			58.03	15.04	45.00	102.80	34.50										31.87	9.26	16.00	53.50	18.70										7.29	0.30	105.00	7.83	6.70			7.38	0.20	18.00	7.70	7.10										18.35	6.34	149.00	49.55	3.60			0.32	0.24	148.00	1.80	0.06			7.55	1.45	116.00	9.94	1.35			94.82	13.41	87.00	132.29	34.09			7.05	2.23	47.00	13.67	1.21			2.18	0.32	116.00	3.82	2.00			8.12	3.52	144.00	16.60	1.39		
10.00	7.5_12.5	7	22	3.51	1.38	34.00	7.50	0.50			11.94	4.25	44.00	19.39	3.37			2.30	0.36	35.00	3.11	2.00			6.32	1.49	16.00	8.32	2.80										2.13	0.23	23.00	2.68	2.00			7.09	0.91	32.00	8.21	4.55																															0.70	0.56	18.00	2.29	0.18																															7.35	0.35	25.00	7.82	6.70																	18.23	4.52	40.00	28.07	7.60			0.22	0.08	41.00	0.48	0.07			6.78	1.20	44.00	8.21	2.80			90.36	14.55	36.00	105.16	37.62										2.27	0.35	39.00	3.11	2.00			12.22	4.36	46.00	19.39	3.37		
